#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
1294,05/21/2023 17:15:00,17.63,-74.39,7.82,,,,
1295,05/21/2023 17:30:00,17.65,-76.74,7.86,,,,
1296,05/21/2023 17:45:00,17.56,-75.42,7.84,,,,
1297,05/21/2023 18:00:00,17.56,-77.72,7.88,,,,
1298,05/21/2023 18:15:00,17.51,-76.64,7.86,,,,
1299,05/21/2023 18:30:00,17.44,-77.85,7.88,,,,
1300,05/21/2023 18:45:00,17.46,-76.41,7.85,,,,
1301,05/21/2023 19:00:00,17.49,-76.38,7.85,,,,
1302,05/21/2023 19:15:00,17.46,-77.30,7.87,,,,
1303,05/21/2023 19:30:00,17.46,-76.89,7.86,,,,
1304,05/21/2023 19:45:00,17.46,-75.66,7.84,,,,
1305,05/21/2023 20:00:00,17.44,-75.00,7.83,,,,
1306,05/21/2023 20:15:00,17.51,-77.24,7.87,,,,
1307,05/21/2023 20:30:00,17.56,-80.89,7.93,,,,
1308,05/21/2023 20:45:00,17.11,-80.94,7.94,,,,
1309,05/21/2023 21:00:00,16.65,-81.33,7.94,,,,
1310,05/21/2023 21:15:00,16.49,-81.55,7.95,,,,
1311,05/21/2023 21:30:00,16.34,-81.55,7.95,,,,
1312,05/21/2023 21:45:00,16.34,-81.67,7.95,,,,
1313,05/21/2023 22:00:00,16.27,-81.22,7.94,,,,
1314,05/21/2023 22:15:00,16.25,-81.13,7.94,,,,
1315,05/21/2023 22:30:00,16.25,-81.08,7.94,,,,
1316,05/21/2023 22:45:00,16.27,-81.05,7.94,,,,
1317,05/21/2023 23:00:00,16.27,-80.77,7.93,,,,
1318,05/21/2023 23:15:00,16.27,-80.71,7.93,,,,
1319,05/21/2023 23:30:00,16.27,-80.52,7.93,,,,
1320,05/21/2023 23:45:00,16.27,-80.19,7.92,,,,
1321,05/22/2023 00:00:00,16.30,-79.99,7.92,,,,
1322,05/22/2023 00:15:00,16.27,-79.71,7.92,,,,
1323,05/22/2023 00:30:00,16.27,-78.80,7.90,,,,
1324,05/22/2023 00:45:00,16.25,-78.99,7.90,,,,
1325,05/22/2023 01:00:00,16.25,-79.14,7.91,,,,
1326,05/22/2023 01:15:00,16.25,-79.60,7.91,,,,
1327,05/22/2023 01:30:00,16.20,-79.78,7.92,,,,
1328,05/22/2023 01:45:00,16.15,-79.66,7.92,,,,
1329,05/22/2023 02:00:00,16.11,-79.42,7.91,,,,
1330,05/22/2023 02:15:00,16.08,-79.22,7.91,,,,
1331,05/22/2023 02:30:00,16.03,-79.41,7.91,,,,
1332,05/22/2023 02:45:00,16.03,-78.52,7.90,,,,
1333,05/22/2023 03:00:00,16.01,-75.92,7.85,,,,
1334,05/22/2023 03:15:00,16.01,-71.36,7.77,,,,
1335,05/22/2023 03:30:00,16.03,-67.42,7.70,,,,
1336,05/22/2023 03:45:00,16.15,-67.99,7.71,,,,
1337,05/22/2023 04:00:00,16.13,-66.69,7.68,,,,
1338,05/22/2023 04:15:00,16.08,-65.25,7.66,,,,
1339,05/22/2023 04:30:00,16.18,-64.25,7.64,,,,
1340,05/22/2023 04:45:00,16.20,-61.99,7.60,,,,
1341,05/22/2023 05:00:00,16.13,-61.89,7.60,,,,
1342,05/22/2023 05:15:00,16.18,-64.58,7.65,,,,
1343,05/22/2023 05:30:00,16.25,-66.72,7.68,,,,
1344,05/22/2023 05:45:00,16.30,-68.38,7.71,,,,
1345,05/22/2023 06:00:00,16.39,-67.94,7.71,,,,
1346,05/22/2023 06:15:00,16.27,-66.21,7.67,,,,
1347,05/22/2023 06:30:00,16.34,-67.38,7.70,,,,
1348,05/22/2023 06:45:00,16.34,-68.91,7.72,,,,
1349,05/22/2023 07:00:00,16.46,-70.74,7.76,,,,
1350,05/22/2023 07:15:00,16.53,-71.16,7.76,,,,
1351,05/22/2023 07:30:00,16.58,-73.24,7.80,,,,
1352,05/22/2023 07:45:00,16.68,-74.60,7.82,,,,
1353,05/22/2023 08:00:00,16.77,-74.74,7.83,,,,
1354,05/22/2023 08:15:00,16.89,-74.67,7.82,,,,
1355,05/22/2023 08:30:00,17.01,-74.97,7.83,,,,
1356,05/22/2023 08:45:00,17.03,-75.39,7.84,,,,
1357,05/22/2023 09:00:00,17.13,-75.58,7.84,,,,
1358,05/22/2023 09:15:00,17.18,-75.25,7.83,,,,
1359,05/22/2023 09:30:00,17.22,-75.89,7.84,,,,
1360,05/22/2023 09:45:00,16.92,-76.86,7.86,,,,
1361,05/22/2023 10:00:00,16.51,-78.64,7.90,,,,
1362,05/22/2023 10:15:00,16.39,-79.31,7.91,,,,
1363,05/22/2023 10:30:00,16.32,-79.94,7.92,,,,
1364,05/22/2023 10:45:00,16.34,-80.49,7.93,,,,
1365,05/22/2023 11:00:00,16.37,-80.77,7.93,,,,
1366,05/22/2023 11:15:00,16.42,-81.05,7.94,,,,
1367,05/22/2023 11:30:00,16.44,-81.22,7.94,,,,
1368,05/22/2023 11:45:00,16.51,-81.38,7.94,,,,
1369,05/22/2023 12:00:00,16.56,-81.41,7.95,,,,
1370,05/22/2023 12:15:00,16.63,-81.30,7.94,,,,
1371,05/22/2023 12:30:00,16.68,-81.28,7.94,,,,
1372,05/22/2023 12:45:00,16.72,-81.44,7.95,,,,
1373,05/22/2023 13:00:00,16.87,-81.49,7.95,,,,
1374,05/22/2023 13:15:00,17.56,-81.60,7.95,,,,
1375,05/22/2023 13:30:00,17.68,-81.61,7.95,,,,
1376,05/22/2023 13:45:00,17.27,-81.92,7.95,,,,
1377,05/22/2023 14:00:00,17.22,-82.27,7.96,,,,
1378,05/22/2023 14:15:00,17.25,-83.88,7.99,,,,
1379,05/22/2023 14:30:00,17.08,-83.39,7.98,,,,
1380,05/22/2023 14:45:00,17.01,-83.25,7.98,,,,
1381,05/22/2023 15:00:00,16.96,-83.49,7.98,,,,
1382,05/22/2023 15:15:00,16.84,-82.83,7.97,,,,
1383,05/22/2023 15:30:00,16.72,-82.19,7.96,,,,
1384,05/22/2023 15:45:00,16.72,-81.86,7.95,,,,
1385,05/22/2023 16:00:00,16.72,-81.53,7.95,,,,
1386,05/22/2023 16:15:00,16.80,-81.03,7.94,,,,
1387,05/22/2023 16:30:00,17.13,-80.61,7.93,,,,
1388,05/22/2023 16:45:00,17.63,-80.36,7.92,,,,
1389,05/22/2023 17:00:00,17.94,-80.83,7.93,,,,
1390,05/22/2023 17:15:00,17.99,-80.10,7.92,,,,
1391,05/22/2023 17:30:00,17.94,-79.72,7.91,,,,
1392,05/22/2023 17:45:00,17.91,-79.10,7.90,,,,
1393,05/22/2023 18:00:00,17.96,-77.55,7.87,,,,
1394,05/22/2023 18:15:00,17.96,-77.91,7.88,,,,
1395,05/22/2023 18:30:00,17.91,-77.61,7.87,,,,
1396,05/22/2023 18:45:00,17.82,-80.05,7.92,,,,
1397,05/22/2023 19:00:00,17.63,-81.44,7.94,,,,
1398,05/22/2023 19:15:00,17.53,-79.72,7.91,,,,
1399,05/22/2023 19:30:00,17.56,-81.35,7.94,,,,
1400,05/22/2023 19:45:00,17.53,-78.39,7.89,,,,
1401,05/22/2023 20:00:00,17.46,-76.58,7.86,,,,
1402,05/22/2023 20:15:00,17.51,-74.77,7.82,,,,
1403,05/22/2023 20:30:00,17.39,-75.97,7.85,,,,
1404,05/22/2023 20:45:00,17.44,-82.16,7.96,,,,
1405,05/22/2023 21:00:00,17.49,-83.94,7.99,,,,
1406,05/22/2023 21:15:00,16.61,-80.72,7.93,,,,
1407,05/22/2023 21:30:00,16.13,-79.80,7.92,,,,
1408,05/22/2023 21:45:00,16.03,-79.77,7.92,,,,
1409,05/22/2023 22:00:00,16.01,-79.39,7.91,,,,
1410,05/22/2023 22:15:00,16.01,-79.21,7.91,,,,
1411,05/22/2023 22:30:00,16.01,-79.53,7.91,,,,
1412,05/22/2023 22:45:00,15.99,-79.36,7.91,,,,
1413,05/22/2023 23:00:00,15.94,-79.25,7.91,,,,
1414,05/22/2023 23:15:00,15.91,-78.99,7.90,,,,
1415,05/22/2023 23:30:00,15.87,-78.63,7.90,,,,
1416,05/22/2023 23:45:00,15.84,-78.10,7.89,,,,
1417,05/23/2023 00:00:00,15.80,-78.00,7.89,,,,
1418,05/23/2023 00:15:00,15.80,-77.64,7.88,,,,
1419,05/23/2023 00:30:00,15.77,-77.03,7.87,,,,
1420,05/23/2023 00:45:00,15.75,-76.46,7.86,,,,
1421,05/23/2023 01:00:00,15.72,-75.66,7.85,,,,
1422,05/23/2023 01:15:00,15.75,-72.64,7.79,,,,
1423,05/23/2023 01:30:00,15.72,-70.30,7.75,,,,
1424,05/23/2023 01:45:00,15.70,-67.31,7.70,,,,
1425,05/23/2023 02:00:00,15.68,-63.66,7.63,,,,
1426,05/23/2023 02:15:00,15.65,-61.88,7.60,,,,
1427,05/23/2023 02:30:00,15.63,-60.30,7.57,,,,
1428,05/23/2023 02:45:00,15.63,-58.49,7.54,,,,
1429,05/23/2023 03:00:00,15.65,-60.56,7.58,,,,
1430,05/23/2023 03:15:00,15.63,-66.56,7.68,,,,
1431,05/23/2023 03:30:00,15.56,-69.06,7.73,,,,
1432,05/23/2023 03:45:00,15.56,-67.39,7.70,,,,
1433,05/23/2023 04:00:00,15.58,-62.49,7.61,,,,
1434,05/23/2023 04:15:00,15.70,-73.36,7.80,,,,
1435,05/23/2023 04:30:00,15.72,-76.71,7.86,,,,
1436,05/23/2023 04:45:00,15.58,-76.36,7.86,,,,
1437,05/23/2023 05:00:00,15.46,-77.14,7.87,,,,
1438,05/23/2023 05:15:00,15.53,-77.60,7.88,,,,
1439,05/23/2023 05:30:00,15.58,-77.55,7.88,,,,
1440,05/23/2023 05:45:00,15.60,-76.94,7.87,,,,
1441,05/23/2023 06:00:00,15.63,-76.64,7.86,,,,
1442,05/23/2023 06:15:00,15.65,-76.00,7.85,,,,
1443,05/23/2023 06:30:00,15.70,-75.92,7.85,,,,
1444,05/23/2023 06:45:00,15.70,-76.86,7.87,,,,
1445,05/23/2023 07:00:00,15.84,-77.19,7.87,,,,
1446,05/23/2023 07:15:00,15.94,-77.00,7.87,,,,
1447,05/23/2023 07:30:00,16.11,-76.80,7.86,,,,
1448,05/23/2023 07:45:00,16.27,-76.81,7.86,,,,
1449,05/23/2023 08:00:00,16.39,-76.78,7.86,,,,
1450,05/23/2023 08:15:00,16.46,-76.81,7.86,,,,
1451,05/23/2023 08:30:00,16.58,-76.92,7.87,,,,
1452,05/23/2023 08:45:00,16.72,-77.16,7.87,,,,
1453,05/23/2023 09:00:00,16.84,-77.60,7.88,,,,
1454,05/23/2023 09:15:00,17.01,-77.75,7.88,,,,
1455,05/23/2023 09:30:00,17.15,-78.19,7.89,,,,
1456,05/23/2023 09:45:00,17.32,-78.85,7.90,,,,
1457,05/23/2023 10:00:00,17.56,-79.47,7.91,,,,
1458,05/23/2023 10:15:00,17.99,-80.47,7.92,,,,
1459,05/23/2023 10:30:00,17.25,-78.80,7.90,,,,
1460,05/23/2023 10:45:00,17.01,-79.46,7.91,,,,
1461,05/23/2023 11:00:00,16.80,-80.11,7.92,,,,
1462,05/23/2023 11:15:00,16.77,-80.67,7.93,,,,
1463,05/23/2023 11:30:00,16.77,-80.91,7.94,,,,
1464,05/23/2023 11:45:00,16.82,-81.06,7.94,,,,
1465,05/23/2023 12:00:00,16.87,-81.11,7.94,,,,
1466,05/23/2023 12:15:00,16.94,-81.19,7.94,,,,
1467,05/23/2023 12:30:00,17.11,-81.08,7.94,,,,
1468,05/23/2023 12:45:00,17.49,-81.77,7.95,,,,
1469,05/23/2023 13:00:00,18.01,-82.14,7.95,,,,
1470,05/23/2023 13:15:00,18.25,-81.91,7.95,,,,
1471,05/23/2023 13:30:00,18.01,-81.41,7.94,,,,
1472,05/23/2023 13:45:00,18.10,-81.50,7.94,,,,
1473,05/23/2023 14:00:00,18.27,-82.07,7.95,,,,
1474,05/23/2023 14:15:00,18.84,-82.10,7.95,,,,
1475,05/23/2023 14:30:00,17.80,-82.61,7.96,,,,
1476,05/23/2023 14:45:00,17.72,-82.96,7.97,,,,
1477,05/23/2023 15:00:00,17.53,-83.02,7.97,,,,
1478,05/23/2023 15:15:00,17.49,-82.61,7.96,,,,
1479,05/23/2023 15:30:00,17.39,-82.63,7.96,,,,
1480,05/23/2023 15:45:00,17.37,-82.42,7.96,,,,
1481,05/23/2023 16:00:00,17.30,-81.88,7.95,,,,
1482,05/23/2023 16:15:00,17.27,-81.52,7.94,,,,
1483,05/23/2023 16:30:00,17.30,-81.06,7.94,,,,
1484,05/23/2023 16:45:00,17.30,-80.60,7.93,,,,
1485,05/23/2023 17:00:00,17.30,-79.88,7.92,,,,
1486,05/23/2023 17:15:00,17.34,-82.96,7.97,,,,
1487,05/23/2023 17:30:00,17.56,-80.36,7.92,,,,
1488,05/23/2023 17:45:00,17.72,-78.96,7.90,,,,
1489,05/23/2023 18:00:00,17.96,-79.74,7.91,,,,
1490,05/23/2023 18:15:00,18.06,-78.80,7.89,,,,
1491,05/23/2023 18:30:00,18.10,-78.47,7.89,,,,
1492,05/23/2023 18:45:00,18.08,-78.06,7.88,,,,
1493,05/23/2023 19:00:00,17.99,-80.27,7.92,,,,
1494,05/23/2023 19:15:00,17.96,-78.72,7.89,,,,
1495,05/23/2023 19:30:00,17.89,-78.00,7.88,,,,
1496,05/23/2023 19:45:00,17.87,-76.33,7.85,,,,
1497,05/23/2023 20:00:00,17.94,-78.64,7.89,,,,
1498,05/23/2023 20:15:00,17.94,-78.64,7.89,,,,
1499,05/23/2023 20:30:00,17.96,-79.33,7.90,,,,
1500,05/23/2023 20:45:00,17.91,-79.52,7.91,,,,
1501,05/23/2023 21:00:00,17.87,-80.49,7.92,,,,
1502,05/23/2023 21:15:00,17.82,-76.83,7.86,,,,
1503,05/23/2023 21:30:00,17.70,-80.41,7.92,,,,
1504,05/23/2023 21:45:00,17.46,-81.75,7.95,,,,
1505,05/23/2023 22:00:00,17.58,-84.11,7.99,,,,
1506,05/23/2023 22:15:00,16.99,-81.16,7.94,,,,
1507,05/23/2023 22:30:00,16.39,-80.11,7.92,,,,
1508,05/23/2023 22:45:00,16.22,-79.99,7.92,,,,
1509,05/23/2023 23:00:00,16.15,-80.03,7.92,,,,
1510,05/23/2023 23:15:00,16.11,-79.89,7.92,,,,
1511,05/23/2023 23:30:00,16.03,-79.55,7.91,,,,
1512,05/23/2023 23:45:00,15.99,-79.25,7.91,,,,
1513,05/24/2023 00:00:00,15.91,-78.86,7.90,,,,
1514,05/24/2023 00:15:00,15.87,-78.85,7.90,,,,
1515,05/24/2023 00:30:00,15.84,-78.85,7.90,,,,
1516,05/24/2023 00:45:00,15.84,-78.99,7.90,,,,
1517,05/24/2023 01:00:00,15.82,-78.88,7.90,,,,
1518,05/24/2023 01:15:00,15.82,-78.88,7.90,,,,
1519,05/24/2023 01:30:00,15.80,-78.56,7.90,,,,
1520,05/24/2023 01:45:00,15.77,-78.36,7.89,,,,
1521,05/24/2023 02:00:00,15.77,-78.19,7.89,,,,
1522,05/24/2023 02:15:00,15.72,-77.97,7.89,,,,
1523,05/24/2023 02:30:00,15.72,-76.91,7.87,,,,
1524,05/24/2023 02:45:00,15.70,-77.10,7.87,,,,
1525,05/24/2023 03:00:00,15.68,-77.33,7.88,,,,
1526,05/24/2023 03:15:00,15.63,-77.83,7.88,,,,
1527,05/24/2023 03:30:00,15.63,-77.39,7.88,,,,
1528,05/24/2023 03:45:00,15.65,-77.47,7.88,,,,
1529,05/24/2023 04:00:00,15.65,-77.05,7.87,,,,
1530,05/24/2023 04:15:00,15.63,-76.67,7.86,,,,
1531,05/24/2023 04:30:00,15.65,-74.08,7.82,,,,
1532,05/24/2023 04:45:00,15.56,-70.35,7.75,,,,
1533,05/24/2023 05:00:00,15.46,-72.00,7.78,,,,
1534,05/24/2023 05:15:00,15.46,-74.47,7.82,,,,
1535,05/24/2023 05:30:00,15.41,-73.49,7.81,,,,
1536,05/24/2023 05:45:00,15.37,-74.10,7.82,,,,
1537,05/24/2023 06:00:00,15.41,-73.46,7.81,,,,
1538,05/24/2023 06:15:00,15.44,-73.33,7.80,,,,
1539,05/24/2023 06:30:00,15.41,-73.17,7.80,,,,
1540,05/24/2023 06:45:00,15.44,-73.30,7.80,,,,
1541,05/24/2023 07:00:00,15.51,-73.10,7.80,,,,
1542,05/24/2023 07:15:00,15.60,-74.39,7.82,,,,
1543,05/24/2023 07:30:00,15.72,-75.25,7.84,,,,
1544,05/24/2023 07:45:00,15.89,-75.10,7.83,,,,
1545,05/24/2023 08:00:00,16.01,-75.22,7.84,,,,
1546,05/24/2023 08:15:00,16.20,-75.41,7.84,,,,
1547,05/24/2023 08:30:00,16.37,-75.27,7.84,,,,
1548,05/24/2023 08:45:00,16.51,-75.13,7.83,,,,
1549,05/24/2023 09:00:00,16.68,-74.75,7.83,,,,
1550,05/24/2023 09:15:00,16.84,-74.44,7.82,,,,
1551,05/24/2023 09:30:00,16.92,-74.61,7.82,,,,
1552,05/24/2023 09:45:00,17.08,-74.86,7.83,,,,
1553,05/24/2023 10:00:00,17.15,-74.72,7.82,,,,
1554,05/24/2023 10:15:00,17.25,-75.22,7.83,,,,
1555,05/24/2023 10:30:00,17.56,-75.88,7.84,,,,
1556,05/24/2023 10:45:00,17.84,-76.39,7.85,,,,
1557,05/24/2023 11:00:00,17.82,-77.56,7.87,,,,
1558,05/24/2023 11:15:00,17.27,-78.74,7.90,,,,
1559,05/24/2023 11:30:00,17.11,-79.41,7.91,,,,
1560,05/24/2023 11:45:00,16.96,-79.97,7.92,,,,
1561,05/24/2023 12:00:00,16.96,-80.33,7.92,,,,
1562,05/24/2023 12:15:00,16.94,-80.46,7.93,,,,
1563,05/24/2023 12:30:00,16.94,-80.41,7.93,,,,
1564,05/24/2023 12:45:00,16.94,-80.47,7.93,,,,
1565,05/24/2023 13:00:00,16.94,-80.72,7.93,,,,
1566,05/24/2023 13:15:00,16.96,-80.86,7.93,,,,
1567,05/24/2023 13:30:00,17.03,-80.97,7.94,,,,
1568,05/24/2023 13:45:00,17.08,-81.02,7.94,,,,
1569,05/24/2023 14:00:00,17.18,-81.30,7.94,,,,
1570,05/24/2023 14:15:00,17.25,-81.21,7.94,,,,
1571,05/24/2023 14:30:00,17.39,-80.91,7.93,,,,
1572,05/24/2023 14:45:00,17.42,-80.91,7.93,,,,
1573,05/24/2023 15:00:00,17.44,-81.50,7.94,,,,
1574,05/24/2023 15:15:00,17.46,-82.16,7.96,,,,
1575,05/24/2023 15:30:00,17.58,-82.55,7.96,,,,
1576,05/24/2023 15:45:00,17.58,-82.49,7.96,,,,
1577,05/24/2023 16:00:00,17.46,-82.77,7.97,,,,
1578,05/24/2023 16:15:00,17.51,-82.28,7.96,,,,
1579,05/24/2023 16:30:00,17.53,-82.08,7.95,,,,
1580,05/24/2023 16:45:00,17.53,-81.58,7.95,,,,
1581,05/24/2023 17:00:00,17.56,-81.24,7.94,,,,
1582,05/24/2023 17:15:00,17.58,-81.00,7.93,,,,
1583,05/24/2023 17:30:00,17.56,-80.99,7.93,,,,
1584,05/24/2023 17:45:00,17.56,-79.61,7.91,,,,
1585,05/24/2023 18:00:00,17.56,-78.05,7.88,,,,
1586,05/24/2023 18:15:00,17.56,-76.21,7.85,,,,
1587,05/24/2023 18:30:00,17.53,-76.00,7.85,,,,
1588,05/24/2023 18:45:00,17.51,-75.30,7.83,,,,
1589,05/24/2023 19:00:00,17.51,-73.19,7.80,,,,
1590,05/24/2023 19:15:00,17.49,-72.19,7.78,,,,
1591,05/24/2023 19:30:00,17.49,-72.02,7.78,,,,
1592,05/24/2023 19:45:00,17.49,-72.61,7.79,,,,
1593,05/24/2023 20:00:00,17.46,-70.25,7.74,,,,
1594,05/24/2023 20:15:00,17.44,-70.35,7.75,,,,
1595,05/24/2023 20:30:00,17.49,-70.19,7.74,,,,
1596,05/24/2023 20:45:00,17.63,-70.92,7.76,,,,
1597,05/24/2023 21:00:00,17.70,-70.78,7.75,,,,
1598,05/24/2023 21:15:00,17.77,-70.41,7.75,,,,
1599,05/24/2023 21:30:00,17.72,-70.88,7.75,,,,
1600,05/24/2023 21:45:00,17.68,-69.47,7.73,,,,
1601,05/24/2023 22:00:00,17.68,-67.78,7.70,,,,
1602,05/24/2023 22:15:00,17.65,-66.61,7.68,,,,
1603,05/24/2023 22:30:00,17.63,-68.52,7.71,,,,
1604,05/24/2023 22:45:00,17.70,-76.50,7.85,,,,
1605,05/24/2023 23:00:00,17.49,-79.55,7.91,,,,
1606,05/24/2023 23:15:00,16.70,-78.58,7.89,,,,
1607,05/24/2023 23:30:00,16.61,-78.88,7.90,,,,
1608,05/24/2023 23:45:00,16.46,-78.99,7.90,,,,
1609,05/25/2023 00:00:00,16.34,-78.69,7.90,,,,
1610,05/25/2023 00:15:00,16.27,-78.63,7.90,,,,
1611,05/25/2023 00:30:00,16.22,-78.39,7.89,,,,
1612,05/25/2023 00:45:00,16.20,-78.31,7.89,,,,
1613,05/25/2023 01:00:00,16.18,-78.06,7.89,,,,
1614,05/25/2023 01:15:00,16.18,-78.11,7.89,,,,
1615,05/25/2023 01:30:00,16.15,-77.99,7.89,,,,
1616,05/25/2023 01:45:00,16.13,-77.47,7.88,,,,
1617,05/25/2023 02:00:00,16.11,-77.41,7.88,,,,
1618,05/25/2023 02:15:00,16.11,-77.28,7.87,,,,
1619,05/25/2023 02:30:00,16.11,-77.71,7.88,,,,
1620,05/25/2023 02:45:00,16.11,-77.75,7.88,,,,
1621,05/25/2023 03:00:00,16.08,-77.85,7.88,,,,
1622,05/25/2023 03:15:00,16.08,-77.97,7.89,,,,
1623,05/25/2023 03:30:00,16.06,-77.86,7.88,,,,
1624,05/25/2023 03:45:00,16.03,-77.60,7.88,,,,
1625,05/25/2023 04:00:00,15.99,-77.55,7.88,,,,
1626,05/25/2023 04:15:00,15.96,-77.58,7.88,,,,
1627,05/25/2023 04:30:00,15.94,-77.33,7.87,,,,
1628,05/25/2023 04:45:00,15.94,-77.31,7.87,,,,
1629,05/25/2023 05:00:00,15.94,-76.38,7.86,,,,
1630,05/25/2023 05:15:00,15.91,-74.89,7.83,,,,
1631,05/25/2023 05:30:00,15.89,-71.96,7.78,,,,
1632,05/25/2023 05:45:00,15.84,-70.92,7.76,,,,
1633,05/25/2023 06:00:00,15.80,-72.55,7.79,,,,
1634,05/25/2023 06:15:00,15.77,-73.55,7.81,,,,
1635,05/25/2023 06:30:00,15.75,-72.42,7.79,,,,
1636,05/25/2023 06:45:00,15.68,-72.10,7.78,,,,
1637,05/25/2023 07:00:00,15.65,-73.80,7.81,,,,
1638,05/25/2023 07:15:00,15.70,-73.60,7.81,,,,
1639,05/25/2023 07:30:00,15.75,-73.56,7.81,,,,
1640,05/25/2023 07:45:00,15.70,-73.92,7.81,,,,
1641,05/25/2023 08:00:00,15.70,-73.36,7.80,,,,
1642,05/25/2023 08:15:00,15.72,-73.02,7.80,,,,
1643,05/25/2023 08:30:00,15.75,-72.61,7.79,,,,
1644,05/25/2023 08:45:00,15.87,-73.92,7.81,,,,
1645,05/25/2023 09:00:00,15.94,-74.53,7.82,,,,
1646,05/25/2023 09:15:00,16.11,-74.64,7.83,,,,
1647,05/25/2023 09:30:00,16.30,-75.47,7.84,,,,
1648,05/25/2023 09:45:00,16.46,-75.63,7.84,,,,
1649,05/25/2023 10:00:00,16.70,-75.72,7.84,,,,
1650,05/25/2023 10:15:00,16.82,-75.89,7.85,,,,
1651,05/25/2023 10:30:00,16.89,-75.50,7.84,,,,
1652,05/25/2023 10:45:00,16.96,-75.52,7.84,,,,
1653,05/25/2023 11:00:00,17.20,-75.63,7.84,,,,
1654,05/25/2023 11:15:00,17.32,-76.02,7.85,,,,
1655,05/25/2023 11:30:00,17.37,-77.13,7.87,,,,
1656,05/25/2023 11:45:00,17.15,-77.25,7.87,,,,
1657,05/25/2023 12:00:00,16.89,-78.16,7.89,,,,
1658,05/25/2023 12:15:00,16.89,-78.83,7.90,,,,
1659,05/25/2023 12:30:00,16.80,-79.47,7.91,,,,
1660,05/25/2023 12:45:00,16.80,-80.13,7.92,,,,
1661,05/25/2023 13:00:00,16.82,-80.53,7.93,,,,
1662,05/25/2023 13:15:00,16.87,-80.50,7.93,,,,
1663,05/25/2023 13:30:00,16.89,-80.16,7.92,,,,
1664,05/25/2023 13:45:00,16.94,-79.80,7.92,,,,
1665,05/25/2023 14:00:00,17.01,-79.80,7.92,,,,
1666,05/25/2023 14:15:00,17.06,-79.72,7.91,,,,
1667,05/25/2023 14:30:00,17.11,-79.85,7.92,,,,
1668,05/25/2023 14:45:00,17.15,-80.08,7.92,,,,
1669,05/25/2023 15:00:00,17.20,-80.03,7.92,,,,
1670,05/25/2023 15:15:00,17.25,-80.39,7.92,,,,
1671,05/25/2023 15:30:00,17.25,-80.81,7.93,,,,
1672,05/25/2023 15:45:00,17.27,-80.99,7.94,,,,
1673,05/25/2023 16:00:00,17.30,-81.03,7.94,,,,
1674,05/25/2023 16:15:00,17.30,-81.42,7.94,,,,
1675,05/25/2023 16:30:00,17.34,-81.46,7.94,,,,
1676,05/25/2023 16:45:00,17.37,-81.69,7.95,,,,
1677,05/25/2023 17:00:00,17.37,-81.35,7.94,,,,
1678,05/25/2023 17:15:00,17.34,-81.27,7.94,,,,
1679,05/25/2023 17:30:00,17.30,-81.14,7.94,,,,
1680,05/25/2023 17:45:00,17.27,-81.19,7.94,,,,
1681,05/25/2023 18:00:00,17.18,-80.88,7.93,,,,
1682,05/25/2023 18:15:00,17.06,-80.35,7.92,,,,
1683,05/25/2023 18:30:00,17.01,-79.89,7.92,,,,
1684,05/25/2023 18:45:00,16.94,-79.31,7.91,,,,
1685,05/25/2023 19:00:00,16.92,-76.66,7.86,,,,
1686,05/25/2023 19:15:00,16.96,-73.14,7.80,,,,
1687,05/25/2023 19:30:00,17.44,-72.19,7.78,,,,
1688,05/25/2023 19:45:00,17.30,-71.46,7.77,,,,
1689,05/25/2023 20:00:00,17.03,-70.52,7.75,,,,
1690,05/25/2023 20:15:00,17.03,-69.02,7.72,,,,
1691,05/25/2023 20:30:00,17.08,-70.10,7.74,,,,
1692,05/25/2023 20:45:00,17.06,-71.31,7.76,,,,
1693,05/25/2023 21:00:00,17.18,-71.36,7.76,,,,
1694,05/25/2023 21:15:00,17.25,-69.49,7.73,,,,
1695,05/25/2023 21:30:00,17.25,-67.99,7.70,,,,
1696,05/25/2023 21:45:00,17.34,-74.35,7.82,,,,
1697,05/25/2023 22:00:00,17.37,-72.47,7.78,,,,
1698,05/25/2023 22:15:00,17.42,-72.61,7.79,,,,
1699,05/25/2023 22:30:00,17.49,-72.69,7.79,,,,
1700,05/25/2023 22:45:00,17.49,-72.38,7.78,,,,
1701,05/25/2023 23:00:00,17.51,-73.08,7.79,,,,
1702,05/25/2023 23:15:00,17.51,-68.17,7.71,,,,
1703,05/25/2023 23:30:00,17.44,-64.61,7.64,,,,
1704,05/25/2023 23:45:00,17.51,-79.10,7.90,,,,
1705,05/26/2023 00:00:00,17.49,-79.64,7.91,,,,
1706,05/26/2023 00:15:00,16.63,-77.64,7.88,,,,
1707,05/26/2023 00:30:00,16.34,-77.75,7.88,,,,
1708,05/26/2023 00:45:00,16.25,-78.28,7.89,,,,
1709,05/26/2023 01:00:00,16.13,-78.38,7.89,,,,
1710,05/26/2023 01:15:00,16.06,-78.05,7.89,,,,
1711,05/26/2023 01:30:00,15.99,-77.83,7.88,,,,
1712,05/26/2023 01:45:00,15.96,-77.64,7.88,,,,
1713,05/26/2023 02:00:00,15.96,-77.42,7.88,,,,
1714,05/26/2023 02:15:00,15.94,-77.30,7.87,,,,
