#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
1298,09/11/2022 01:33:02,23.16,-57.92,7.82,,,,
1299,09/11/2022 01:48:02,23.21,-57.77,7.82,,,,
1300,09/11/2022 02:03:02,23.23,-57.24,7.81,,,,
1301,09/11/2022 02:18:02,23.18,-57.66,7.81,,,,
1302,09/11/2022 02:33:02,23.18,-57.44,7.81,,,,
1303,09/11/2022 02:48:02,23.14,-56.89,7.80,,,,
1304,09/11/2022 03:03:02,23.11,-56.92,7.80,,,,
1305,09/11/2022 03:18:02,23.14,-57.10,7.80,,,,
1306,09/11/2022 03:33:02,23.14,-56.91,7.80,,,,
1307,09/11/2022 03:48:02,23.14,-56.77,7.80,,,,
1308,09/11/2022 04:03:02,23.09,-56.20,7.79,,,,
1309,09/11/2022 04:18:02,23.09,-56.17,7.79,,,,
1310,09/11/2022 04:33:02,23.11,-56.17,7.79,,,,
1311,09/11/2022 04:48:02,23.09,-56.14,7.79,,,,
1312,09/11/2022 05:03:02,23.09,-55.55,7.78,,,,
1313,09/11/2022 05:18:02,23.09,-55.30,7.77,,,,
1314,09/11/2022 05:33:02,23.14,-54.94,7.77,,,,
1315,09/11/2022 05:48:02,23.14,-54.58,7.76,,,,
1316,09/11/2022 06:03:02,23.16,-54.39,7.76,,,,
1317,09/11/2022 06:18:02,23.18,-54.08,7.75,,,,
1318,09/11/2022 06:33:02,23.18,-53.91,7.75,,,,
1319,09/11/2022 06:48:02,23.21,-53.42,7.74,,,,
1320,09/11/2022 07:03:02,23.21,-53.45,7.74,,,,
1321,09/11/2022 07:18:02,23.18,-54.03,7.75,,,,
1322,09/11/2022 07:33:02,23.14,-52.85,7.73,,,,
1323,09/11/2022 07:48:02,22.99,-54.80,7.76,,,,
1324,09/11/2022 08:03:02,22.97,-55.14,7.77,,,,
1325,09/11/2022 08:18:02,22.97,-55.19,7.77,,,,
1326,09/11/2022 08:33:02,22.97,-55.78,7.78,,,,
1327,09/11/2022 08:48:02,22.97,-56.05,7.79,,,,
1328,09/11/2022 09:03:02,22.99,-56.39,7.79,,,,
1329,09/11/2022 09:18:02,23.02,-57.10,7.80,,,,
1330,09/11/2022 09:33:02,23.04,-57.39,7.81,,,,
1331,09/11/2022 09:48:02,23.04,-57.60,7.81,,,,
1332,09/11/2022 10:03:02,23.04,-57.52,7.81,,,,
1333,09/11/2022 10:18:02,23.04,-57.47,7.81,,,,
1334,09/11/2022 10:33:02,23.09,-57.61,7.81,,,,
1335,09/11/2022 10:48:02,23.14,-57.97,7.82,,,,
1336,09/11/2022 11:03:02,23.18,-58.13,7.82,,,,
1337,09/11/2022 11:18:02,23.23,-58.27,7.82,,,,
1338,09/11/2022 11:33:02,23.26,-58.36,7.83,,,,
1339,09/11/2022 11:48:02,23.33,-58.30,7.82,,,,
1340,09/11/2022 12:03:02,23.40,-58.45,7.83,,,,
1341,09/11/2022 12:18:02,23.45,-58.42,7.83,,,,
1342,09/11/2022 12:33:02,23.52,-58.31,7.82,,,,
1343,09/11/2022 12:48:02,23.52,-58.19,7.82,,,,
1344,09/11/2022 13:03:02,23.52,-61.55,7.88,,,,
1345,09/11/2022 13:18:02,23.54,-62.78,7.90,,,,
1346,09/11/2022 13:33:02,23.54,-62.22,7.89,,,,
1347,09/11/2022 13:48:02,23.57,-62.10,7.89,,,,
1348,09/11/2022 14:03:02,23.54,-61.50,7.88,,,,
1349,09/11/2022 14:18:02,23.59,-59.81,7.85,,,,
1350,09/11/2022 14:33:02,23.71,-60.28,7.86,,,,
1351,09/11/2022 14:48:02,23.71,-60.78,7.87,,,,
1352,09/11/2022 15:03:02,23.71,-61.28,7.88,,,,
1353,09/11/2022 15:18:02,23.69,-61.88,7.89,,,,
1354,09/11/2022 15:33:02,23.71,-60.83,7.87,,,,
1355,09/11/2022 15:48:02,23.71,-59.69,7.85,,,,
1356,09/11/2022 16:03:02,23.69,-59.20,7.84,,,,
1357,09/11/2022 16:18:02,23.64,-59.28,7.84,,,,
1358,09/11/2022 16:33:02,23.62,-59.10,7.84,,,,
1359,09/11/2022 16:48:02,23.62,-58.92,7.83,,,,
1360,09/11/2022 17:03:02,23.64,-58.78,7.83,,,,
1361,09/11/2022 17:18:02,23.64,-59.00,7.84,,,,
1362,09/11/2022 17:33:02,23.66,-58.75,7.83,,,,
1363,09/11/2022 17:48:02,23.69,-58.42,7.83,,,,
1364,09/11/2022 18:03:02,23.71,-57.97,7.82,,,,
1365,09/11/2022 18:18:02,23.74,-56.70,7.79,,,,
1366,09/11/2022 18:23:21,,,,Logged,Logged,,
1367,09/11/2022 18:23:35,,,,Logged,,,
1368,09/11/2022 18:23:36,,,,,Logged,,
1369,09/11/2022 18:27:01,,,,Logged,,,
1370,09/11/2022 18:27:02,,,,,Logged,,
1371,09/11/2022 18:27:04,,,,,,Logged,Logged
