Plot Title: 20674248_East_Dennis,,,,,,,,
#,Date Time GMT-04:00,"High Range ?S/cm (LGR S/N20674248, SEN S/N20674248)","TempC (LGR S/N: 20674248, SEN S/N: 20674248)",Coupler Detached (LGR S/N: 20674248),,,,
8813,9/1/2022 3:00,36481.8,22.49,,,,,
8814,9/1/2022 3:15,36466.4,22.46,,,,,
8815,9/1/2022 3:30,36489.5,22.5,,,,,
8816,9/1/2022 3:45,36566.6,22.65,,,,,
8817,9/1/2022 4:00,36466.4,22.57,,,,,
8818,9/1/2022 4:15,36508.8,22.55,,,,,
8819,9/1/2022 4:30,36401.1,22.6,,,,,
8820,9/1/2022 4:45,36428,22.57,,,,,
8821,9/1/2022 5:00,36244.6,22.54,,,,,
8822,9/1/2022 5:15,36317,22.52,,,,,
8823,9/1/2022 5:30,36435.7,22.46,,,,,
8824,9/1/2022 5:45,36176.2,22.44,,,,,
8825,9/1/2022 6:00,36443.3,22.4,,,,,
8826,9/1/2022 6:15,36451,22.41,,,,,
8827,9/1/2022 6:30,36451,22.39,,,,,
8828,9/1/2022 6:45,36470.3,22.38,,,,,
8829,9/1/2022 7:00,36451,22.34,,,,,
8830,9/1/2022 7:15,36412.6,22.32,,,,,
8831,9/1/2022 7:30,36309.3,22.29,,,,,
8832,9/1/2022 7:45,36451,22.43,,,,,
8833,9/1/2022 8:00,36504.9,22.54,,,,,
8834,9/1/2022 8:15,36694.6,22.89,,,,,
8835,9/1/2022 8:30,36745.2,23.13,,,,,
8836,9/1/2022 8:45,36784.2,23.38,,,,,
8837,9/1/2022 9:00,36846.9,23.39,,,,,
8838,9/1/2022 9:15,37190.6,24.17,,,,,
8839,9/1/2022 9:30,37451.2,24.67,,,,,
8840,9/1/2022 9:45,37690.6,25.17,,,,,
8841,9/1/2022 10:00,37666.1,25.32,,,,,
8842,9/1/2022 10:15,37702.9,25.21,,,,,
8843,9/1/2022 10:30,37682.5,25.41,,,,,
8844,9/1/2022 10:45,36799.9,24.13,,,,,
8845,9/1/2022 11:00,37051.6,24.06,,,,,
8846,9/1/2022 11:15,36811.6,23.65,,,,,
8847,9/1/2022 11:30,36988.4,24.01,,,,,
8848,9/1/2022 11:45,36663.5,23.41,,,,,
8849,9/1/2022 12:00,36831.2,23.51,,,,,
8850,9/1/2022 12:15,36570.5,23.54,,,,,
8851,9/1/2022 12:30,36858.6,23.54,,,,,
8852,9/1/2022 12:45,36921.4,23.66,,,,,
8853,9/1/2022 13:00,36866.5,23.63,,,,,
8854,9/1/2022 13:15,36956.9,23.58,,,,,
8855,9/1/2022 13:30,36917.5,23.59,,,,,
8856,9/1/2022 13:45,36917.5,23.55,,,,,
8857,9/1/2022 14:00,36764.7,23.52,,,,,
8858,9/1/2022 14:15,36768.6,23.46,,,,,
8859,9/1/2022 14:30,36819.4,23.46,,,,,
8860,9/1/2022 14:45,36827.3,23.43,,,,,
8861,9/1/2022 15:00,36780.3,23.42,,,,,
8862,9/1/2022 15:15,36803.8,23.43,,,,,
8863,9/1/2022 15:30,36663.5,23.46,,,,,
8864,9/1/2022 15:45,36780.3,23.44,,,,,
8865,9/1/2022 16:00,36815.5,23.51,,,,,
8866,9/1/2022 16:15,36886.1,23.48,,,,,
8867,9/1/2022 16:30,36858.6,23.44,,,,,
8868,9/1/2022 16:45,36803.8,23.55,,,,,
8869,9/1/2022 17:00,36925.4,23.6,,,,,
8870,9/1/2022 17:15,36862.5,23.53,,,,,
8871,9/1/2022 17:30,36897.9,23.59,,,,,
8872,9/1/2022 17:45,36933.2,23.62,,,,,
8873,9/1/2022 18:00,37008.1,23.69,,,,,
8874,9/1/2022 18:15,36956.9,23.68,,,,,
8875,9/1/2022 18:30,37107.1,23.68,,,,,
8876,9/1/2022 18:45,37254.5,23.92,,,,,
8877,9/1/2022 19:00,37338.6,24.25,,,,,
8878,9/1/2022 19:15,37282.5,24.27,,,,,
8879,9/1/2022 19:30,37254.5,24.23,,,,,
8880,9/1/2022 19:45,37286.5,24.17,,,,,
8881,9/1/2022 20:00,37210.6,23.9,,,,,
8882,9/1/2022 20:15,37079.4,23.64,,,,,
8883,9/1/2022 20:30,36901.8,23.3,,,,,
8884,9/1/2022 20:45,36301.7,22.05,,,,,
8885,9/1/2022 21:00,36100.6,21.47,,,,,
8886,9/1/2022 21:15,35815.7,21.22,,,,,
8887,9/1/2022 21:30,35886.5,21.15,,,,,
8888,9/1/2022 21:45,35819.4,21.09,,,,,
8889,9/1/2022 22:00,35741.4,21.02,,,,,
8890,9/1/2022 22:15,35641.5,20.75,,,,,
8891,9/1/2022 22:30,35272.5,20.18,,,,,
8892,9/1/2022 22:45,35239.9,20.1,,,,,
8893,9/1/2022 23:00,35207.4,19.95,,,,,
8894,9/1/2022 23:15,35341.4,20.43,,,,,
8895,9/1/2022 23:30,35268.9,20.99,,,,,
8896,9/1/2022 23:45,36401.1,22.24,,,,,
8897,9/2/2022 0:00,36149.7,21.75,,,,,
8898,9/2/2022 0:15,36451,22.33,,,,,
8899,9/2/2022 0:30,36202.8,21.95,,,,,
8900,9/2/2022 0:45,36439.5,22.39,,,,,
8901,9/2/2022 1:00,36244.6,22.36,,,,,
8902,9/2/2022 1:15,36493.3,22.33,,,,,
8903,9/2/2022 1:30,36466.4,22.32,,,,,
8904,9/2/2022 1:45,36466.4,22.3,,,,,
8905,9/2/2022 2:00,36489.5,22.29,,,,,
8906,9/2/2022 2:15,36470.3,22.29,,,,,
8907,9/2/2022 2:30,36485.6,22.28,,,,,
8908,9/2/2022 2:45,36470.3,22.28,,,,,
8909,9/2/2022 3:00,36462.6,22.29,,,,,
8910,9/2/2022 3:15,36497.2,22.32,,,,,
8911,9/2/2022 3:30,36485.6,22.29,,,,,
8912,9/2/2022 3:45,36412.6,22.27,,,,,
8913,9/2/2022 4:00,36508.8,22.3,,,,,
8914,9/2/2022 4:15,36408.8,22.18,,,,,
8915,9/2/2022 4:30,36248.4,22.02,,,,,
8916,9/2/2022 4:45,36183.8,21.85,,,,,
8917,9/2/2022 5:00,36164.9,21.74,,,,,
8918,9/2/2022 5:15,35689.5,21.22,,,,,
8919,9/2/2022 5:30,36017.7,21.47,,,,,
8920,9/2/2022 5:45,35804.5,21.59,,,,,
8921,9/2/2022 6:00,36164.9,21.65,,,,,
8922,9/2/2022 6:15,36029,21.65,,,,,
8923,9/2/2022 6:30,36029,21.56,,,,,
8924,9/2/2022 6:45,36062.8,21.53,,,,,
8925,9/2/2022 7:00,35685.8,21.34,,,,,
8926,9/2/2022 7:15,35656.3,21.1,,,,,
8927,9/2/2022 7:30,35678.4,21.07,,,,,
8928,9/2/2022 7:45,35719.1,21.24,,,,,
8929,9/2/2022 8:00,35708,21.35,,,,,
8930,9/2/2022 8:15,35789.6,21.27,,,,,
8931,9/2/2022 8:30,35575.2,21.32,,,,,
8932,9/2/2022 8:45,36176.2,22.06,,,,,
8933,9/2/2022 9:00,36202.8,22.03,,,,,
8934,9/2/2022 9:15,36309.3,22.23,,,,,
8935,9/2/2022 9:30,36301.7,22.17,,,,,
8936,9/2/2022 9:45,36520.3,22.45,,,,,
8937,9/2/2022 10:00,36628.6,23.17,,,,,
8938,9/2/2022 10:15,37186.6,24.14,,,,,
8939,9/2/2022 10:30,37686.5,25.18,,,,,
8940,9/2/2022 10:45,37633.6,24.94,,,,,
8941,9/2/2022 11:00,37666.1,25.14,,,,,
8942,9/2/2022 11:15,37690.6,25.28,,,,,
8943,9/2/2022 11:30,37202.6,24.96,,,,,
8944,9/2/2022 11:45,36890,23.9,,,,,
8945,9/2/2022 12:00,36819.4,23.52,,,,,
8946,9/2/2022 12:15,36878.2,23.53,,,,,
8947,9/2/2022 12:30,36516.5,22.84,,,,,
8948,9/2/2022 12:45,36760.8,23.15,,,,,
8949,9/2/2022 13:00,36617,22.97,,,,,
8950,9/2/2022 13:15,36667.4,23.1,,,,,
8951,9/2/2022 13:30,36655.7,23.06,,,,,
8952,9/2/2022 13:45,36644.1,23.08,,,,,
8953,9/2/2022 14:00,36558.9,23.05,,,,,
8954,9/2/2022 14:15,36671.3,22.97,,,,,
8955,9/2/2022 14:30,36582.1,22.97,,,,,
8956,9/2/2022 14:45,36624.7,22.98,,,,,
8957,9/2/2022 15:00,36679,23.05,,,,,
8958,9/2/2022 15:15,36620.8,23.08,,,,,
8959,9/2/2022 15:30,36651.9,23.1,,,,,
8960,9/2/2022 15:45,36698.5,23.1,,,,,
8961,9/2/2022 16:00,36648,23.1,,,,,
8962,9/2/2022 16:15,36671.3,23.11,,,,,
8963,9/2/2022 16:30,36721.8,23.14,,,,,
8964,9/2/2022 16:45,36706.3,23.14,,,,,
8965,9/2/2022 17:00,36745.2,23.19,,,,,
8966,9/2/2022 17:15,36690.7,23.24,,,,,
8967,9/2/2022 17:30,36909.6,23.37,,,,,
8968,9/2/2022 17:45,36956.9,23.57,,,,,
8969,9/2/2022 18:00,37023.9,23.63,,,,,
8970,9/2/2022 18:15,37000.2,23.7,,,,,
8971,9/2/2022 18:30,37174.7,23.92,,,,,
8972,9/2/2022 18:45,37115.1,23.93,,,,,
8973,9/2/2022 19:00,37166.7,24.06,,,,,
8974,9/2/2022 19:15,37067.5,23.75,,,,,
8975,9/2/2022 19:30,37035.8,23.75,,,,,
8976,9/2/2022 19:45,37012.1,23.58,,,,,
8977,9/2/2022 20:00,36729.6,23.13,,,,,
8978,9/2/2022 20:15,36605.3,22.87,,,,,
8979,9/2/2022 20:30,36454.9,22.7,,,,,
8980,9/2/2022 20:45,36401.1,22.51,,,,,
8981,9/2/2022 21:00,36305.5,22.34,,,,,
8982,9/2/2022 21:15,35980.1,21.74,,,,,
8983,9/2/2022 21:30,35523.8,20.96,,,,,
8984,9/2/2022 21:45,35305.1,20.39,,,,,
8985,9/2/2022 22:00,35341.4,20.5,,,,,
8986,9/2/2022 22:15,35294.2,20.48,,,,,
8987,9/2/2022 22:30,35218.3,20.26,,,,,
8988,9/2/2022 22:45,35092.4,20.04,,,,,
8989,9/2/2022 23:00,34949.5,19.73,,,,,
8990,9/2/2022 23:15,34821.9,19.48,,,,,
8991,9/2/2022 23:30,34747.8,19.37,,,,,
8992,9/2/2022 23:45,34485.6,18.85,,,,,
8993,9/3/2022 0:00,34523.9,19.19,,,,,
8994,9/3/2022 0:15,34478.7,18.98,,,,,
8995,9/3/2022 0:30,34618,19.36,,,,,
8996,9/3/2022 0:45,34821.9,19.91,,,,,
8997,9/3/2022 1:00,35538.5,20.8,,,,,
8998,9/3/2022 1:15,34928.2,21.03,,,,,
8999,9/3/2022 1:30,35305.1,21.03,,,,,
9000,9/3/2022 1:45,34779.5,19.95,,,,,
9001,9/3/2022 2:00,34527.3,19.58,,,,,
9002,9/3/2022 2:15,35157,20.53,,,,,
9003,9/3/2022 2:30,35290.6,21.15,,,,,
9004,9/3/2022 2:45,35490.8,21.09,,,,,
9005,9/3/2022 3:00,35142.6,20.11,,,,,
9006,9/3/2022 3:15,34960.2,19.77,,,,,
9007,9/3/2022 3:30,34906.9,19.69,,,,,
9008,9/3/2022 3:45,34928.2,19.69,,,,,
9009,9/3/2022 4:00,34917.5,19.75,,,,,
9010,9/3/2022 4:15,34910.4,19.83,,,,,
9011,9/3/2022 4:30,35067.3,19.93,,,,,
9012,9/3/2022 4:45,35124.7,20.08,,,,,
9013,9/3/2022 5:00,35135.4,20.12,,,,,
9014,9/3/2022 5:15,35135.4,20.17,,,,,
9015,9/3/2022 5:30,33519,20.26,,,,,
9016,9/3/2022 5:45,35385,20.64,,,,,
9017,9/3/2022 6:00,35823.1,21.52,,,,,
9018,9/3/2022 6:15,35652.6,21.24,,,,,
9019,9/3/2022 6:30,35589.9,21.08,,,,,
9020,9/3/2022 6:45,35523.8,20.96,,,,,
9021,9/3/2022 7:00,35468.9,20.96,,,,,
9022,9/3/2022 7:15,35619.4,21,,,,,
9023,9/3/2022 7:30,35432.4,20.87,,,,,
9024,9/3/2022 7:45,35667.3,20.98,,,,,
9025,9/3/2022 8:00,35782.2,21.22,,,,,
9026,9/3/2022 8:15,35957.6,21.6,,,,,
9027,9/3/2022 8:30,35998.9,21.68,,,,,
9028,9/3/2022 8:45,35856.6,21.68,,,,,
9029,9/3/2022 9:00,35946.4,21.72,,,,,
9030,9/3/2022 9:15,36062.8,21.95,,,,,
9031,9/3/2022 9:30,36202.8,22.54,,,,,
9032,9/3/2022 9:45,36558.9,22.89,,,,,
9033,9/3/2022 10:00,36933.2,23.58,,,,,
9034,9/3/2022 10:15,37242.5,24.25,,,,,
9035,9/3/2022 10:30,37694.7,25.14,,,,,
9036,9/3/2022 10:45,38307.4,26.24,,,,,
9037,9/3/2022 11:00,39046.2,27.69,,,,,
9038,9/3/2022 11:15,39330.2,28.29,,,,,
9039,9/3/2022 11:30,39277.5,27.94,,,,,
9040,9/3/2022 11:45,38916.3,27.24,,,,,
9041,9/3/2022 12:00,38701.5,26.95,,,,,
9042,9/3/2022 12:15,38131.8,26.18,,,,,
9043,9/3/2022 12:30,37597,25.75,,,,,
9044,9/3/2022 12:45,37178.7,24.29,,,,,
9045,9/3/2022 13:00,36925.4,23.87,,,,,
9046,9/3/2022 13:15,36897.9,23.76,,,,,
9047,9/3/2022 13:30,36780.3,23.54,,,,,
9048,9/3/2022 13:45,36815.5,23.54,,,,,
9049,9/3/2022 14:00,36671.3,23.3,,,,,
9050,9/3/2022 14:15,36605.3,23.09,,,,,
9051,9/3/2022 14:30,36807.7,23.51,,,,,
9052,9/3/2022 14:45,36663.5,23.35,,,,,
9053,9/3/2022 15:00,36694.6,23.28,,,,,
9054,9/3/2022 15:15,36570.5,23.01,,,,,
9055,9/3/2022 15:30,36562.8,23.05,,,,,
9056,9/3/2022 15:45,36535.8,22.98,,,,,
9057,9/3/2022 16:00,36524.2,22.9,,,,,
9058,9/3/2022 16:15,36462.6,22.89,,,,,
9059,9/3/2022 16:30,36524.2,22.92,,,,,
9060,9/3/2022 16:45,36374.3,22.93,,,,,
9061,9/3/2022 17:00,36100.6,22.94,,,,,
9062,9/3/2022 17:15,35905.2,22.99,,,,,
9063,9/3/2022 17:30,36149.7,23.04,,,,,
9064,9/3/2022 17:45,36115.7,22.99,,,,,
9065,9/3/2022 18:00,36123.2,22.99,,,,,
9066,9/3/2022 18:15,36096.8,23.01,,,,,
9067,9/3/2022 18:30,36093,23.04,,,,,
9068,9/3/2022 18:45,36149.7,23.14,,,,,
9069,9/3/2022 19:00,36294.1,23.46,,,,,
9070,9/3/2022 19:15,36221.8,23.44,,,,,
9071,9/3/2022 19:30,35726.5,23.41,,,,,
9072,9/3/2022 19:45,36127,23.44,,,,,
9073,9/3/2022 20:00,36187.6,23.54,,,,,
9074,9/3/2022 20:15,36624.7,23.63,,,,,
9075,9/3/2022 20:30,36454.9,23.33,,,,,
9076,9/3/2022 20:45,36378.2,23.13,,,,,
9077,9/3/2022 21:00,36366.7,22.99,,,,,
9078,9/3/2022 21:15,36424.2,22.93,,,,,
9079,9/3/2022 21:30,36278.8,22.78,,,,,
9080,9/3/2022 21:45,36187.6,22.68,,,,,
9081,9/3/2022 22:00,36115.7,22.51,,,,,
9082,9/3/2022 22:15,35711.7,21.74,,,,,
9083,9/3/2022 22:30,35498.2,21.31,,,,,
9084,9/3/2022 22:45,35457.9,21.04,,,,,
9085,9/3/2022 23:00,35472.6,21.14,,,,,
9086,9/3/2022 23:15,35436,21.1,,,,,
9087,9/3/2022 23:30,35330.5,21.07,,,,,
9088,9/3/2022 23:45,35157,20.91,,,,,
9089,9/4/2022 0:00,35020.8,20.72,,,,,
9090,9/4/2022 0:15,34903.3,20.4,,,,,
9091,9/4/2022 0:30,34747.8,20.07,,,,,
9092,9/4/2022 0:45,34698.6,19.99,,,,,
9093,9/4/2022 1:00,34733.7,20.07,,,,,
9094,9/4/2022 1:15,34670.5,20.12,,,,,
9095,9/4/2022 1:30,34667,20.18,,,,,
9096,9/4/2022 1:45,34145.2,20.5,,,,,
9097,9/4/2022 2:00,35121.1,21.05,,,,,
9098,9/4/2022 2:15,35254.4,21.16,,,,,
9099,9/4/2022 2:30,35294.2,21.21,,,,,
9100,9/4/2022 2:45,35124.7,20.98,,,,,
9101,9/4/2022 3:00,34860.8,20.46,,,,,
9102,9/4/2022 3:15,34818.3,20.53,,,,,
9103,9/4/2022 3:30,34832.5,20.81,,,,,
9104,9/4/2022 3:45,34910.4,20.88,,,,,
9105,9/4/2022 4:00,34928.2,20.87,,,,,
9106,9/4/2022 4:15,34768.9,20.69,,,,,
9107,9/4/2022 4:30,34656.5,20.4,,,,,
9108,9/4/2022 4:45,34628.5,20.43,,,,,
9109,9/4/2022 5:00,34475.2,20.44,,,,,
9110,9/4/2022 5:15,34569.1,20.43,,,,,
9111,9/4/2022 5:30,34618,20.4,,,,,
9112,9/4/2022 5:45,34684.5,20.45,,,,,
9113,9/4/2022 6:00,34688,20.55,,,,,
9114,9/4/2022 6:15,34625,20.54,,,,,
9115,9/4/2022 6:30,34818.3,20.6,,,,,
9116,9/4/2022 6:45,35049.4,21.31,,,,,
9117,9/4/2022 7:00,35330.5,21.7,,,,,
9118,9/4/2022 7:15,35370.4,21.54,,,,,
9119,9/4/2022 7:30,35283.3,21.42,,,,,
9120,9/4/2022 7:45,35236.3,21.43,,,,,
9121,9/4/2022 8:00,35283.3,21.43,,,,,
9122,9/4/2022 8:15,35142.6,21.43,,,,,
9123,9/4/2022 8:30,35103.1,21.42,,,,,
9124,9/4/2022 8:45,35085.2,21.35,,,,,
9125,9/4/2022 9:00,34963.7,21.54,,,,,
9126,9/4/2022 9:15,35103.1,21.8,,,,,
9127,9/4/2022 9:30,35232.7,22.01,,,,,
9128,9/4/2022 9:45,35265.2,22.22,,,,,
9129,9/4/2022 10:00,35601,22.4,,,,,
9130,9/4/2022 10:15,36119.5,22.81,,,,,
9131,9/4/2022 10:30,36451,23.53,,,,,
9132,9/4/2022 10:45,36862.5,24.14,,,,,
9133,9/4/2022 11:00,37544.2,25.65,,,,,
9134,9/4/2022 11:15,37633.6,26.03,,,,,
9135,9/4/2022 11:30,38011.3,26.77,,,,,
9136,9/4/2022 11:45,38501.4,27.72,,,,,
9137,9/4/2022 12:00,38972.5,28.75,,,,,
9138,9/4/2022 12:15,38924.9,28.56,,,,,
9139,9/4/2022 12:30,38985.5,28.59,,,,,
9140,9/4/2022 12:45,38907.7,28.42,,,,,
9141,9/4/2022 13:00,38714.3,28.19,,,,,
9142,9/4/2022 13:15,37597,27.2,,,,,
9143,9/4/2022 13:30,37870.9,27.11,,,,,
9144,9/4/2022 13:45,36780.3,25.12,,,,,
9145,9/4/2022 14:00,37262.5,25.79,,,,,
9146,9/4/2022 14:15,36949,25.11,,,,,
9147,9/4/2022 14:30,36745.2,24.88,,,,,
9148,9/4/2022 14:45,36909.6,25.23,,,,,
9149,9/4/2022 15:00,36570.5,24.69,,,,,
9150,9/4/2022 15:15,36655.7,24.73,,,,,
9151,9/4/2022 15:30,37178.7,25.58,,,,,
9152,9/4/2022 15:45,36694.6,24.68,,,,,
9153,9/4/2022 16:00,36397.3,24.09,,,,,
9154,9/4/2022 16:15,36290.3,23.77,,,,,
9155,9/4/2022 16:30,36401.1,23.53,,,,,
9156,9/4/2022 16:45,36389.6,23.39,,,,,
9157,9/4/2022 17:00,36225.6,23.28,,,,,
9158,9/4/2022 17:15,36161.1,23.19,,,,,
9159,9/4/2022 17:30,35823.1,23.11,,,,,
9160,9/4/2022 17:45,35811.9,23.11,,,,,
9161,9/4/2022 18:00,35782.2,22.99,,,,,
9162,9/4/2022 18:15,35663.6,22.99,,,,,
9163,9/4/2022 18:30,35678.4,23,,,,,
9164,9/4/2022 18:45,35763.6,23.04,,,,,
9165,9/4/2022 19:00,35667.3,22.97,,,,,
9166,9/4/2022 19:15,35457.9,22.88,,,,,
9167,9/4/2022 19:30,35454.3,22.87,,,,,
9168,9/4/2022 19:45,35461.6,22.87,,,,,
9169,9/4/2022 20:00,35534.8,23.01,,,,,
9170,9/4/2022 20:15,35520.2,22.92,,,,,
9171,9/4/2022 20:30,35457.9,22.92,,,,,
9172,9/4/2022 20:45,35425.1,23,,,,,
9173,9/4/2022 21:00,35483.5,23.03,,,,,
9174,9/4/2022 21:15,35538.5,23.09,,,,,
9175,9/4/2022 21:30,35406.8,22.98,,,,,
9176,9/4/2022 21:45,35268.9,23.15,,,,,
9177,9/4/2022 22:00,35060.1,23.32,,,,,
9178,9/4/2022 22:15,35211,23.48,,,,,
9179,9/4/2022 22:30,35157,23.52,,,,,
9180,9/4/2022 22:45,35157,23.48,,,,,
9181,9/4/2022 23:00,35013.7,23.41,,,,,
9182,9/4/2022 23:15,34793.6,23.22,,,,,
9183,9/4/2022 23:30,34451,22.59,,,,,
9184,9/4/2022 23:45,34378.4,22.39,,,,,
9185,9/5/2022 0:00,34316.3,22.32,,,,,
9186,9/5/2022 0:15,34350.8,22.3,,,,,
9187,9/5/2022 0:30,34357.7,22.25,,,,,
9188,9/5/2022 0:45,34285.4,22.12,,,,,
9189,9/5/2022 1:00,34247.7,21.94,,,,,
9190,9/5/2022 1:15,34148.6,21.75,,,,,
9191,9/5/2022 1:30,34080.6,21.6,,,,,
9192,9/5/2022 1:45,33948.6,21.36,,,,,
9193,9/5/2022 2:00,33999.3,21.43,,,,,
9194,9/5/2022 2:15,33979,21.48,,,,,
9195,9/5/2022 2:30,33979,21.6,,,,,
9196,9/5/2022 2:45,34006,21.79,,,,,
9197,9/5/2022 3:00,34223.7,22.07,,,,,
9198,9/5/2022 3:15,34251.1,21.85,,,,,
9199,9/5/2022 3:30,34364.6,22.06,,,,,
9200,9/5/2022 3:45,34285.4,21.73,,,,,
9201,9/5/2022 4:00,34118,21.4,,,,,
9202,9/5/2022 4:15,34275.1,21.73,,,,,
9203,9/5/2022 4:30,34378.4,21.94,,,,,
9204,9/5/2022 4:45,34179.3,21.37,,,,,
9205,9/5/2022 5:00,34302.6,21.63,,,,,
9206,9/5/2022 5:15,34461.4,21.94,,,,,
9207,9/5/2022 5:30,34392.2,21.97,,,,,
9208,9/5/2022 5:45,34326.7,22.02,,,,,
9209,9/5/2022 6:00,34347.3,22.02,,,,,
9210,9/5/2022 6:15,34288.8,22.01,,,,,
9211,9/5/2022 6:30,34312.9,22,,,,,
9212,9/5/2022 6:45,34063.6,22.01,,,,,
9213,9/5/2022 7:00,34135,22.03,,,,,
9214,9/5/2022 7:15,34210,22.1,,,,,
9215,9/5/2022 7:30,34240.8,22.12,,,,,
9216,9/5/2022 7:45,34583.1,22.14,,,,,
9217,9/5/2022 8:00,34461.4,22.22,,,,,
9218,9/5/2022 8:15,34357.7,22.21,,,,,
9219,9/5/2022 8:30,34569.1,22.28,,,,,
9220,9/5/2022 8:45,34237.4,22.06,,,,,
9221,9/5/2022 9:00,34210,22.03,,,,,
9222,9/5/2022 9:15,34337,22.12,,,,,
9223,9/5/2022 9:30,34357.7,22.23,,,,,
9224,9/5/2022 9:45,34302.6,22.29,,,,,
9225,9/5/2022 10:00,34158.8,22.4,,,,,
9226,9/5/2022 10:15,34254.5,22.68,,,,,
9227,9/5/2022 10:30,34070.4,22.83,,,,,
9228,9/5/2022 10:45,34302.6,23.39,,,,,
9229,9/5/2022 11:00,33241.5,23.09,,,,,
9230,9/5/2022 11:15,31010.6,23.36,,,,,
9231,9/5/2022 11:30,33025.8,23.52,,,,,
9232,9/5/2022 11:45,33614.7,24.35,,,,,
9233,9/5/2022 12:00,34541.3,25.54,,,,,
9234,9/5/2022 12:15,35167.8,26.2,,,,,
9235,9/5/2022 12:30,34478.7,26.53,,,,,
9236,9/5/2022 12:45,34419.8,26.97,,,,,
9237,9/5/2022 13:00,34635.5,27.4,,,,,
9238,9/5/2022 13:15,34761.9,27.83,,,,,
9239,9/5/2022 13:30,34758.4,28.15,,,,,
9240,9/5/2022 13:45,34807.7,28.05,,,,,
9241,9/5/2022 14:00,34790.1,28.05,,,,,
9242,9/5/2022 14:15,33704.3,26.94,,,,,
9243,9/5/2022 14:30,34447.5,26.68,,,,,
9244,9/5/2022 14:45,33637.9,24.88,,,,,
9245,9/5/2022 15:00,33727.6,24.74,,,,,
9246,9/5/2022 15:15,33306.4,24.07,,,,,
9247,9/5/2022 15:30,33694.3,24.31,,,,,
9248,9/5/2022 15:45,33248,24.17,,,,,
9249,9/5/2022 16:00,33710.9,23.77,,,,,
9250,9/5/2022 16:15,34433.6,24.14,,,,,
9251,9/5/2022 16:30,34999.4,24.12,,,,,
9252,9/5/2022 16:45,35178.6,24.57,,,,,
9253,9/5/2022 17:00,34733.7,23.59,,,,,
9254,9/5/2022 17:15,34471.8,23.1,,,,,
9255,9/5/2022 17:30,34155.4,22.77,,,,,
9256,9/5/2022 17:45,34258,22.61,,,,,
9257,9/5/2022 18:00,34306,22.52,,,,,
9258,9/5/2022 18:15,34039.9,22.4,,,,,
9259,9/5/2022 18:30,33908.2,22.41,,,,,
9260,9/5/2022 18:45,33931.8,22.45,,,,,
9261,9/5/2022 19:00,33908.2,22.43,,,,,
9262,9/5/2022 19:15,33878,22.46,,,,,
9263,9/5/2022 19:30,33724.2,22.43,,,,,
9264,9/5/2022 19:45,33482.9,22.36,,,,,
9265,9/5/2022 20:00,33459.9,22.36,,,,,
9266,9/5/2022 20:15,33443.5,22.32,,,,,
9267,9/5/2022 20:30,33352,22.34,,,,,
9268,9/5/2022 20:45,33437,22.46,,,,,
9269,9/5/2022 21:00,33371.6,22.51,,,,,
9270,9/5/2022 21:15,33482.9,22.77,,,,,
9271,9/5/2022 21:30,33473,22.68,,,,,
9272,9/5/2022 21:45,33634.6,22.93,,,,,
9273,9/5/2022 22:00,33694.3,23.11,,,,,
9274,9/5/2022 22:15,33335.7,22.9,,,,,
9275,9/5/2022 22:30,34206.6,22.74,,,,,
9276,9/5/2022 22:45,34172.5,22.56,,,,,
9277,9/5/2022 23:00,34135,22.41,,,,,
9278,9/5/2022 23:15,34124.8,22.45,,,,,
9279,9/5/2022 23:30,34073.8,22.46,,,,,
9280,9/5/2022 23:45,34114.5,22.44,,,,,
9281,9/6/2022 0:00,34097.5,22.41,,,,,
9282,9/6/2022 0:15,34073.8,22.34,,,,,
9283,9/6/2022 0:30,33955.4,22.01,,,,,
9284,9/6/2022 0:45,33811,21.89,,,,,
9285,9/6/2022 1:00,33784.2,21.8,,,,,
9286,9/6/2022 1:15,33811,21.78,,,,,
9287,9/6/2022 1:30,33691,21.41,,,,,
9288,9/6/2022 1:45,33588.3,21.43,,,,,
9289,9/6/2022 2:00,33163.9,21.37,,,,,
9290,9/6/2022 2:15,33186.5,21.26,,,,,
9291,9/6/2022 2:30,33080.3,21.04,,,,,
9292,9/6/2022 2:45,32857.1,20.78,,,,,
9293,9/6/2022 3:00,32677.4,20.64,,,,,
9294,9/6/2022 3:15,32608.6,20.83,,,,,
9295,9/6/2022 3:30,32481,20.94,,,,,
9296,9/6/2022 3:45,32752.8,21.4,,,,,
9297,9/6/2022 4:00,33051.4,21.09,,,,,
9298,9/6/2022 4:15,34660,21.68,,,,,
9299,9/6/2022 4:30,35239.9,21.74,,,,,
9300,9/6/2022 4:45,35171.4,21.74,,,,,
9301,9/6/2022 5:00,35189.4,21.74,,,,,
9302,9/6/2022 5:15,35128.3,21.73,,,,,
9303,9/6/2022 5:30,35203.8,21.74,,,,,
9304,9/6/2022 5:45,35297.8,21.75,,,,,
9305,9/6/2022 6:00,35276.1,21.74,,,,,
9306,9/6/2022 6:15,35167.8,21.69,,,,,
9307,9/6/2022 6:30,35189.4,21.69,,,,,
9308,9/6/2022 6:45,35294.2,21.7,,,,,
9309,9/6/2022 7:00,35042.2,21.73,,,,,
9310,9/6/2022 7:15,35092.4,21.72,,,,,
9311,9/6/2022 7:30,34906.9,21.6,,,,,
