"","datetime","ChlRFU","Depth","DO_pct","DO_mgl","Sal","Turb","pH","Temp","Vert_Pos","Battery_V","season","Alk_pred"
"2274","2023-04-28 05:00:00 EDT",1.89,1.11,105.6,9.78,31.55,-0.2,8.16,9.851,1.11,5.26,"Spring",2315.65226364417
"2275","2023-04-28 06:00:00 EDT",1.37,1.118,105.1,9.75,31.51,-0.11,8.16,9.772,1.118,5.23,"Spring",2312.12595408734
"2276","2023-04-28 07:00:00 EDT",1.64,1.123,102.7,9.53,31.43,-0.19,8.13,9.78,1.125,5.25,"Spring",2304.36655531726
"2277","2023-04-28 08:00:00 EDT",0.82,1.124,104.5,9.69,31.4,-0.12,8.15,9.777,1.124,5.24,"Spring",2301.48232703112
"2278","2023-04-28 09:00:00 EDT",4.19,1.125,111.8,10.33,31.55,-0.06,8.21,9.909,1.125,5.25,"Spring",2315.40531653531
"2279","2023-04-28 10:00:00 EDT",0.79,1.119,109.4,10.1,31.5,-0.16,8.19,9.977,1.119,5.26,"Spring",2310.28745665127
"2280","2023-04-28 11:00:00 EDT",0.4,1.12,110.1,10.1,31.48,-0.11,8.19,10.303,1.12,5.24,"Spring",2306.96810931612
"2281","2023-04-28 12:00:00 EDT",0.47,1.117,111.5,10.13,31.52,1.11,8.18,10.684,1.113,5.25,"Spring",2309.20859082333
"2282","2023-04-28 13:00:00 EDT",0.15,1.109,108.8,9.78,31.49,-0.25,8.15,11.231,1.109,5.24,"Spring",2303.98262271173
"2283","2023-04-28 14:00:00 EDT",0.22,1.112,111.5,9.99,31.49,-0.17,8.17,11.346,1.111,5.25,"Spring",2303.49298620277
"2284","2023-04-28 15:00:00 EDT",0.26,1.104,111.3,9.9,31.48,-0.23,8.16,11.744,1.104,5.26,"Spring",2300.83275097341
"2285","2023-04-28 16:00:00 EDT",0.38,1.096,112.6,9.94,31.47,-0.28,8.17,12.077,1.097,5.25,"Spring",2298.44926681433
"2286","2023-04-28 17:00:00 EDT",0.54,1.094,112.2,9.93,31.47,-0.25,8.16,11.979,1.093,5.26,"Spring",2298.86652227414
"2287","2023-04-28 18:00:00 EDT",0.62,1.092,112.2,9.91,31.47,-0.29,8.16,12.072,1.091,5.25,"Spring",2298.47055535819
"2288","2023-04-28 19:00:00 EDT",0.57,1.089,113,10,31.46,-0.28,8.17,11.955,1.088,5.25,"Spring",2298.00304014722
"2289","2023-04-28 20:00:00 EDT",0.62,1.094,109.4,9.69,31.47,-0.3,8.14,11.905,1.093,5.26,"Spring",2299.18159272338
"2290","2023-04-28 21:00:00 EDT",0.72,1.1,111.9,9.92,31.47,0.33,8.17,11.857,1.099,5.24,"Spring",2299.38596274451
"2291","2023-04-28 22:00:00 EDT",0.67,1.095,111.9,9.92,31.46,-0.23,8.17,11.901,1.095,5.26,"Spring",2298.23295642099
"2292","2023-04-28 23:00:00 EDT",0.72,1.091,114.6,10.03,31.39,0.21,8.17,12.49,1.091,5.25,"Spring",2288.96549599095
"2293","2023-04-29 00:00:00 EDT",0.55,1.085,110.3,9.66,31.29,-0.21,8.14,12.522,1.085,5.25,"Spring",2279.17257793534
"2294","2023-04-29 01:00:00 EDT",0.72,1.079,115.4,10.05,31.38,-0.24,8.17,12.725,1.079,5.26,"Spring",2286.99926729168
"2295","2023-04-29 02:00:00 EDT",0.77,1.073,113.1,9.87,31.36,-0.24,8.16,12.661,1.073,5.25,"Spring",2285.34042637822
"2296","2023-04-29 03:00:00 EDT",0.56,1.067,112.7,9.85,31.38,-0.24,8.16,12.56,1.067,5.26,"Spring",2287.70178923932
"2297","2023-04-29 04:00:00 EDT",0.68,1.071,110.9,9.79,31.43,-0.2,8.17,12.092,1.072,5.24,"Spring",2294.52273263278
"2298","2023-04-29 05:00:00 EDT",0.78,1.072,110.4,9.74,31.38,-0.23,8.16,12.115,1.068,5.25,"Spring",2289.59646964356
"2299","2023-04-29 06:00:00 EDT",0.72,1.071,108.9,9.63,31.41,-0.19,8.16,12.04,1.077,5.26,"Spring",2292.81279921403
"2300","2023-04-29 07:00:00 EDT",0.52,1.071,108.5,9.6,31.42,-0.17,8.16,12.018,1.072,5.25,"Spring",2293.87213594454
"2301","2023-04-29 08:00:00 EDT",0.48,1.073,110.2,9.72,31.39,-0.15,8.16,12.151,1.068,5.26,"Spring",2290.40885926519
"2302","2023-04-29 09:00:00 EDT",0.54,1.071,111,9.79,31.34,-0.19,8.16,12.193,1.078,5.25,"Spring",2285.40169980927
"2303","2023-04-29 10:00:00 EDT",0.29,1.069,112.3,9.85,31.28,-0.19,8.16,12.423,1.061,5.25,"Spring",2278.62842396643
"2304","2023-04-29 11:00:00 EDT",0.26,1.066,111.9,9.76,31.34,-0.2,8.16,12.651,1.065,5.27,"Spring",2283.45166919098
"2305","2023-04-29 12:00:00 EDT",0.16,1.064,112.7,9.77,31.29,-0.18,8.17,13,1.061,5.25,"Spring",2277.13739314157
"2306","2023-04-29 13:00:00 EDT",0.31,1.058,118.1,10.19,31.04,-0.09,8.18,13.301,1.058,5.27,"Spring",2251.71414436358
"2307","2023-04-29 14:00:00 EDT",0.37,1.054,115.2,9.94,31.02,-0.14,8.16,13.323,1.05,5.26,"Spring",2249.68914049558
"2308","2023-04-29 15:00:00 EDT",0.37,1.056,119.6,10.2,31.11,0.26,8.19,13.829,1.057,5.26,"Spring",2256.22574409354
"2309","2023-04-29 16:00:00 EDT",0.45,1.039,119,10.21,31.11,0.14,8.19,13.567,1.044,5.27,"Spring",2257.34126379221
"2310","2023-04-29 17:00:00 EDT",0.53,1.029,118,10.14,31.04,0.17,8.19,13.479,1.032,5.25,"Spring",2250.95627220188
"2311","2023-04-29 18:00:00 EDT",0.45,1.03,117.7,10.08,31.09,0.2,8.21,13.646,1.036,5.27,"Spring",2255.07357052413
"2312","2023-04-29 19:00:00 EDT",0.61,1.029,117.8,10.05,31.21,0.45,8.22,13.789,1.034,5.26,"Spring",2266.05272381934
"2313","2023-04-29 20:00:00 EDT",0.7,1.03,117.8,10.04,31.43,0.41,8.23,13.789,1.024,5.27,"Spring",2287.29740084404
"2314","2023-04-29 21:00:00 EDT",0.65,1.038,113.6,9.81,31.41,-0.01,8.21,13.13,1.037,5.27,"Spring",2288.17189665084
"2315","2023-04-29 22:00:00 EDT",0.96,1.036,109.8,9.63,31.44,-0.06,8.18,12.418,1.018,5.25,"Spring",2294.10038671008
"2316","2023-04-29 23:00:00 EDT",0.82,1.032,109.8,9.69,31.45,0.01,8.2,12.103,1.021,5.26,"Spring",2296.40723211124
"2317","2023-04-30 00:00:00 EDT",1.92,1.018,107,9.51,31.29,0.42,8.2,11.771,1.036,5.24,"Spring",2282.37011722429
"2318","2023-04-30 01:00:00 EDT",1.14,0.999,101.2,8.94,31.48,1.52,8.18,12.029,0.999,5.25,"Spring",2299.61930397294
"2319","2023-04-30 02:00:00 EDT",1.98,0.988,98.5,8.77,31.44,3.91,8.17,11.683,1.022,5.26,"Spring",2297.22980265865
"2320","2023-04-30 03:00:00 EDT",1.51,0.984,98.7,8.83,31.45,4.18,8.17,11.487,0.974,5.24,"Spring",2299.02998071576
"2321","2023-04-30 04:00:00 EDT",1.31,0.98,98.1,8.88,31.34,3.76,8.13,10.944,0.982,5.26,"Spring",2290.71957806746
"2322","2023-04-30 05:00:00 EDT",2.14,0.977,100.4,9.07,31.4,2.71,8.15,11.001,0.979,5.24,"Spring",2296.27089149228
"2323","2023-04-30 06:00:00 EDT",0.89,0.976,102.8,9.22,31.38,0.56,8.17,11.362,0.966,5.25,"Spring",2292.80252435005
"2324","2023-04-30 07:00:00 EDT",1.01,0.971,103.4,9.2,31.31,0.27,8.18,11.771,0.99,5.26,"Spring",2284.30145149926
"2325","2023-04-30 08:00:00 EDT",0.91,0.972,104,9.25,31.28,0.07,8.18,11.774,0.969,5.25,"Spring",2281.39167696048
"2326","2023-04-30 09:00:00 EDT",0.84,0.965,104.2,9.27,31.32,0,8.18,11.734,0.97,5.26,"Spring",2285.42465386137
"2327","2023-04-30 10:00:00 EDT",0.95,0.958,106.7,9.52,31.39,-0.03,8.19,11.584,0.958,5.25,"Spring",2292.8229801398
"2328","2023-04-30 11:00:00 EDT",0.99,0.951,107.8,9.65,31.44,-0.08,8.2,11.452,0.943,5.25,"Spring",2298.21333338535
"2329","2023-04-30 12:00:00 EDT",0.81,0.94,108.3,9.7,31.46,-0.11,8.2,11.396,0.934,5.26,"Spring",2300.38309935164
"2330","2023-04-30 13:00:00 EDT",0.67,0.937,107.3,9.61,31.42,-0.14,8.18,11.405,0.954,5.24,"Spring",2296.48211142273
"2331","2023-04-30 14:00:00 EDT",0.62,0.928,107.3,9.64,31.28,-0.01,8.18,11.311,0.945,5.25,"Spring",2283.36299612264
"2332","2023-04-30 15:00:00 EDT",0.65,0.912,107.8,9.7,31.18,0.13,8.16,11.272,0.907,5.24,"Spring",2273.87237538995
"2333","2023-04-30 16:00:00 EDT",0.64,0.905,107.5,9.66,31.16,-0.04,8.16,11.33,0.894,5.25,"Spring",2271.69409400611
"2334","2023-04-30 17:00:00 EDT",0.64,0.899,108.9,9.75,31.1,0.22,8.18,11.508,0.892,5.26,"Spring",2265.1422190195
"2335","2023-04-30 18:00:00 EDT",0.77,0.891,109.2,9.77,31.17,0.21,8.19,11.556,0.906,5.24,"Spring",2271.69751896077
"2336","2023-04-30 19:00:00 EDT",0.86,0.876,109.4,9.77,31.27,0.1,8.21,11.615,0.878,5.25,"Spring",2281.10298551799
"2337","2023-04-30 20:00:00 EDT",1.4,0.858,107.3,9.61,31.36,0.04,8.2,11.408,0.867,5.23,"Spring",2290.67533547149
"2338","2023-04-30 21:00:00 EDT",1.12,0.842,105.5,9.48,31.39,0.07,8.19,11.254,0.845,5.25,"Spring",2294.22802403508
"2339","2023-04-30 22:00:00 EDT",1.03,0.838,103.4,9.3,31.4,0.14,8.17,11.224,0.83,5.26,"Spring",2295.32142243577
"2340","2023-04-30 23:00:00 EDT",1.12,0.815,103.3,9.32,31.32,0.12,8.18,11.12,0.817,5.24,"Spring",2288.03888704834
"2341","2023-05-01 00:00:00 EDT",1.93,0.788,102.6,9.3,31.26,0.07,8.18,10.927,0.781,5.25,"Spring",2283.06662201672
"2342","2023-05-01 01:00:00 EDT",0.71,0.761,100.9,9.1,31.15,0.47,8.15,11.135,0.784,5.23,"Spring",2271.55868007947
"2343","2023-05-01 02:00:00 EDT",0.93,0.757,99.6,8.95,31.03,0.82,8.14,11.372,0.739,5.24,"Spring",2258.9615974503
"2344","2023-05-01 03:00:00 EDT",0.63,0.742,99.1,8.9,30.9,0.93,8.13,11.468,0.749,5.26,"Spring",2245.99918462071
"2345","2023-05-01 04:00:00 EDT",0.92,0.736,98.7,8.85,30.82,0.74,8.13,11.521,0.743,5.24,"Spring",2238.04818895583
"2346","2023-05-01 05:00:00 EDT",1.15,0.734,100.2,9.02,31.13,0.48,8.15,11.262,0.732,5.25,"Spring",2269.08661679025
"2347","2023-05-01 06:00:00 EDT",1.14,0.728,100.4,9.04,31.16,0.31,8.16,11.259,0.729,5.23,"Spring",2271.99639132903
"2348","2023-05-01 07:00:00 EDT",0.9,0.737,100.7,9.06,31.17,0.28,8.16,11.293,0.734,5.24,"Spring",2272.81729636822
"2349","2023-05-01 08:00:00 EDT",0.6,0.744,101.1,9.09,31.2,0.31,8.16,11.28,0.745,5.26,"Spring",2275.76964799473
"2350","2023-05-01 09:00:00 EDT",0.51,0.756,102.9,9.28,31.31,0.13,8.17,11.134,0.747,5.23,"Spring",2287.01361198802
"2351","2023-05-01 10:00:00 EDT",0.41,0.779,104.6,9.5,31.4,0.14,8.18,10.754,0.772,5.25,"Spring",2297.32254555935
"2352","2023-05-01 11:00:00 EDT",0.36,0.801,105.9,9.67,31.43,0.13,8.19,10.519,0.798,5.23,"Spring",2301.2201085336
"2353","2023-05-01 12:00:00 EDT",0.34,0.811,106.7,9.74,31.44,0.02,8.19,10.49,0.809,5.24,"Spring",2302.30924922552
"2354","2023-05-01 13:00:00 EDT",0.31,0.822,106.8,9.7,31.45,-0.08,8.18,10.744,0.822,5.25,"Spring",2302.19345833452
"2355","2023-05-01 14:00:00 EDT",0.33,0.829,110.1,9.91,31.45,0.03,8.21,11.17,0.829,5.24,"Spring",2300.37967439698
"2356","2023-05-01 15:00:00 EDT",0.34,0.831,111.2,9.83,31.42,-0.01,8.2,12.013,0.835,5.25,"Spring",2293.8934244884
"2357","2023-05-01 16:00:00 EDT",0.6,0.839,110.9,9.84,31.44,-0.02,8.2,11.829,0.838,5.24,"Spring",2296.60817717771
"2358","2023-05-01 17:00:00 EDT",0.54,0.843,110.7,9.83,31.47,-0.09,8.2,11.799,0.846,5.25,"Spring",2299.63290985338
"2359","2023-05-01 18:00:00 EDT",0.89,0.848,110,9.91,31.46,0.02,8.2,11.122,0.846,5.25,"Spring",2301.5497115556
"2360","2023-05-01 19:00:00 EDT",3.38,0.852,109.5,9.91,31.48,-0.06,8.2,10.901,0.854,5.24,"Spring",2304.42199946953
"2361","2023-05-01 20:00:00 EDT",1.18,0.862,108.1,9.84,31.47,-0.01,8.2,10.628,0.867,5.25,"Spring",2304.61868682722
"2362","2023-05-01 21:00:00 EDT",0.93,0.872,107,9.77,31.47,0.02,8.2,10.505,0.874,5.23,"Spring",2305.14238500637
"2363","2023-05-01 22:00:00 EDT",1.31,0.874,105.9,9.7,31.47,-0.04,8.19,10.368,0.88,5.24,"Spring",2305.72569110835
"2364","2023-05-01 23:00:00 EDT",1.75,0.877,104.2,9.57,31.46,0.09,8.18,10.26,0.874,5.24,"Spring",2305.21985651841
"2365","2023-05-02 00:00:00 EDT",1.56,0.876,103.5,9.51,31.46,0.04,8.18,10.194,0.873,5.23,"Spring",2305.50086529746
"2366","2023-05-02 01:00:00 EDT",1.03,0.876,103.2,9.5,31.46,0.13,8.18,10.133,0.878,5.24,"Spring",2305.76058553265
"2367","2023-05-02 02:00:00 EDT",3.52,0.872,103.2,9.51,31.47,0.17,8.18,10.063,0.869,5.22,"Spring",2307.02429228429
"2368","2023-05-02 03:00:00 EDT",1.03,0.868,101.3,9.35,31.48,0.24,8.17,9.972,0.868,5.23,"Spring",2308.37741092017
"2369","2023-05-02 04:00:00 EDT",0.95,0.864,102.5,9.43,31.5,0.15,8.18,10.164,0.864,5.25,"Spring",2309.49126511062
"2370","2023-05-02 05:00:00 EDT",0.88,0.862,103.1,9.42,31.45,0.04,8.2,10.509,0.859,5.23,"Spring",2303.1940198963
"2371","2023-05-02 06:00:00 EDT",0.91,0.86,103.8,9.35,31.33,0.04,8.2,11.163,0.857,5.24,"Spring",2288.82147270856
"2372","2023-05-02 07:00:00 EDT",0.59,0.857,103.4,9.3,31.3,-0.04,8.19,11.247,0.861,5.24,"Spring",2285.56682375912
"2373","2023-05-02 08:00:00 EDT",0.67,0.858,102.6,9.22,31.28,-0.05,8.18,11.329,0.85,5.24,"Spring",2283.28635736472
"2374","2023-05-02 09:00:00 EDT",0.44,0.855,104.3,9.35,31.26,0.03,8.2,11.409,0.85,5.25,"Spring",2281.01440638786
"2375","2023-05-02 10:00:00 EDT",0.27,0.846,104.2,9.28,31.22,-0.01,8.19,11.72,0.847,5.24,"Spring",2275.82759040933
"2376","2023-05-02 11:00:00 EDT",0.23,0.842,104.5,9.29,31.2,0.01,8.19,11.837,0.842,5.25,"Spring",2273.39810420785
"2377","2023-05-02 12:00:00 EDT",0.27,0.84,102.9,9.14,31.2,0.79,8.17,11.872,0.84,5.24,"Spring",2273.24908440078
"2378","2023-05-02 13:00:00 EDT",0.5,0.831,108.3,9.55,31.23,0.02,8.2,12.213,0.829,5.24,"Spring",2274.69420712145
"2379","2023-05-02 14:00:00 EDT",0.63,0.833,107.5,9.48,31.24,-0.03,8.19,12.202,0.834,5.25,"Spring",2275.70670905545
"2380","2023-05-02 15:00:00 EDT",0.77,0.83,107.9,9.51,31.25,0.11,8.2,12.231,0.831,5.24,"Spring",2276.5489026385
"2381","2023-05-02 16:00:00 EDT",0.55,0.828,109,9.61,31.32,0.03,8.19,12.199,0.821,5.25,"Spring",2283.44481928166
"2382","2023-05-02 17:00:00 EDT",0.63,0.831,109.4,9.67,31.32,0.04,8.2,12.071,0.831,5.23,"Spring",2283.98980600467
"2383","2023-05-02 18:00:00 EDT",1.05,0.839,108.6,9.62,31.27,0.05,8.2,11.994,0.838,5.24,"Spring",2279.48931389281
"2384","2023-05-02 19:00:00 EDT",0.86,0.839,108.2,9.58,31.26,0.11,8.2,12.013,0.838,5.25,"Spring",2278.44275028862
"2385","2023-05-02 20:00:00 EDT",1.1,0.845,107.6,9.53,31.25,0.1,8.2,11.994,0.847,5.23,"Spring",2277.55797961784
"2386","2023-05-02 21:00:00 EDT",1.04,0.851,106.6,9.45,31.25,0.25,8.19,11.954,0.853,5.25,"Spring",2277.72828796878
"2387","2023-05-02 22:00:00 EDT",0.94,0.852,105.5,9.36,31.24,0.11,8.19,11.926,0.853,5.23,"Spring",2276.88183667695
"2388","2023-05-02 23:00:00 EDT",1.06,0.853,105.2,9.34,31.25,0.86,8.19,11.906,0.853,5.24,"Spring",2277.93265798991
"2389","2023-05-03 00:00:00 EDT",0.67,0.856,103.1,9.19,31.28,0.26,8.17,11.691,0.855,5.25,"Spring",2281.74506678868
"2390","2023-05-03 01:00:00 EDT",1.3,0.853,103,9.19,31.28,0.22,8.17,11.624,0.852,5.23,"Spring",2282.03033327651
"2391","2023-05-03 02:00:00 EDT",0.94,0.851,102.3,9.13,31.28,0.11,8.17,11.611,0.851,5.25,"Spring",2282.08568349057
"2392","2023-05-03 03:00:00 EDT",1.15,0.849,101.4,9.08,31.29,0.12,8.17,11.483,0.85,5.23,"Spring",2283.59633735107
"2393","2023-05-03 04:00:00 EDT",1.2,0.85,100.1,8.99,31.28,0.08,8.16,11.368,0.848,5.24,"Spring",2283.12030672255
"2394","2023-05-03 05:00:00 EDT",0.87,0.851,97.3,8.74,31.28,0.11,8.13,11.354,0.851,5.25,"Spring",2283.17991464538
"2395","2023-05-03 06:00:00 EDT",0.79,0.855,97.6,8.77,31.28,0.05,8.14,11.317,0.853,5.23,"Spring",2283.33744987
"2396","2023-05-03 07:00:00 EDT",0.66,0.86,96.6,8.69,31.29,0.12,8.14,11.284,0.859,5.24,"Spring",2284.44362139701
"2397","2023-05-03 08:00:00 EDT",0.76,0.861,98,8.82,31.27,0.17,8.15,11.257,0.861,5.23,"Spring",2282.62724525893
"2398","2023-05-03 09:00:00 EDT",0.38,0.865,96,8.62,31.27,0.09,8.12,11.331,0.864,5.24,"Spring",2282.31217480968
"2399","2023-05-03 10:00:00 EDT",0.3,0.869,97.6,8.74,31.27,-0.03,8.14,11.502,0.871,5.25,"Spring",2281.5841066094
"2400","2023-05-03 11:00:00 EDT",0.36,0.871,97.5,8.71,31.28,0.01,8.13,11.557,0.872,5.23,"Spring",2282.31559976434
"2401","2023-05-03 12:00:00 EDT",0.61,0.872,104.2,9.29,31.28,0.13,8.18,11.672,0.873,5.25,"Spring",2281.82596325538
"2402","2023-05-03 13:00:00 EDT",0.58,0.861,105.7,9.37,31.29,0.35,8.19,11.913,0.861,5.23,"Spring",2281.76552257844
"2403","2023-05-03 14:00:00 EDT",0.58,0.872,108.2,9.56,31.31,0.09,8.18,12.081,0.872,5.24,"Spring",2282.98156177945
"2404","2023-05-03 15:00:00 EDT",0.43,0.871,109.2,9.59,31.29,0.1,8.18,12.359,0.868,5.25,"Spring",2279.86658446543
"2405","2023-05-03 16:00:00 EDT",0.56,0.871,110.7,9.7,31.22,0.11,8.18,12.507,0.872,5.24,"Spring",2272.47677360454
"2406","2023-05-03 17:00:00 EDT",0.58,0.873,109,9.5,31.17,0.14,8.17,12.768,0.873,5.25,"Spring",2266.53717592721
"2407","2023-05-03 18:00:00 EDT",0.65,0.878,108.2,9.39,31.08,0.11,8.17,12.976,0.878,5.23,"Spring",2256.96056826493
"2408","2023-05-03 19:00:00 EDT",0.66,0.885,108.1,9.35,31.02,0.21,8.17,13.189,0.885,5.25,"Spring",2250.25967347124
"2409","2023-05-03 20:00:00 EDT",0.77,0.89,108.1,9.34,31.01,0.21,8.18,13.26,0.888,5.25,"Spring",2248.99170901083
"2410","2023-05-03 21:00:00 EDT",0.85,0.904,108.7,9.4,31,0.19,8.19,13.198,0.904,5.24,"Spring",2248.29001981731
"2411","2023-05-03 22:00:00 EDT",0.55,0.913,104.4,9.06,30.98,0.73,8.16,13.059,0.917,5.25,"Spring",2246.95050706186
"2412","2023-05-03 23:00:00 EDT",0.78,0.914,106.9,9.27,30.89,0.57,8.18,13.087,0.923,5.24,"Spring",2238.14028697883
"2413","2023-05-04 00:00:00 EDT",0.72,0.917,106.1,9.23,30.87,0.3,8.18,12.998,0.914,5.25,"Spring",2236.5878887847
"2414","2023-05-04 01:00:00 EDT",0.66,0.918,105.6,9.16,30.78,0.59,8.17,13.091,0.912,5.25,"Spring",2227.50091763138
"2415","2023-05-04 02:00:00 EDT",0.65,0.92,105,9.11,30.69,0.44,8.17,13.123,0.917,5.24,"Spring",2218.67366671325
"2416","2023-05-04 03:00:00 EDT",0.64,0.922,105.4,9.14,30.54,0.35,8.19,13.188,0.928,5.25,"Spring",2203.91190858068
"2417","2023-05-04 04:00:00 EDT",0.57,0.93,104.9,9.11,30.39,0.85,8.18,13.194,0.928,5.24,"Spring",2189.40135526574
"2418","2023-05-04 05:00:00 EDT",0.6,0.936,104.5,9.08,30.36,0.65,8.19,13.162,0.94,5.24,"Spring",2186.64060053404
"2419","2023-05-04 06:00:00 EDT",0.61,0.942,103.2,8.98,30.38,0.75,8.18,13.084,0.945,5.25,"Spring",2188.90403609335
"2420","2023-05-04 07:00:00 EDT",0.56,0.95,102.6,8.94,30.5,0.71,8.19,12.994,0.96,5.24,"Spring",2200.8752355328
"2421","2023-05-04 08:00:00 EDT",0.73,0.957,103.4,9.02,30.6,0.76,8.2,12.903,0.954,5.25,"Spring",2210.91935840606
"2422","2023-05-04 09:00:00 EDT",0.85,0.964,104.1,9.09,30.71,0.65,8.21,12.833,0.966,5.24,"Spring",2221.83973653256
"2423","2023-05-04 10:00:00 EDT",0.54,0.97,104.7,9.16,30.81,0.65,8.21,12.725,0.966,5.24,"Spring",2231.95624045497
"2424","2023-05-04 11:00:00 EDT",0.73,0.977,104.7,9.17,30.86,0.56,8.21,12.621,0.982,5.25,"Spring",2237.22737785485
"2425","2023-05-04 12:00:00 EDT",0.78,0.982,105,9.21,30.88,0.44,8.21,12.57,0.988,5.23,"Spring",2239.37585527727
"2426","2023-05-04 13:00:00 EDT",0.82,0.988,105.3,9.23,30.9,0.68,8.21,12.547,0.988,5.25,"Spring",2241.40511685404
"2427","2023-05-04 14:00:00 EDT",0.81,0.995,105.5,9.26,30.93,0.47,8.21,12.495,0.995,5.24,"Spring",2244.52351912272
"2428","2023-05-04 15:00:00 EDT",1.02,1,106.5,9.36,30.99,0.54,8.21,12.42,1,5.24,"Spring",2250.63685010566
"2429","2023-05-04 16:00:00 EDT",0.75,1.005,107,9.39,31,0.35,8.21,12.482,1.005,5.25,"Spring",2251.33853929918
"2430","2023-05-04 17:00:00 EDT",0.81,1.013,106.3,9.35,30.98,0.66,8.2,12.398,1.014,5.23,"Spring",2249.76485256119
"2431","2023-05-04 18:00:00 EDT",0.91,1.017,107.6,9.46,30.98,0.54,8.21,12.402,1.017,5.25,"Spring",2249.74782172609
"2432","2023-05-04 19:00:00 EDT",1.05,1.018,107,9.43,31.03,0.39,8.2,12.333,1.019,5.23,"Spring",2254.8699393189
"2433","2023-05-04 20:00:00 EDT",1.5,1.023,106,9.35,31.06,0.48,8.2,12.249,1.023,5.24,"Spring",2258.12458826834
"2434","2023-05-04 21:00:00 EDT",1.56,1.032,105.7,9.33,31.1,0.33,8.19,12.175,1.033,5.25,"Spring",2262.30232726753
"2435","2023-05-04 22:00:00 EDT",1.76,1.039,104.1,9.25,31.21,0.32,8.18,11.829,1.039,5.23,"Spring",2274.39783301553
"2436","2023-05-04 23:00:00 EDT",1.53,1.044,104.8,9.37,31.25,0.95,8.18,11.541,1.044,5.24,"Spring",2279.48672169226
"2437","2023-05-05 00:00:00 EDT",1.49,1.049,103.8,9.31,31.27,0.37,8.17,11.401,1.049,5.22,"Spring",2282.01413519553
"2438","2023-05-05 01:00:00 EDT",1.41,1.054,102.8,9.23,31.28,0.44,8.17,11.355,1.054,5.23,"Spring",2283.1756569366
"2439","2023-05-05 02:00:00 EDT",1.13,1.054,102.7,9.22,31.27,0.52,8.17,11.353,1.054,5.24,"Spring",2282.21850521666
"2440","2023-05-05 03:00:00 EDT",0.89,1.058,103.1,9.24,31.23,0.72,8.18,11.415,1.06,5.22,"Spring",2278.09185872276
"2441","2023-05-05 04:00:00 EDT",2.59,1.063,103.3,9.25,31.18,0.47,8.18,11.503,1.063,5.24,"Spring",2272.88884466325
"2442","2023-05-05 05:00:00 EDT",1.13,1.067,102.1,9.15,31.17,0.49,8.18,11.497,1.067,5.22,"Spring",2271.94872377841
"2443","2023-05-05 06:00:00 EDT",1.09,1.073,101.6,9.11,31.17,0.53,8.17,11.439,1.073,5.23,"Spring",2272.19567088728
"2444","2023-05-05 07:00:00 EDT",1,1.074,100.5,9.03,31.2,0.69,8.16,11.323,1.078,5.24,"Spring",2275.58656651747
"2445","2023-05-05 08:00:00 EDT",0.84,1.087,100.3,9.01,31.22,0.81,8.15,11.294,1.087,5.22,"Spring",2277.64137434687
"2446","2023-05-05 09:00:00 EDT",0.84,1.092,101.6,9.14,31.23,0.86,8.17,11.281,1.092,5.24,"Spring",2278.66239169842
"2447","2023-05-05 10:00:00 EDT",0.8,1.099,102.3,9.2,31.24,0.62,8.17,11.289,1.098,5.22,"Spring",2279.59399716571
"2448","2023-05-05 11:00:00 EDT",0.76,1.103,102.6,9.22,31.25,0.82,8.17,11.308,1.103,5.23,"Spring",2280.4787678365
"2449","2023-05-05 12:00:00 EDT",0.7,1.107,103.1,9.26,31.26,0.62,8.17,11.348,1.107,5.24,"Spring",2281.27412662305
"2450","2023-05-05 13:00:00 EDT",0.64,1.108,104.6,9.39,31.27,0.89,8.18,11.372,1.109,5.22,"Spring",2282.13760874997
"2451","2023-05-05 14:00:00 EDT",0.7,1.107,105,9.41,31.27,0.69,8.18,11.453,1.108,5.24,"Spring",2281.79273433931
"2452","2023-05-05 15:00:00 EDT",0.77,1.103,103.8,9.28,31.29,10.44,8.17,11.524,1.104,5.23,"Spring",2283.42177129136
"2453","2023-05-05 16:00:00 EDT",0.8,1.099,109.5,9.74,31.32,0.98,8.2,11.746,1.1,5.23,"Spring",2285.37356135608
"2454","2023-05-05 17:00:00 EDT",0.76,1.093,111.4,9.85,31.28,0.84,8.19,12.061,1.093,5.24,"Spring",2280.16971454247
"2455","2023-05-05 18:00:00 EDT",1.03,1.092,111.9,9.87,31.26,1.56,8.19,12.201,1.091,5.22,"Spring",2277.64230103919
"2456","2023-05-05 19:00:00 EDT",1.1,1.087,109.2,9.63,31.27,1.2,8.17,12.174,1.087,5.24,"Spring",2278.72292631357
"2457","2023-05-05 20:00:00 EDT",1.49,1.085,112.4,9.92,31.23,1.35,8.19,12.164,1.085,5.23,"Spring",2274.90283485136
"2458","2023-05-05 21:00:00 EDT",1.72,1.094,107.9,9.77,31.39,1.37,8.19,10.901,1.095,5.23,"Spring",2295.73099523215
"2459","2023-05-05 22:00:00 EDT",1.54,1.097,108.9,9.79,31.4,1.4,8.19,11.263,1.097,5.24,"Spring",2295.1553717936
"2460","2023-05-05 23:00:00 EDT",1.35,1.092,108.6,9.73,31.23,1.27,8.19,11.453,1.093,5.22,"Spring",2277.93006578936
"2461","2023-05-06 00:00:00 EDT",1.26,1.092,109.9,9.94,31.32,1.39,8.2,11.001,1.094,5.23,"Spring",2288.54555439239
