Start_date,Site,Treatment,Mesocosm (1-24),Location_code,ID (1-9),Color,,Start_len_mm,Start_height_mm,Start_thickness_mm,Start_note,Collection month,Collection_date,Elapsed_days,Transcriptomics sampling,depth_cm,AliveOrDead,Dead_lengths_mm,L_mm_extra,H_mm_extra,T_mm,Transcript_indiv,Collection_Notes,Additional notes,Dissection ID label,Color 1,Color 2,Len,Height,Start_height from marking,Growth increment from mark_height,Tin only,Tin + gonad + somatic tissue,Reweight total weight on different scale,Ash weight + tin,DW_g,Ash_wt_g,AFDW_g,Org_inorg_ratio,Incomplete ashing,notes,,
5/17/2022,Dennis,S,15,E3,6,R,B,15.3,11.2,5.8,,September,9/11/2022,117,,0-4,L,,43.3,32.8,20,,Both marked RL so one is likely RB,,,no label,,17,14,9.7,5.9,,,,,,,,,,,,
5/17/2022,Dennis,S,15,E3,7,R,L,12.6,9.6,4.9,,September,9/11/2022,117,,>4,D,17,,,,,,,15,RL,,42.7,32.4,11.1,26.9,1.106,1.747,,1.22,0.641,0.114,0.527,82.22%,,,,
5/17/2022,Dennis,S,15,E3,8,Y,B,13.8,10.5,5.3,,September,9/11/2022,117,,>4,D,18,,,,,,,,no label,,18.3,14.5,10.5,5.9,,,,,,,,,,,,
5/17/2022,Dennis,S,15,E3,9,B,L,15.6,11.6,6,,September,9/11/2022,117,,>4,L,,34.3,25.9,15.6,,,,11,BL,,34,25.9,11.5,18,1.099,1.363,,1.16,0.264,0.061,0.203,76.89%,,,,
5/17/2022,Dennis,N,16,F2,1,R,,13,10.1,5.4,,July,6/28/2022,42,,B,L,,20.6,16.9,9.3,,,,65T,R,,20.5,16.9,10.2,8.2,,1.1797,,1.1043,0.09425,,0.0754,,,Est DW from AFDW using ratio of 0.8 bc. no initial tin weight,,
5/17/2022,Dennis,N,16,F2,2,Y,,13.6,10,5.2,,July,6/28/2022,42,,C,L,,20.9,16.6,8.9,,,,66T,Y,,20.8,16.6,9.9,8.2,,1.1805,,1.1182,0.077875,,0.0623,,,Est DW from AFDW using ratio of 0.8 bc. no initial tin weight,,
5/17/2022,Dennis,N,16,F2,3,B,,13.2,10,5.2,,July,6/28/2022,42,,C,L,,20.3,16.7,9.1,,,,67T,B,,20.3,16.7,9.8,8.5,,1.1866,,1.1202,0.083,,0.0664,,,Est DW from AFDW using ratio of 0.8 bc. no initial tin weight,,
5/17/2022,Dennis,N,16,F2,4,L,,11.8,9,4.6,,July,6/28/2022,42,,A,D,19,19,15.8,8.1,,,,68T,L,,19,15.8,9,7.5,,1.1577,,1.1064,0.064125,,0.0513,,,Est DW from AFDW using ratio of 0.8 bc. no initial tin weight,,
5/17/2022,Dennis,N,16,F2,5,R,Y,16.9,12.7,6.5,,July,6/28/2022,42,,D,L,,19.1,14.6,7.8,,,,,R,Y,19.1,14.6,12.7,2.5,,,,,,,,,,"this one is dead, not the previous one?",,
5/17/2022,Dennis,N,16,F2,6,R,B,12.3,9.1,4.9,,July,6/28/2022,42,,A,L,,20.4,15.9,8.9,,,,69T,R,B,20.3,15.9,9.1,8.8,,1.1888,,1.1217,0.083875,,0.0671,,,Est DW from AFDW using ratio of 0.8 bc. no initial tin weight,,
5/17/2022,Dennis,N,16,F2,7,R,L,13.3,9.8,5.2,,July,6/28/2022,42,,B,L,,20.7,16.4,8.9,,,,70T,R,L,20.7,16.4,9.8,8.5,,1.1902,,1.125,0.0815,,0.0652,,,Est DW from AFDW using ratio of 0.8 bc. no initial tin weight,,
5/17/2022,Dennis,N,16,F2,8,Y,B,15.6,11.8,5.9,,July,6/28/2022,42,,A,L,,,,,,Est growth much lower than others. Likely not part of experiment. ,,71T,X,B,15.8,11.7,11.7,,,,,,,,,,,"shell only, found during dissection",,
5/17/2022,Dennis,N,16,F2,9,B,L,14.9,10,5.8,"Ratio between length and width is a little off, but checked the datasheet, and this is what is written down. ",July,6/28/2022,42,,A,L,,,,,,Est growth much lower than others. Likely not part of experiment. ,,72T,B,L,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,17,F3,1,R,,13.6,10.1,5.1,,August,8/4/2022,79,T,A,L,,31.7,24,15,T,,,,R,,31.7,24,,,,,,,,,,,,,,
5/17/2022,Dennis,N,17,F3,2,Y,,16.9,12.8,6.6,,August,8/4/2022,79,,A,L,,31.9,24.1,15.7,,,,513B,Y,,31,24.5,12.4,16.8,0.3906,0.7386,,0.4456,0.348,0.055,0.293,84.20%,,,,
5/17/2022,Dennis,N,17,F3,3,B,,17.4,12.8,6.9,,August,8/4/2022,79,,A,L,,35.4,26.5,16.5,,,,,B,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,17,F3,4,L,,13.3,9.9,5.1,,August,8/4/2022,79,,A,L,,29.3,23,13.6,,,,514B,L,,29.6,22.8,9.9,16.5,0.3958,0.6722,,0.4444,0.2764,0.0486,0.2278,82.42%,,"Found other half of shell, which had L nail polish on it. Initially marked as unk. -5/1/23",,
5/17/2022,Dennis,N,17,F3,5,R,Y,18.3,14.6,7.3,,August,8/4/2022,79,,B,D,,,,,,,,,R,Y,18,14.1,.,,,,,,,,,,,,,
5/17/2022,Dennis,N,17,F3,6,R,B,12.2,9.3,4.8,,August,8/4/2022,79,,,,,,,,,Missing,,,R,B,14.5,11.3,9.4,1.7,,,,,,,,,,"No nail polish, marked as unk.",,
5/17/2022,Dennis,N,17,F3,7,R,L,18.1,13.5,6.9,,August,8/4/2022,79,,B,D,,,,,,,,,R,L,17.6,3.2,,,,,,,,,,,,,,
5/17/2022,Dennis,N,17,F3,8,Y,B,15.2,11.2,6,,August,8/4/2022,79,,B,D,,,,,,,,,Y,B,23.8,18.7,11.1,10.7,,,,,,,,,,,,
5/17/2022,Dennis,N,17,F3,9,B,L,13,9.7,5.2,,August,8/4/2022,79,,B,D,,,,,,,,515B,B,L,35.2,26.1,12.3,17.6,0.3963,0.8328,,0.4749,0.4365,0.0786,0.3579,81.99%,,"Nail polish is BL, not L, as originally marked, but there still seems to be a mismatch in the original size. -5/1/13",,
5/17/2022,Dennis,N,18,F4,1,R,,12.8,9.2,4.9,,September,9/11/2022,117,,UNK,D,18-26,,,,,,,R,,,15.4,11.8,,,,,,,,,,,,,,
5/17/2022,Dennis,N,18,F4,2,Y,,13.7,10.1,5.1,,September,9/11/2022,117,,UNK,D,18-26,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,18,F4,3,B,,18.8,14.3,7.6,,September,9/11/2022,117,,UNK,D,33,,,,,,,B,,,32.8,25.7,16.3,13,,,,,,,,,,,,
5/17/2022,Dennis,N,18,F4,4,L,,15.8,12.2,6.4,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,18,F4,5,R,Y,11.3,8.5,4.4,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,18,F4,6,R,B,15,11.3,5.8,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,18,F4,7,R,L,16.2,12.2,6.8,,September,9/11/2022,117,,UNK,D,18-26,,,,,,,RL,,,15.8,12,,,,,,,,,,,,,,
5/17/2022,Dennis,N,18,F4,8,Y,B,19.6,14.9,7.5,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,18,F4,9,B,L,20.3,15.5,9.1,,September,9/11/2022,117,,,,,,,,,,,no label,,,18.8,14.5,,,,,,,,,,,,,,
5/17/2022,Dennis,N,19,G2,1,R,,16.5,12.3,6.5,,August,8/4/2022,79,,C,D,,,,,,,,,R,,16.81,12.44,12.44,0,,,,,,,,,,,,
5/17/2022,Dennis,N,19,G2,2,Y,,13.2,9.6,5,,August,8/4/2022,79,,C,D,,,,,,,,,Y,,14.89,11.74,10.45,1.47,,,,,,,,,,,,
5/17/2022,Dennis,N,19,G2,3,B,,13.1,9.5,5.2,,August,8/4/2022,79,,A,L,,30.3,24.4,11.5,,,,515C,B,,32.44,24.31,9.62,19.34,0.3908,0.7113,,0.4452,0.3205,0.0544,0.2661,83.03%,,"Weighboat was named 515 only, but should have been 515C. Confirmed.",,
5/17/2022,Dennis,N,19,G2,4,L,,14.2,10.6,5.4,,August,8/4/2022,79,,A,D,,,,,,,,,L,,14.24,11,10.65,0.93,,,,,,,,,,,,
5/17/2022,Dennis,N,19,G2,5,R,Y,13.1,9.7,4.9,,August,8/4/2022,79,,A,L,,24.6,21.2,10.3,,,,516,R,Y,26.99,21.33,9.61,14.98,0.3935,0.5564,,0.4201,0.1629,0.0266,0.1363,83.67%,,,,
5/17/2022,Dennis,N,19,G2,6,R,B,16,12.1,6.3,,August,8/4/2022,79,,C,D,,,,,,,,,R,B,17.13,12.93,11.65,1.75,,,,,,,,,,,,
5/17/2022,Dennis,N,19,G2,7,R,L,17.6,13.9,7.3,,August,8/4/2022,79,T,C,L,,34.7,26.7,12.6,T,,,,R,L,34.7,26.7,,,,,,,,,,,,,,
5/17/2022,Dennis,N,19,G2,8,Y,B,14,10.8,5.4,,August,8/4/2022,79,,C,D,,,,,,,,,Y,B,12.88,10.95,8.72,3.16,,,,,,,,,,,,
5/17/2022,Dennis,N,19,G2,9,B,L,15.3,11.8,6.1,,August,8/4/2022,79,,A,L,,30.1,24.01525,11.6,,Height seems to be repeat of thickness. Check values. Height was 11.5. Estimation from length was 24.02,,517,B,L,31.24,24.36,11.64,16.46,0.3865,0.6398,,0.4283,0.2533,0.0418,0.2115,83.50%,,,,
5/17/2022,Dennis,N,20,G3,1,R,,12.4,9.3,4.7,,July,6/28/2022,42,,D,D,12.9,12.9,9.9,5.7,,,,,R,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,20,G3,2,Y,,17.5,13.4,7,,July,6/28/2022,42,,D,D,18.2,18.2,13.9,7.6,,,,,Y,,18,13.8,13.4,0.8,,,,,,,,,,,,
5/17/2022,Dennis,N,20,G3,3,B,,13.6,10.1,5.5,,July,6/28/2022,42,,D,L,,21.3,16.2,9.3,,,,73T,B,,20.7,16.2,9.9,8.4,,1.1987,,1.1273,0.08925,,0.0714,,,Est DW from AFDW using ratio of 0.8 bc. no initial tin weight,,
5/17/2022,Dennis,N,20,G3,4,L,,12.8,9.8,5,,July,6/28/2022,42,,D,D,13.2,13.2,10.1,5.6,,,,,L,,12.9,10,9.8,0.2,,,,,,,,,,,,
5/17/2022,Dennis,N,20,G3,5,R,Y,14,10,5.2,,July,6/28/2022,42,,D,D,16.8,16.8,12.5,6.6,,,,,R,Y,16.9,12.5,10,3.3,,,,,,,,,,,,
5/17/2022,Dennis,N,20,G3,6,R,B,14,10.3,5.2,,July,6/28/2022,42,,D,D,18.9,18.9,14.6,8.3,,,,,R,B,18.8,14.6,10.3,6,,,,,,,,,,,,
5/17/2022,Dennis,N,20,G3,7,R,L,14.5,11,5.6,,July,6/28/2022,42,,D,D,17.5,17.5,13.5,7.5,,,,,R,L,17.4,13.6,11,3.7,,,,,,,,,,,,
5/17/2022,Dennis,N,20,G3,8,Y,B,18.1,13.5,7.2,,July,6/28/2022,42,,D,D,17.8,17.8,13.4,7.3,,,,,Y,B,17.8,13.4,13.4,0,,,,,,,,,,,,
5/17/2022,Dennis,N,20,G3,9,B,L,18.5,13.9,7.6,,July,6/28/2022,42,,D,D,20.4,20.4,15.4,9,,,,,B,L,20.4,15.3,13.9,2.4,,,,,,,,,,,,
5/17/2022,Dennis,N,21,G4,1,R,,12.3,8.9,4.4,,September,9/11/2022,117,,>4,L,,38.9,30.3,17.4,,,,18,R,,38.3,29.9,9.1,25.2,1.095,1.603,,1.215,0.508,0.120,0.388,76.38%,,,,
5/17/2022,Dennis,N,21,G4,2,Y,,20.6,16,8.6,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,21,G4,3,B,,18.8,14.7,7.5,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,21,G4,4,L,,15.5,11.6,6.9,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,21,G4,5,R,Y,15.7,11.4,5.7,,September,9/11/2022,117,,>4,L,,46.5,34.6,20.8,,,,17,YR,,46.2,34.6,11.5,28.9,1.093,1.917,,1.291,0.824,0.198,0.626,75.97%,,,,
5/17/2022,Dennis,N,21,G4,6,R,B,18.2,14.2,7.5,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,21,G4,7,R,L,12.6,9.3,4.7,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,21,G4,8,Y,B,13.1,9.6,4.8,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,N,21,G4,9,B,L,16,12.1,6.2,,September,9/11/2022,117,,>4,L,,43.2,33.2,20.3,,,,16,LB,,42.6,33.3,11.8,26.3,1.119,1.930,,1.312,0.811,0.193,0.618,76.20%,,,,
5/17/2022,Dennis,S,22,H1,1,R,,14.3,10.3,5.4,,August,8/4/2022,79,,A,D,,,,,,,,518,R,,32.43,24.69,10.62,18.81,0.3885,0.6982,,0.4439,0.3097,0.0554,0.2543,82.11%,,no label,,
5/17/2022,Dennis,S,22,H1,2,Y,,11.9,8.7,4.5,,August,8/4/2022,79,,,,,,,,,Missing,,,Y,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,22,H1,3,B,,11.2,8.6,4.5,,August,8/4/2022,79,,,,,,,,,Missing,,,B,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,22,H1,4,L,,11,8.2,4.3,,August,8/4/2022,79,,C,D,,,,,,,,,L,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,22,H1,5,R,Y,11.3,8.5,4.2,,August,8/4/2022,79,,,,,,,,,Missing,,,R,Y,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,22,H1,6,R,B,11.2,8.2,4.3,,August,8/4/2022,79,T,A,L,,28.8,22.2,10.4,T,,,,R,B,28.8,22.2,,,,,,,,,,,,,,
5/17/2022,Dennis,S,22,H1,7,R,L,13.3,9.5,4.7,,August,8/4/2022,79,,,,,,,,,Missing,,,R,L,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,22,H1,8,Y,B,12.3,8.9,4.6,,August,8/4/2022,79,,A,L,,31.3,25.5,11.5,,,,,Y,B,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,22,H1,9,B,L,13.6,10,5,,August,8/4/2022,79,,A,L,,30.2,19.4,11.4,,,,519,B,L,32.04,24.42,9.80,18.08,0.3967,0.674,,0.4414,0.2773,0.0447,0.2326,83.88%,,,,
5/17/2022,Dennis,S,23,H2,1,R,,14.2,10.9,5.6,,September,9/11/2022,117,,UNK,L,,43.2,32.7,20.2,,,,8,R,,42.7,32.3,10.3,27.3,1.095,1.817,,1.256,0.722,0.161,0.561,77.70%,,,,
5/17/2022,Dennis,S,23,H2,2,Y,,15.5,11.7,6.1,,September,9/11/2022,117,,UNK,L,,43.7,33.2,20.4,,no label,,,no label,,43.2,32.5,12,26.8,1.093,1.861,,1.251,0.768,0.158,0.610,79.43%,,,,
5/17/2022,Dennis,S,23,H2,3,B,,13.2,10.1,5.4,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,23,H2,4,L,,15.5,11.7,5.9,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,23,H2,5,R,Y,17.9,13.9,7,,September,9/11/2022,117,,UNK,L,,48,37.3,22,,,,6,YR,,47.4,36.9,13.5,28.7,1.110,2.317,,1.342,1.207,0.232,0.975,80.78%,,,,
5/17/2022,Dennis,S,23,H2,6,R,B,12.4,9.4,4.9,,September,9/11/2022,117,,UNK,L,,37.9,29.6,17.9,,,,9,RB,,37.4,29.4,9.5,25.1,1.091,1.609,,1.229,0.518,0.138,0.380,73.36%,,,,
5/17/2022,Dennis,S,23,H2,7,R,L,12.7,9.7,5.2,,September,9/11/2022,117,,UNK,L,,39.9,30.6,18.5,,no label,,,no label,,39.6,30.1,9.5,25.8,1.102,1.710,,1.233,0.608,0.131,0.477,78.45%,,,,
5/17/2022,Dennis,S,23,H2,8,Y,B,12.7,9.2,4.8,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,23,H2,9,B,L,14.7,11.4,6,,September,9/11/2022,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2022,Dennis,S,24,H3,1,R,,18.6,14.1,7.2,,July,6/28/2022,42,,C,L,,18.8,14.5,7.8,,Corrected 9/28/22 - H3 not H2,,,R,,18.7,14.5,14.1,0.7,,,,,,,,,,"Marked as mesocosm 24 on datasheet and mesocosm 23 on the bag, but growth markings do match up with mesocosm 24",,
5/17/2022,Dennis,S,24,H3,2,Y,,16.2,12.3,6.3,,July,6/28/2022,42,,C,D,17.7,17.7,13.4,7.4,,,,,Y,,17.6,13.4,12.3,1.8,,,,,,,,,,"Marked as mesocosm 24 on datasheet and mesocosm 23 on the bag, but growth markings do match up with mesocosm 25",,
5/17/2022,Dennis,S,24,H3,3,B,,12.6,9.6,5.1,,July,6/28/2022,42,,A,L,,21.1,17.1,9.6,,,,74T,B,,21.1,17.1,9.9,9.2,,1.2083,,,,,,,,"Marked as mesocosm 24 on datasheet and mesocosm 23 on the bag, but growth markings do match up with mesocosm 26",,
5/17/2022,Dennis,S,24,H3,4,L,,13.8,9.9,5,,July,6/28/2022,42,,B,L,,22.2,17.1,9,,,,75T,L,,22.2,17.1,10,9.2,,1.2086,,1.1266,,,0.082,,,"Marked as mesocosm 24 on datasheet and mesocosm 23 on the bag, but growth markings do match up with mesocosm 27",,
5/17/2022,Dennis,S,24,H3,5,R,Y,15.5,11.8,6,,July,6/28/2022,42,,C,D,18.2,18.2,14.3,7.7,,,,,R,Y,18.3,14.3,11.8,3.3,,,,,,,,,,"Marked as mesocosm 24 on datasheet and mesocosm 23 on the bag, but growth markings do match up with mesocosm 28",,
5/17/2022,Dennis,S,24,H3,6,R,B,18.5,14.3,7,,July,6/28/2022,42,,C,D,20.2,20.2,16.2,8.7,,,,,R,B,20.7,16.4,14.3,2.9,,,,,,,,,,"Marked as mesocosm 24 on datasheet and mesocosm 23 on the bag, but growth markings do match up with mesocosm 29",,
5/17/2022,Dennis,S,24,H3,7,R,L,13,9.7,4.8,,July,6/28/2022,42,,C,D,13,13,10.1,5.2,,,,,no label,,12.9,10,,0,,,,,,,,,,"Marked as mesocosm 24 on datasheet and mesocosm 23 on the bag, but growth markings do match up with mesocosm 30",,
5/17/2022,Dennis,S,24,H3,8,Y,B,11.8,8.7,4.8,,July,6/28/2022,42,,A,D,19.4,19.4,16.2,8.3,,"Length to heigh ratio is a bit low, checked datasheet",,,Y,B,19.4,15.2,8.9,7.9,,,,,,,,,,"Marked as mesocosm 24 on datasheet and mesocosm 23 on the bag, but growth markings do match up with mesocosm 31",,
5/17/2022,Dennis,S,24,H3,9,B,L,12.3,9,5,,July,6/28/2022,42,,C,D,12.6,12.6,9.2,6.1,,,,,B,L,12.2,9.1,9.1,0,,,,,,,,,,"Marked as mesocosm 24 on datasheet and mesocosm 23 on the bag, but growth markings do match up with mesocosm 32",,
5/16/2022,Ptown,N,1,A1,1,G,,18.17,13.73,7.49,,July,7/1/2022,46,,2to4,L,,28.09,21.18,12.96,,.5cm quahog in 0-2,,26T,G,,28.09,21.18,13.9,9.4,1.103,1.2715,,1.1393,0.1685,0.0363,0.1322,78.46%,,,,
5/16/2022,Ptown,N,1,A1,2?,Y,,13.85,10.72,5.83,,July,7/1/2022,46,,4to6,L,,21.02,16.46,10.1,,"No marking. Best guess is just the one color, yellow is missing",Not sure of initial length bc two missing clams. Don't use this one missing a label for growth measurements,33T,no label,,21.02,16.46,11.4,7,1.093,1.1655,,1.1075,0.0725,0.0145,0.058,80.00%,,,,
5/16/2022,Ptown,N,1,A1,3,B,,15.74,12.38,6.58,,July,7/1/2022,46,,2to4,L,,24.48,19.2,11.88,,,,27T,B,,24.48,19.2,12.4,9.4,1.093,1.2099,,1.1203,0.1169,0.0273,0.0896,76.65%,,,,
5/16/2022,Ptown,N,1,A1,4,L,,14.54,10.64,6.82,,July,7/1/2022,46,,2to4,L,,22.15,16.81,9.85,,,,28T,L,,22.15,16.81,10.6,8.1,1.117,1.1937,,1.1328,0.0767,0.0158,0.0609,79.40%,,,,
5/16/2022,Ptown,N,1,A1,5,G,Y,13.8,10.53,5.6,,July,7/1/2022,46,,,M,,,,,,Missing,,,G,Y,,,,,,,,,,,,,,,,
5/16/2022,Ptown,N,1,A1,6,G,B,14.84,10.97,6.47,,July,7/1/2022,46,,4to6,L,,25.12,19.28,10.86,,"Missing green spot, but must be this one by process of elimintion",Too many confusing labels in this mesocosm. Don't know initial length so don't include growth estimate.,29T,G,B,25.12,19.28,11.4,10.6,1.101,1.2119,,1.1226,0.1109,0.0216,0.0893,80.52%,,,,
5/16/2022,Ptown,N,1,A1,7,G,L,16.23,12.15,6.39,,July,7/1/2022,46,,4to6,L,,25.63,19.7,11.77,,,,30T,G,L,25.63,19.7,12.5,10.2,1.096,1.2215,,1.1234,0.1255,0.0274,0.0981,78.17%,,,,
5/16/2022,Ptown,N,1,A1,8,Y,B,17.1,13.4,6.83,,July,7/1/2022,46,,2to4,L,,26.65,21.16,11.57,,,,31T,Y,B,26.65,21.16,14.4,8.8,1.108,1.2301,,1.1339,0.1221,0.0259,0.0962,78.79%,,,,
5/16/2022,Ptown,N,1,A1,9,B,L,15.5,11.24,6.12,,July,7/1/2022,46,,4to6,L,,23.62,18.2,10.7,,,,32T,B,L,23.62,18.2,11.7,8.9,1.092,1.1946,,1.1141,0.1026,0.0221,0.0805,78.46%,,,,
5/16/2022,Ptown,N,2,A2,1,G,,17.67,14.09,7.43,,August,8/3/2022,79,T,A,L,,32.9,26.4,16.6,T,,,,G,,32.9,26.4,,,,,,,,,,,,,,
5/16/2022,Ptown,N,2,A2,2,Y,,11.39,8.28,4.47,"Smallest measurement repeated for length, estimated from length to height ratio - 11.39",August,8/3/2022,79,,C,L,,18.7,14.6,8.7,,no marking,,,Y,,,,,,,,,,,,,,,,,
5/16/2022,Ptown,N,2,A2,3,B,,13.65,9.92,5.3,,August,8/3/2022,79,,B,L,,31.6,24.1,14.5,,,,P401,B,,31.6,24,10,17.7,0.4,0.604,0.6042,0.4445,0.204,0.0445,0.1595,78.19%,,Previously called this 0.4414 but this is not to the right clam. Corrected 5/3/22,,
5/16/2022,Ptown,N,2,A2,4,L,,14.57,10.91,5.57,,August,8/3/2022,79,,B,L,,27.7,22,13.1,,,,P402,L,,27.7,21.9,11.3,13.9,0.398,0.535,0.5357,0.4313,0.137,0.0333,0.1037,75.69%,,,,
5/16/2022,Ptown,N,2,A2,5,G,Y,19.95,15.35,8.2,,August,8/3/2022,79,,A,L,,34,26.2,16.7,,,,P403,G,Y,34,26.3,15.5,14.9,0.395,0.665,0.6653,0.4468,0.27,0.0518,0.2182,80.81%,,,,
5/16/2022,Ptown,N,2,A2,6,G,B,15.83,11.8,6.25,,August,8/3/2022,79,,A,L,,30.1,23.2,13.9,,Small green crab in mesocosm,,P404,G,B,30,23.1,13.3,14.6,0.399,0.561,0.5621,0.4317,0.162,0.0327,0.1293,79.81%,,,,
5/16/2022,Ptown,N,2,A2,7,G,L,12.11,9.04,4.72,,August,8/3/2022,79,,C,L,,23.7,19.6,11.8,,,,P405,G,L,23.8,19.5,9.2,13.4,0.386,0.483,0.4847,0.4073,0.097,0.0213,0.0757,78.04%,,,,
5/16/2022,Ptown,N,2,A2,8,Y,B,14.25,11.38,5.52,,August,8/3/2022,79,,B,L,,30.6,24.6,14.1,,,,P406,Y,B,30.5,24.4,11.3,16,0.393,0.581,0.5819,0.4388,0.188,0.0458,0.1422,75.64%,,,,
5/16/2022,Ptown,N,2,A2,9,B,L,12.69,9.74,4.96,,August,8/3/2022,79,,C,L,,26.4,21,12.2,,,,P407,B,L,26.3,21.1,9.7,14.4,0.39,0.5,0.5016,0.4145,0.11,0.0245,0.0855,77.73%,,,,
5/16/2022,Ptown,N,3,A3,1,G,,17.44,13.54,6.86,,September,9/9/2022,116,,0-2,L,gut transit time,42.7,32.6,19.8,,gut transit time,,1,G,,42.6,32.5,13.3,24,1.097,1.645,,1.263,0.548,0.166,0.382,69.71%,,,,
5/16/2022,Ptown,N,3,A3,2,Y,,15.56,11.71,6.1,,September,9/9/2022,116,,2-4,L,,38.53,28.28,19.02,,"Label is Y, might also be YB",,6,Y,,33.4,25,10.4,19.2,1.113,1.360,,1.179,0.247,0.066,0.181,73.28%,,,,
5/16/2022,Ptown,N,3,A3,3,B,,14.96,11.32,5.66,,September,9/9/2022,116,,2-4,L,,33.4,26.06,15.82,,,,23,B,,33.3,26.1,11.2,19.4,1.132,1.387,,1.227,0.255,0.095,0.204,,b,,,
5/16/2022,Ptown,N,3,A3,4,L,,19.12,14.39,7.78,,September,9/9/2022,116,,2-4,L,,42.31,34.228915,20.74,,height was 41.83 - repeat of length. ,Estimate height from length to height ratio. ,24,L,,42.3,31.7,14.5,23.1,1.106,1.629,,1.246,0.523,0.140,0.383,73.23%,,,,
5/16/2022,Ptown,N,3,A3,5,G,Y,22.58,16.71,8.42,"L:W mismatch - one of these measurements is off. I have the largest value for length, 15.5, then 16.71 for width. I think the 15.5 is actually for the next line. Estimated starting length based on starting height, which was verified by the height of the growth marking (16.7) and the local average of the ratio between length and height (.74) ",September,9/9/2022,116,,2-4,L,,44.04,35.67606,20.57,,height 43.85,Estimate height from length to height ratio. ,25,G,Y,43.7,33.9,16.7,22.7,1.095,1.722,,1.332,0.627,0.237,0.502,,b,,,
5/16/2022,Ptown,N,3,A3,6,G,B,15.53,11.83,5.85,,September,9/9/2022,116,,2-4,L,,36.37,29.260105,17.41,,height 36.34,Estimate height from length to height ratio. ,7,GL,,34.9,27,11.8,19.4,1.104,1.423,,1.187,0.319,0.083,0.236,73.98%,,"originally marked as GL, but moving to GB based on growth marking. I think L and B sometimes got mixed up. ",,
5/16/2022,Ptown,N,3,A3,7,G,L,13.12,9.91,5.02,,September,9/9/2022,116,,0-2,L,,35.1,27.1,,,No height due to velcro,,26,G,B,36.3,27.1,10,22,1.100,1.392,,1.206,0.292,0.106,0.234,,b,swapped with GL based on start height.,,
5/16/2022,Ptown,N,3,A3,8,Y,B,14.33,10.35,5.33,,September,9/9/2022,116,,0-2,L,,34,25.4,,,"Label is Y, might also be YB No height due to velcro",,22,Y,,38.5,28.4,12,22.4,1.088,1.471,,1.257,0.383,0.169,0.306,,b,assigned to YB,,
5/16/2022,Ptown,N,3,A3,9,B,L,17.39,12.89,6.8,,September,9/9/2022,116,,4-6,L,,37.34,28.17,16.73,,"No label, but due to process of elimination must be BL",,27,nolabel,,37.3,27.9,12.8,19.2,1.114,1.418,,1.232,0.304,0.118,0.243,,b,,,
5/16/2022,Ptown,S,4,B1,1,G,,12.96,9.82,4.81,,August,8/3/2022,79,,D,L,,25.5,20.2,12.7,,,,P408,G,,25.5,20.2,10.3,10.7,0.397,0.476,0.4752,0.4134,0.079,0.0164,0.0626,79.24%,,,,
5/16/2022,Ptown,S,4,B1,2,Y,,13.15,10.5,5.43,,August,8/3/2022,79,,A,D,17,,,,No marking,,,,nolab,,,,,,,,,,,,,,,,,
