#,Date-Time (EST/EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
1298,11/18/2022 02:15:00,9.98,-70.85,8.15,,,,
1299,11/18/2022 02:30:00,10.05,-70.99,8.15,,,,
1300,11/18/2022 02:45:00,10.17,-71.19,8.15,,,,
1301,11/18/2022 03:00:00,10.15,-71.16,8.15,,,,
1302,11/18/2022 03:15:00,10.12,-71.05,8.15,,,,
1303,11/18/2022 03:30:00,10.03,-70.85,8.15,,,,
1304,11/18/2022 03:45:00,10.03,-70.89,8.15,,,,
1305,11/18/2022 04:00:00,10.00,-70.86,8.15,,,,
1306,11/18/2022 04:15:00,10.05,-70.85,8.15,,,,
1307,11/18/2022 04:30:00,10.00,-70.74,8.14,,,,
1308,11/18/2022 04:45:00,10.03,-70.75,8.14,,,,
1309,11/18/2022 05:00:00,10.05,-70.77,8.14,,,,
1310,11/18/2022 05:15:00,10.00,-70.75,8.14,,,,
1311,11/18/2022 05:30:00,9.95,-70.72,8.14,,,,
1312,11/18/2022 05:45:00,9.93,-70.78,8.15,,,,
1313,11/18/2022 06:00:00,9.88,-70.81,8.15,,,,
1314,11/18/2022 06:15:00,9.88,-70.83,8.15,,,,
1315,11/18/2022 06:30:00,9.90,-71.08,8.15,,,,
1316,11/18/2022 06:45:00,9.90,-71.19,8.15,,,,
1317,11/18/2022 07:00:00,9.90,-71.21,8.15,,,,
1318,11/18/2022 07:15:00,9.93,-71.38,8.16,,,,
1319,11/18/2022 07:30:00,9.93,-71.36,8.16,,,,
1320,11/18/2022 07:45:00,9.90,-71.35,8.16,,,,
1321,11/18/2022 08:00:00,9.88,-71.36,8.16,,,,
1322,11/18/2022 08:15:00,9.90,-71.13,8.15,,,,
1323,11/18/2022 08:30:00,9.90,-69.99,8.13,,,,
1324,11/18/2022 08:45:00,9.58,-69.81,8.13,,,,
1325,11/18/2022 09:00:00,9.58,-69.99,8.13,,,,
1326,11/18/2022 09:15:00,9.61,-70.77,8.15,,,,
1327,11/18/2022 09:30:00,9.76,-71.97,8.17,,,,
1328,11/18/2022 09:45:00,9.78,-72.06,8.17,,,,
1329,11/18/2022 10:00:00,9.80,-72.85,8.18,,,,
1330,11/18/2022 10:15:00,9.78,-72.81,8.18,,,,
1331,11/18/2022 10:30:00,9.73,-72.92,8.19,,,,
1332,11/18/2022 10:45:00,9.71,-72.83,8.18,,,,
1333,11/18/2022 11:00:00,9.66,-72.30,8.18,,,,
1334,11/18/2022 11:15:00,9.66,-72.38,8.18,,,,
1335,11/18/2022 11:30:00,9.66,-72.75,8.18,,,,
1336,11/18/2022 11:45:00,9.63,-72.89,8.19,,,,
1337,11/18/2022 12:00:00,9.63,-72.67,8.18,,,,
1338,11/18/2022 12:15:00,9.63,-72.46,8.18,,,,
1339,11/18/2022 12:30:00,9.56,-72.24,8.17,,,,
1340,11/18/2022 12:45:00,9.36,-71.71,8.17,,,,
1341,11/18/2022 13:00:00,9.41,-72.16,8.17,,,,
1342,11/18/2022 13:15:00,9.44,-72.31,8.18,,,,
1343,11/18/2022 13:30:00,9.46,-72.31,8.18,,,,
1344,11/18/2022 13:45:00,9.68,-73.66,8.20,,,,
1345,11/18/2022 14:00:00,9.68,-74.06,8.21,,,,
1346,11/18/2022 14:15:00,9.68,-73.92,8.21,,,,
1347,11/18/2022 14:30:00,9.83,-74.24,8.21,,,,
1348,11/18/2022 14:45:00,10.05,-74.36,8.21,,,,
1349,11/18/2022 15:00:00,10.20,-74.49,8.21,,,,
1350,11/18/2022 15:15:00,10.17,-74.44,8.21,,,,
1351,11/18/2022 15:30:00,10.08,-74.35,8.21,,,,
1352,11/18/2022 15:45:00,10.10,-74.27,8.21,,,,
1353,11/18/2022 16:00:00,9.98,-74.19,8.21,,,,
1354,11/18/2022 16:15:00,9.95,-74.08,8.21,,,,
1355,11/18/2022 16:30:00,9.80,-74.00,8.21,,,,
1356,11/18/2022 16:45:00,9.93,-73.77,8.20,,,,
1357,11/18/2022 17:00:00,9.93,-73.63,8.20,,,,
1358,11/18/2022 17:15:00,9.85,-73.38,8.19,,,,
1359,11/18/2022 17:30:00,9.85,-73.35,8.19,,,,
1360,11/18/2022 17:45:00,9.78,-73.49,8.20,,,,
1361,11/18/2022 18:00:00,9.68,-73.06,8.19,,,,
1362,11/18/2022 18:15:00,9.61,-73.24,8.19,,,,
1363,11/18/2022 18:30:00,9.68,-73.33,8.19,,,,
1364,11/18/2022 18:45:00,9.73,-73.24,8.19,,,,
1365,11/18/2022 19:00:00,9.73,-73.25,8.19,,,,
1366,11/18/2022 19:15:00,9.71,-73.27,8.19,,,,
1367,11/18/2022 19:30:00,9.71,-73.25,8.19,,,,
1368,11/18/2022 19:45:00,9.68,-72.77,8.18,,,,
1369,11/18/2022 20:00:00,9.56,-72.89,8.19,,,,
1370,11/18/2022 20:15:00,9.51,-72.80,8.19,,,,
1371,11/18/2022 20:30:00,9.46,-72.75,8.18,,,,
1372,11/18/2022 20:45:00,9.39,-72.67,8.18,,,,
1373,11/18/2022 21:00:00,9.21,-72.52,8.18,,,,
1374,11/18/2022 21:15:00,9.24,-72.47,8.18,,,,
1375,11/18/2022 21:30:00,9.34,-72.64,8.18,,,,
1376,11/18/2022 21:45:00,9.29,-72.80,8.19,,,,
1377,11/18/2022 22:00:00,9.16,-72.72,8.19,,,,
1378,11/18/2022 22:15:00,9.06,-72.52,8.18,,,,
1379,11/18/2022 22:30:00,8.92,-72.28,8.18,,,,
1380,11/18/2022 22:45:00,8.72,-71.81,8.17,,,,
1381,11/18/2022 23:00:00,8.62,-71.27,8.16,,,,
1382,11/18/2022 23:15:00,8.54,-70.91,8.15,,,,
1383,11/18/2022 23:30:00,8.49,-70.60,8.15,,,,
1384,11/18/2022 23:45:00,8.47,-70.25,8.14,,,,
1385,11/19/2022 00:00:00,8.44,-69.94,8.14,,,,
1386,11/19/2022 00:15:00,8.34,-69.89,8.14,,,,
1387,11/19/2022 00:30:00,8.24,-69.55,8.13,,,,
1388,11/19/2022 00:45:00,8.12,-69.14,8.12,,,,
1389,11/19/2022 01:00:00,7.95,-68.80,8.12,,,,
1390,11/19/2022 01:15:00,7.87,-68.33,8.11,,,,
1391,11/19/2022 01:30:00,7.69,-68.10,8.10,,,,
1392,11/19/2022 01:45:00,7.74,-68.63,8.11,,,,
1393,11/19/2022 02:00:00,7.62,-68.42,8.11,,,,
1394,11/19/2022 02:15:00,7.69,-68.83,8.12,,,,
1395,11/19/2022 02:30:00,7.95,-68.86,8.12,,,,
1396,11/19/2022 02:45:00,8.24,-71.58,8.17,,,,
1397,11/19/2022 03:00:00,8.34,-71.81,8.17,,,,
1398,11/19/2022 03:15:00,8.49,-72.08,8.18,,,,
1399,11/19/2022 03:30:00,8.59,-72.33,8.18,,,,
1400,11/19/2022 03:45:00,8.64,-72.38,8.18,,,,
1401,11/19/2022 04:00:00,8.72,-72.56,8.18,,,,
1402,11/19/2022 04:15:00,8.79,-72.67,8.19,,,,
1403,11/19/2022 04:30:00,8.87,-72.71,8.19,,,,
1404,11/19/2022 04:45:00,8.97,-72.74,8.19,,,,
1405,11/19/2022 05:00:00,9.01,-72.77,8.19,,,,
1406,11/19/2022 05:15:00,9.09,-72.92,8.19,,,,
1407,11/19/2022 05:30:00,9.06,-72.94,8.19,,,,
1408,11/19/2022 05:45:00,9.06,-72.96,8.19,,,,
1409,11/19/2022 06:00:00,9.04,-72.88,8.19,,,,
1410,11/19/2022 06:15:00,8.99,-72.72,8.19,,,,
1411,11/19/2022 06:30:00,9.01,-72.83,8.19,,,,
1412,11/19/2022 06:45:00,8.99,-72.69,8.19,,,,
1413,11/19/2022 07:00:00,9.01,-72.77,8.19,,,,
1414,11/19/2022 07:15:00,9.04,-72.86,8.19,,,,
1415,11/19/2022 07:30:00,9.01,-72.86,8.19,,,,
1416,11/19/2022 07:45:00,9.06,-73.03,8.19,,,,
1417,11/19/2022 08:00:00,9.09,-73.02,8.19,,,,
1418,11/19/2022 08:15:00,9.14,-73.05,8.19,,,,
1419,11/19/2022 08:30:00,9.34,-73.31,8.20,,,,
1420,11/19/2022 08:45:00,9.51,-73.52,8.20,,,,
1421,11/19/2022 09:00:00,9.78,-73.66,8.20,,,,
1422,11/19/2022 09:15:00,9.83,-73.92,8.20,,,,
1423,11/19/2022 09:30:00,9.83,-72.88,8.19,,,,
1424,11/19/2022 09:45:00,9.83,-72.89,8.19,,,,
1425,11/19/2022 10:00:00,9.88,-73.92,8.20,,,,
1426,11/19/2022 10:15:00,9.93,-74.33,8.21,,,,
1427,11/19/2022 10:30:00,9.83,-74.35,8.21,,,,
1428,11/19/2022 10:45:00,9.78,-74.44,8.21,,,,
1429,11/19/2022 11:00:00,9.85,-74.81,8.22,,,,
1430,11/19/2022 11:15:00,9.68,-75.03,8.23,,,,
1431,11/19/2022 11:30:00,9.53,-75.03,8.23,,,,
1432,11/19/2022 11:45:00,9.48,-75.36,8.23,,,,
1433,11/19/2022 12:00:00,9.44,-75.22,8.23,,,,
1434,11/19/2022 12:15:00,9.34,-75.14,8.23,,,,
1435,11/19/2022 12:30:00,9.26,-74.86,8.22,,,,
1436,11/19/2022 12:45:00,9.21,-74.46,8.22,,,,
1437,11/19/2022 13:00:00,9.14,-74.44,8.22,,,,
1438,11/19/2022 13:15:00,9.11,-74.69,8.22,,,,
1439,11/19/2022 13:30:00,9.06,-74.46,8.22,,,,
1440,11/19/2022 13:45:00,9.04,-74.06,8.21,,,,
1441,11/19/2022 14:00:00,8.99,-74.39,8.22,,,,
1442,11/19/2022 14:15:00,8.92,-73.74,8.21,,,,
1443,11/19/2022 14:30:00,8.92,-74.11,8.21,,,,
1444,11/19/2022 14:45:00,8.92,-74.47,8.22,,,,
1445,11/19/2022 15:00:00,9.06,-74.91,8.23,,,,
1446,11/19/2022 15:15:00,9.68,-76.21,8.25,,,,
1447,11/19/2022 15:30:00,9.76,-76.05,8.24,,,,
1448,11/19/2022 15:45:00,10.03,-75.94,8.24,,,,
1449,11/19/2022 16:00:00,10.12,-75.94,8.24,,,,
1450,11/19/2022 16:15:00,10.17,-75.85,8.24,,,,
1451,11/19/2022 16:30:00,10.22,-75.69,8.24,,,,
1452,11/19/2022 16:45:00,10.12,-75.53,8.23,,,,
1453,11/19/2022 17:00:00,10.03,-75.44,8.23,,,,
1454,11/19/2022 17:15:00,10.00,-75.39,8.23,,,,
1455,11/19/2022 17:30:00,10.08,-75.17,8.23,,,,
1456,11/19/2022 17:45:00,10.03,-75.05,8.22,,,,
1457,11/19/2022 18:00:00,9.93,-74.94,8.22,,,,
1458,11/19/2022 18:15:00,9.71,-74.92,8.22,,,,
1459,11/19/2022 18:30:00,9.34,-75.06,8.23,,,,
1460,11/19/2022 18:45:00,9.29,-74.97,8.23,,,,
1461,11/19/2022 19:00:00,9.44,-74.66,8.22,,,,
1462,11/19/2022 19:15:00,9.26,-74.74,8.22,,,,
1463,11/19/2022 19:30:00,9.31,-74.75,8.22,,,,
1464,11/19/2022 19:45:00,9.16,-74.64,8.22,,,,
1465,11/19/2022 20:00:00,9.09,-74.17,8.21,,,,
1466,11/19/2022 20:15:00,9.09,-74.03,8.21,,,,
1467,11/19/2022 20:30:00,9.09,-74.27,8.21,,,,
1468,11/19/2022 20:45:00,9.04,-73.80,8.21,,,,
1469,11/19/2022 21:00:00,8.99,-73.89,8.21,,,,
1470,11/19/2022 21:15:00,9.01,-73.38,8.20,,,,
1471,11/19/2022 21:30:00,8.94,-73.63,8.20,,,,
1472,11/19/2022 21:45:00,8.89,-74.21,8.21,,,,
1473,11/19/2022 22:00:00,9.06,-74.25,8.21,,,,
1474,11/19/2022 22:15:00,9.04,-74.24,8.21,,,,
1475,11/19/2022 22:30:00,8.84,-73.80,8.21,,,,
1476,11/19/2022 22:45:00,8.67,-73.58,8.20,,,,
1477,11/19/2022 23:00:00,8.57,-73.39,8.20,,,,
1478,11/19/2022 23:15:00,8.47,-73.28,8.20,,,,
1479,11/19/2022 23:30:00,8.37,-73.13,8.20,,,,
1480,11/19/2022 23:45:00,8.29,-72.86,8.19,,,,
1481,11/20/2022 00:00:00,8.27,-72.86,8.19,,,,
1482,11/20/2022 00:15:00,8.12,-72.63,8.19,,,,
1483,11/20/2022 00:30:00,7.64,-71.96,8.18,,,,
1484,11/20/2022 00:45:00,7.44,-71.92,8.18,,,,
1485,11/20/2022 01:00:00,7.29,-71.60,8.17,,,,
1486,11/20/2022 01:15:00,7.34,-71.02,8.16,,,,
1487,11/20/2022 01:30:00,7.14,-70.63,8.15,,,,
1488,11/20/2022 01:45:00,6.38,-69.36,8.13,,,,
1489,11/20/2022 02:00:00,6.38,-68.74,8.12,,,,
1490,11/20/2022 02:15:00,6.99,-70.41,8.15,,,,
1491,11/20/2022 02:30:00,7.42,-71.52,8.17,,,,
1492,11/20/2022 02:45:00,7.82,-72.05,8.18,,,,
1493,11/20/2022 03:00:00,8.39,-73.38,8.20,,,,
1494,11/20/2022 03:15:00,8.79,-73.81,8.21,,,,
1495,11/20/2022 03:30:00,8.87,-74.03,8.21,,,,
1496,11/20/2022 03:45:00,8.89,-74.13,8.21,,,,
1497,11/20/2022 04:00:00,9.14,-74.17,8.21,,,,
1498,11/20/2022 04:15:00,9.34,-74.28,8.21,,,,
1499,11/20/2022 04:30:00,9.46,-74.36,8.21,,,,
1500,11/20/2022 04:45:00,9.44,-74.36,8.21,,,,
1501,11/20/2022 05:00:00,9.34,-74.24,8.21,,,,
1502,11/20/2022 05:15:00,9.48,-74.42,8.22,,,,
1503,11/20/2022 05:30:00,9.41,-74.42,8.22,,,,
1504,11/20/2022 05:45:00,9.41,-74.46,8.22,,,,
1505,11/20/2022 06:00:00,9.46,-74.47,8.22,,,,
1506,11/20/2022 06:15:00,9.44,-74.39,8.22,,,,
1507,11/20/2022 06:30:00,9.39,-74.25,8.21,,,,
1508,11/20/2022 06:45:00,9.19,-73.46,8.20,,,,
1509,11/20/2022 07:00:00,8.69,-72.60,8.18,,,,
1510,11/20/2022 07:15:00,8.47,-72.58,8.19,,,,
1511,11/20/2022 07:30:00,8.54,-72.69,8.19,,,,
1512,11/20/2022 07:45:00,8.67,-72.77,8.19,,,,
1513,11/20/2022 08:00:00,8.84,-73.42,8.20,,,,
1514,11/20/2022 08:15:00,9.06,-74.00,8.21,,,,
1515,11/20/2022 08:30:00,9.16,-74.42,8.22,,,,
1516,11/20/2022 08:45:00,9.14,-74.30,8.21,,,,
1517,11/20/2022 09:00:00,9.11,-74.67,8.22,,,,
1518,11/20/2022 09:15:00,8.89,-74.11,8.21,,,,
1519,11/20/2022 09:30:00,8.74,-73.92,8.21,,,,
1520,11/20/2022 09:45:00,8.67,-74.27,8.22,,,,
1521,11/20/2022 10:00:00,8.77,-74.94,8.23,,,,
1522,11/20/2022 10:15:00,8.82,-74.94,8.23,,,,
1523,11/20/2022 10:30:00,8.84,-74.97,8.23,,,,
1524,11/20/2022 10:45:00,8.92,-74.74,8.22,,,,
1525,11/20/2022 11:00:00,8.97,-75.17,8.23,,,,
1526,11/20/2022 11:15:00,9.01,-75.61,8.24,,,,
1527,11/20/2022 11:30:00,8.77,-75.11,8.23,,,,
1528,11/20/2022 11:45:00,8.79,-75.08,8.23,,,,
1529,11/20/2022 12:00:00,8.69,-74.77,8.23,,,,
1530,11/20/2022 12:15:00,8.74,-74.46,8.22,,,,
1531,11/20/2022 12:30:00,8.77,-74.80,8.23,,,,
1532,11/20/2022 12:45:00,8.67,-74.53,8.22,,,,
1533,11/20/2022 13:00:00,8.54,-74.35,8.22,,,,
1534,11/20/2022 13:15:00,8.47,-74.16,8.21,,,,
1535,11/20/2022 13:30:00,8.29,-73.72,8.21,,,,
1536,11/20/2022 13:45:00,8.14,-73.42,8.20,,,,
1537,11/20/2022 14:00:00,8.05,-73.38,8.20,,,,
1538,11/20/2022 14:15:00,7.95,-73.49,8.20,,,,
1539,11/20/2022 14:30:00,7.92,-73.66,8.21,,,,
1540,11/20/2022 14:45:00,7.90,-73.36,8.20,,,,
1541,11/20/2022 15:00:00,7.84,-73.33,8.20,,,,
1542,11/20/2022 15:15:00,7.79,-73.60,8.21,,,,
1543,11/20/2022 15:30:00,7.84,-73.94,8.21,,,,
1544,11/20/2022 15:45:00,7.82,-73.83,8.21,,,,
1545,11/20/2022 16:00:00,8.22,-75.35,8.24,,,,
1546,11/20/2022 16:15:00,8.44,-75.63,8.24,,,,
1547,11/20/2022 16:30:00,8.54,-75.58,8.24,,,,
1548,11/20/2022 16:45:00,8.74,-75.74,8.24,,,,
1549,11/20/2022 17:00:00,8.84,-75.81,8.24,,,,
1550,11/20/2022 17:15:00,8.72,-75.72,8.24,,,,
1551,11/20/2022 17:30:00,8.69,-75.86,8.25,,,,
1552,11/20/2022 17:45:00,8.69,-75.85,8.25,,,,
1553,11/20/2022 18:00:00,8.67,-75.83,8.25,,,,
1554,11/20/2022 18:15:00,8.59,-75.64,8.24,,,,
1555,11/20/2022 18:30:00,8.57,-75.49,8.24,,,,
1556,11/20/2022 18:45:00,8.27,-75.02,8.23,,,,
1557,11/20/2022 19:00:00,7.95,-74.67,8.23,,,,
1558,11/20/2022 19:15:00,7.97,-74.55,8.22,,,,
1559,11/20/2022 19:30:00,7.97,-74.49,8.22,,,,
1560,11/20/2022 19:45:00,7.90,-74.80,8.23,,,,
1561,11/20/2022 20:00:00,7.79,-74.66,8.23,,,,
1562,11/20/2022 20:15:00,7.64,-74.55,8.23,,,,
1563,11/20/2022 20:30:00,7.59,-74.38,8.22,,,,
1564,11/20/2022 20:45:00,7.52,-74.61,8.23,,,,
1565,11/20/2022 21:00:00,7.62,-74.50,8.23,,,,
1566,11/20/2022 21:15:00,7.87,-74.58,8.23,,,,
1567,11/20/2022 21:30:00,7.74,-74.38,8.22,,,,
1568,11/20/2022 21:45:00,7.29,-74.41,8.22,,,,
1569,11/20/2022 22:00:00,7.07,-74.11,8.22,,,,
1570,11/20/2022 22:15:00,6.71,-73.97,8.22,,,,
1571,11/20/2022 22:30:00,6.59,-73.64,8.21,,,,
1572,11/20/2022 22:45:00,6.64,-73.74,8.21,,,,
1573,11/20/2022 23:00:00,6.69,-73.33,8.21,,,,
1574,11/20/2022 23:15:00,6.71,-73.05,8.20,,,,
1575,11/20/2022 23:30:00,6.43,-72.61,8.19,,,,
1576,11/20/2022 23:45:00,6.20,-72.30,8.19,,,,
1577,11/21/2022 00:00:00,6.20,-72.33,8.19,,,,
1578,11/21/2022 00:15:00,6.18,-72.39,8.19,,,,
1579,11/21/2022 00:30:00,6.31,-72.21,8.19,,,,
1580,11/21/2022 00:45:00,6.05,-71.86,8.18,,,,
1581,11/21/2022 01:00:00,5.13,-71.39,8.18,,,,
1582,11/21/2022 01:15:00,1.40,-62.78,8.03,,,,
1583,11/21/2022 01:30:00,-1.01,-43.95,7.67,,,,
1584,11/21/2022 01:45:00,-1.81,-38.44,7.57,,,,
1585,11/21/2022 02:00:00,-2.48,-36.41,7.53,,,,
1586,11/21/2022 02:15:00,-2.60,-36.84,7.54,,,,
1587,11/21/2022 02:30:00,-2.45,-33.52,7.47,,,,
1588,11/21/2022 02:45:00,-2.48,-30.80,7.42,,,,
1589,11/21/2022 03:00:00,-2.60,-28.78,7.38,,,,
1590,11/21/2022 03:15:00,-2.57,-32.95,7.46,,,,
1591,11/21/2022 03:30:00,-2.45,-40.44,7.61,,,,
1592,11/21/2022 03:45:00,-1.01,-74.61,8.27,,,,
1593,11/21/2022 04:00:00,4.87,-76.21,8.27,,,,
1594,11/21/2022 04:15:00,6.05,-75.53,8.25,,,,
1595,11/21/2022 04:30:00,6.46,-75.66,8.25,,,,
1596,11/21/2022 04:45:00,6.69,-75.63,8.25,,,,
1597,11/21/2022 05:00:00,6.89,-75.53,8.25,,,,
1598,11/21/2022 05:15:00,6.91,-75.30,8.24,,,,
1599,11/21/2022 05:30:00,6.84,-75.16,8.24,,,,
1600,11/21/2022 05:45:00,6.99,-75.21,8.24,,,,
1601,11/21/2022 06:00:00,7.12,-75.27,8.24,,,,
1602,11/21/2022 06:15:00,7.14,-75.28,8.24,,,,
1603,11/21/2022 06:30:00,7.17,-75.25,8.24,,,,
1604,11/21/2022 06:45:00,7.27,-75.31,8.24,,,,
1605,11/21/2022 07:00:00,7.32,-75.33,8.24,,,,
1606,11/21/2022 07:15:00,7.42,-75.35,8.24,,,,
1607,11/21/2022 07:30:00,7.52,-75.38,8.24,,,,
1608,11/21/2022 07:45:00,7.62,-75.35,8.24,,,,
1609,11/21/2022 08:00:00,7.67,-75.41,8.24,,,,
1610,11/21/2022 08:15:00,7.67,-75.50,8.24,,,,
1611,11/21/2022 08:30:00,7.72,-75.53,8.24,,,,
1612,11/21/2022 08:45:00,7.84,-75.71,8.25,,,,
1613,11/21/2022 09:00:00,7.87,-75.78,8.25,,,,
1614,11/21/2022 09:15:00,7.82,-76.08,8.25,,,,
1615,11/21/2022 09:30:00,7.82,-76.19,8.26,,,,
1616,11/21/2022 09:45:00,7.77,-76.27,8.26,,,,
1617,11/21/2022 10:00:00,7.79,-76.21,8.26,,,,
1618,11/21/2022 10:15:00,7.64,-76.27,8.26,,,,
1619,11/21/2022 10:30:00,7.69,-76.24,8.26,,,,
1620,11/21/2022 10:45:00,7.79,-76.27,8.26,,,,
1621,11/21/2022 11:00:00,7.84,-76.47,8.26,,,,
1622,11/21/2022 11:15:00,7.90,-76.61,8.26,,,,
1623,11/21/2022 11:30:00,7.92,-77.00,8.27,,,,
1624,11/21/2022 11:45:00,8.02,-77.71,8.28,,,,
1625,11/21/2022 12:00:00,7.95,-76.96,8.27,,,,
1626,11/21/2022 12:15:00,7.74,-76.75,8.27,,,,
1627,11/21/2022 12:30:00,7.54,-76.49,8.26,,,,
1628,11/21/2022 12:45:00,7.39,-76.35,8.26,,,,
1629,11/21/2022 13:00:00,7.34,-76.36,8.26,,,,
1630,11/21/2022 13:15:00,7.17,-76.19,8.26,,,,
1631,11/21/2022 13:30:00,7.07,-76.19,8.26,,,,
1632,11/21/2022 13:45:00,6.99,-76.16,8.26,,,,
1633,11/21/2022 14:00:00,6.79,-75.81,8.25,,,,
1634,11/21/2022 14:15:00,6.71,-75.91,8.26,,,,
1635,11/21/2022 14:30:00,6.66,-75.94,8.26,,,,
1636,11/21/2022 14:45:00,6.51,-75.60,8.25,,,,
1637,11/21/2022 15:00:00,6.38,-75.55,8.25,,,,
1638,11/21/2022 15:15:00,6.31,-75.55,8.25,,,,
1639,11/21/2022 15:30:00,6.28,-75.74,8.25,,,,
1640,11/21/2022 15:45:00,6.33,-75.69,8.25,,,,
1641,11/21/2022 16:00:00,6.38,-75.77,8.25,,,,
1642,11/21/2022 16:15:00,6.74,-76.69,8.27,,,,
1643,11/21/2022 16:30:00,7.69,-77.13,8.27,,,,
1644,11/21/2022 16:45:00,8.29,-76.63,8.26,,,,
1645,11/21/2022 17:00:00,8.39,-76.71,8.26,,,,
1646,11/21/2022 17:15:00,8.47,-76.44,8.26,,,,
1647,11/21/2022 17:30:00,8.42,-76.35,8.26,,,,
1648,11/21/2022 17:45:00,8.57,-76.19,8.25,,,,
1649,11/21/2022 18:00:00,8.42,-75.99,8.25,,,,
1650,11/21/2022 18:15:00,8.39,-75.85,8.25,,,,
1651,11/21/2022 18:30:00,8.19,-75.64,8.24,,,,
1652,11/21/2022 18:45:00,8.09,-75.66,8.24,,,,
1653,11/21/2022 19:00:00,8.05,-75.63,8.24,,,,
1654,11/21/2022 19:15:00,8.02,-75.66,8.25,,,,
1655,11/21/2022 19:30:00,7.97,-75.61,8.24,,,,
1656,11/21/2022 19:45:00,7.97,-75.58,8.24,,,,
1657,11/21/2022 20:00:00,7.97,-75.49,8.24,,,,
1658,11/21/2022 20:15:00,7.77,-75.39,8.24,,,,
1659,11/21/2022 20:30:00,7.74,-75.39,8.24,,,,
1660,11/21/2022 20:45:00,7.92,-75.35,8.24,,,,
1661,11/21/2022 21:00:00,7.64,-75.19,8.24,,,,
1662,11/21/2022 21:15:00,7.32,-74.80,8.23,,,,
1663,11/21/2022 21:30:00,7.27,-74.74,8.23,,,,
1664,11/21/2022 21:45:00,7.32,-74.66,8.23,,,,
1665,11/21/2022 22:00:00,7.52,-74.78,8.23,,,,
1666,11/21/2022 22:15:00,7.52,-74.74,8.23,,,,
1667,11/21/2022 22:30:00,7.37,-74.63,8.23,,,,
1668,11/21/2022 22:45:00,7.32,-74.60,8.23,,,,
1669,11/21/2022 23:00:00,7.29,-74.56,8.23,,,,
1670,11/21/2022 23:15:00,7.24,-74.24,8.22,,,,
1671,11/21/2022 23:30:00,7.54,-74.21,8.22,,,,
1672,11/21/2022 23:45:00,7.52,-74.31,8.22,,,,
1673,11/22/2022 00:00:00,7.32,-74.22,8.22,,,,
1674,11/22/2022 00:15:00,7.14,-74.14,8.22,,,,
1675,11/22/2022 00:30:00,6.99,-73.83,8.22,,,,
1676,11/22/2022 00:45:00,6.79,-73.69,8.21,,,,
1677,11/22/2022 01:00:00,6.61,-73.49,8.21,,,,
1678,11/22/2022 01:15:00,6.41,-73.35,8.21,,,,
1679,11/22/2022 01:30:00,6.28,-73.08,8.20,,,,
1680,11/22/2022 01:45:00,6.13,-72.78,8.20,,,,
1681,11/22/2022 02:00:00,5.92,-72.52,8.19,,,,
1682,11/22/2022 02:15:00,4.79,-69.28,8.14,,,,
1683,11/22/2022 02:30:00,3.80,-64.30,8.05,,,,
1684,11/22/2022 02:45:00,3.59,-57.91,7.93,,,,
1685,11/22/2022 03:00:00,3.49,-42.49,7.63,,,,
1686,11/22/2022 03:15:00,3.43,-48.06,7.74,,,,
1687,11/22/2022 03:30:00,3.33,-43.20,7.65,,,,
1688,11/22/2022 03:45:00,3.43,-40.55,7.60,,,,
1689,11/22/2022 04:00:00,3.59,-44.60,7.67,,,,
1690,11/22/2022 04:15:00,3.98,-74.22,8.24,,,,
1691,11/22/2022 04:30:00,5.39,-73.05,8.21,,,,
1692,11/22/2022 04:45:00,6.46,-73.39,8.21,,,,
1693,11/22/2022 05:00:00,6.71,-73.55,8.21,,,,
1694,11/22/2022 05:15:00,6.91,-73.80,8.21,,,,
1695,11/22/2022 05:30:00,6.96,-73.91,8.22,,,,
1696,11/22/2022 05:45:00,7.04,-73.99,8.22,,,,
1697,11/22/2022 06:00:00,7.07,-73.97,8.22,,,,
1698,11/22/2022 06:15:00,7.17,-74.11,8.22,,,,
1699,11/22/2022 06:30:00,7.19,-74.11,8.22,,,,
1700,11/22/2022 06:45:00,7.17,-74.05,8.22,,,,
1701,11/22/2022 07:00:00,7.22,-74.03,8.22,,,,
1702,11/22/2022 07:15:00,7.39,-74.19,8.22,,,,
1703,11/22/2022 07:30:00,7.62,-74.30,8.22,,,,
1704,11/22/2022 07:45:00,7.79,-74.36,8.22,,,,
1705,11/22/2022 08:00:00,8.00,-74.46,8.22,,,,
1706,11/22/2022 08:15:00,7.95,-74.42,8.22,,,,
1707,11/22/2022 08:30:00,8.24,-74.41,8.22,,,,
1708,11/22/2022 08:45:00,8.39,-74.39,8.22,,,,
1709,11/22/2022 09:00:00,8.42,-74.42,8.22,,,,
1710,11/22/2022 09:15:00,8.52,-74.81,8.23,,,,
1711,11/22/2022 09:30:00,8.92,-74.94,8.23,,,,
1712,11/22/2022 09:45:00,8.84,-74.99,8.23,,,,
1713,11/22/2022 10:00:00,8.87,-75.11,8.23,,,,
1714,11/22/2022 10:15:00,8.82,-75.10,8.23,,,,
1715,11/22/2022 10:30:00,8.67,-75.03,8.23,,,,
1716,11/22/2022 10:45:00,8.52,-75.06,8.23,,,,
1717,11/22/2022 11:00:00,8.64,-74.74,8.23,,,,
1718,11/22/2022 11:15:00,8.79,-74.94,8.23,,,,
