#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
2975,09/04/2022 08:30:00,21.08,-60.44,7.89,,,,
2976,09/04/2022 08:45:00,21.08,-60.74,7.89,,,,
2977,09/04/2022 09:00:00,21.10,-60.50,7.89,,,,
2978,09/04/2022 09:15:00,21.32,-62.22,7.92,,,,
2979,09/04/2022 09:30:00,21.41,-62.06,7.92,,,,
2980,09/04/2022 09:45:00,21.56,-62.61,7.93,,,,
2981,09/04/2022 10:00:00,21.77,-62.30,7.92,,,,
2982,09/04/2022 10:15:00,22.01,-62.00,7.91,,,,
2983,09/04/2022 10:30:00,22.39,-61.97,7.91,,,,
2984,09/04/2022 10:45:00,23.23,-63.24,7.93,,,,
2985,09/04/2022 11:00:00,24.19,-66.47,7.99,,,,
2986,09/04/2022 11:15:00,24.85,-65.50,7.97,,,,
2987,09/04/2022 11:30:00,25.79,-66.30,7.98,,,,
2988,09/04/2022 11:45:00,26.28,-68.86,8.02,,,,
2989,09/04/2022 12:00:00,26.99,-73.89,8.11,,,,
2990,09/04/2022 12:15:00,27.60,-75.81,8.14,,,,
2991,09/04/2022 12:30:00,27.75,-75.14,8.13,,,,
2992,09/04/2022 12:45:00,27.65,-69.97,8.04,,,,
2993,09/04/2022 13:00:00,27.41,-67.80,8.00,,,,
2994,09/04/2022 13:15:00,27.41,-68.80,8.02,,,,
2995,09/04/2022 13:30:00,26.96,-70.99,8.06,,,,
2996,09/04/2022 13:45:00,25.19,-65.47,7.97,,,,
2997,09/04/2022 14:00:00,25.14,-65.30,7.96,,,,
2998,09/04/2022 14:15:00,25.16,-66.46,7.98,,,,
2999,09/04/2022 14:30:00,24.85,-66.10,7.98,,,,
3000,09/04/2022 14:45:00,24.53,-65.14,7.96,,,,
3001,09/04/2022 15:00:00,24.48,-65.13,7.96,,,,
3002,09/04/2022 15:15:00,24.22,-65.17,7.96,,,,
3003,09/04/2022 15:30:00,24.68,-66.24,7.98,,,,
3004,09/04/2022 15:45:00,24.77,-65.77,7.97,,,,
3005,09/04/2022 16:00:00,24.03,-65.16,7.96,,,,
3006,09/04/2022 16:15:00,23.57,-65.50,7.97,,,,
3007,09/04/2022 16:30:00,23.30,-65.81,7.98,,,,
3008,09/04/2022 16:45:00,23.14,-65.69,7.98,,,,
3009,09/04/2022 17:00:00,23.02,-65.56,7.97,,,,
3010,09/04/2022 17:15:00,22.92,-65.38,7.97,,,,
3011,09/04/2022 17:30:00,22.82,-65.28,7.97,,,,
3012,09/04/2022 17:45:00,22.80,-65.02,7.96,,,,
3013,09/04/2022 18:00:00,22.73,-65.16,7.97,,,,
3014,09/04/2022 18:15:00,22.70,-64.86,7.96,,,,
3015,09/04/2022 18:30:00,22.70,-64.66,7.96,,,,
3016,09/04/2022 18:45:00,22.75,-64.96,7.96,,,,
3017,09/04/2022 19:00:00,22.66,-64.46,7.96,,,,
3018,09/04/2022 19:15:00,22.61,-64.85,7.96,,,,
3019,09/04/2022 19:30:00,22.56,-64.55,7.96,,,,
3020,09/04/2022 19:45:00,22.56,-64.13,7.95,,,,
3021,09/04/2022 20:00:00,22.61,-64.02,7.95,,,,
3022,09/04/2022 20:15:00,22.68,-64.74,7.96,,,,
3023,09/04/2022 20:30:00,22.58,-64.58,7.96,,,,
3024,09/04/2022 20:45:00,22.66,-64.03,7.95,,,,
3025,09/04/2022 21:00:00,22.75,-63.92,7.95,,,,
3026,09/04/2022 21:15:00,22.75,-63.71,7.94,,,,
3027,09/04/2022 21:30:00,22.75,-63.55,7.94,,,,
3028,09/04/2022 21:45:00,22.78,-64.19,7.95,,,,
3029,09/04/2022 22:00:00,22.94,-63.33,7.93,,,,
3030,09/04/2022 22:15:00,23.14,-63.06,7.93,,,,
3031,09/04/2022 22:30:00,23.21,-62.97,7.93,,,,
3032,09/04/2022 22:45:00,23.21,-62.28,7.91,,,,
3033,09/04/2022 23:00:00,23.16,-61.44,7.90,,,,
3034,09/04/2022 23:15:00,22.99,-58.03,7.84,,,,
3035,09/04/2022 23:30:00,22.37,-50.44,7.71,,,,
3036,09/04/2022 23:45:00,22.15,-45.41,7.62,,,,
3037,09/05/2022 00:00:00,22.06,-42.35,7.56,,,,
3038,09/05/2022 00:15:00,21.99,-39.63,7.51,,,,
3039,09/05/2022 00:30:00,21.89,-39.81,7.52,,,,
3040,09/05/2022 00:45:00,21.72,-37.50,7.47,,,,
3041,09/05/2022 01:00:00,21.58,-34.80,7.43,,,,
3042,09/05/2022 01:15:00,21.39,-32.27,7.38,,,,
3043,09/05/2022 01:30:00,21.15,-28.34,7.31,,,,
3044,09/05/2022 01:45:00,20.91,-25.69,7.26,,,,
3045,09/05/2022 02:00:00,21.13,-31.06,7.36,,,,
3046,09/05/2022 02:15:00,21.17,-28.05,7.31,,,,
3047,09/05/2022 02:30:00,21.41,-32.16,7.38,,,,
3048,09/05/2022 02:45:00,21.68,-42.99,7.57,,,,
3049,09/05/2022 03:00:00,21.53,-58.05,7.84,,,,
3050,09/05/2022 03:15:00,21.75,-61.55,7.91,,,,
3051,09/05/2022 03:30:00,21.65,-61.66,7.91,,,,
3052,09/05/2022 03:45:00,21.70,-60.67,7.89,,,,
3053,09/05/2022 04:00:00,21.20,-57.74,7.84,,,,
3054,09/05/2022 04:15:00,21.34,-58.70,7.86,,,,
3055,09/05/2022 04:30:00,21.60,-60.47,7.89,,,,
3056,09/05/2022 04:45:00,21.51,-60.17,7.88,,,,
3057,09/05/2022 05:00:00,21.27,-57.50,7.83,,,,
3058,09/05/2022 05:15:00,21.58,-60.24,7.88,,,,
3059,09/05/2022 05:30:00,21.68,-61.08,7.90,,,,
3060,09/05/2022 05:45:00,21.70,-60.14,7.88,,,,
3061,09/05/2022 06:00:00,21.75,-59.66,7.87,,,,
3062,09/05/2022 06:15:00,21.72,-59.88,7.88,,,,
3063,09/05/2022 06:30:00,21.72,-59.66,7.87,,,,
3064,09/05/2022 06:45:00,21.72,-59.83,7.88,,,,
3065,09/05/2022 07:00:00,21.72,-60.41,7.89,,,,
3066,09/05/2022 07:15:00,21.80,-60.56,7.89,,,,
3067,09/05/2022 07:30:00,21.80,-61.61,7.91,,,,
3068,09/05/2022 07:45:00,21.82,-61.44,7.90,,,,
3069,09/05/2022 08:00:00,21.89,-62.80,7.93,,,,
3070,09/05/2022 08:15:00,21.89,-62.31,7.92,,,,
3071,09/05/2022 08:30:00,21.91,-62.11,7.92,,,,
3072,09/05/2022 08:45:00,21.82,-59.97,7.88,,,,
3073,09/05/2022 09:00:00,21.70,-58.03,7.84,,,,
3074,09/05/2022 09:15:00,21.70,-56.31,7.81,,,,
3075,09/05/2022 09:30:00,21.77,-57.19,7.83,,,,
3076,09/05/2022 09:45:00,21.82,-56.60,7.82,,,,
3077,09/05/2022 10:00:00,21.91,-54.91,7.79,,,,
3078,09/05/2022 10:15:00,22.01,-60.64,7.89,,,,
3079,09/05/2022 10:30:00,22.23,-63.41,7.94,,,,
3080,09/05/2022 10:45:00,22.37,-63.91,7.95,,,,
3081,09/05/2022 11:00:00,22.49,-64.39,7.95,,,,
3082,09/05/2022 11:15:00,22.70,-64.72,7.96,,,,
3083,09/05/2022 11:30:00,22.94,-65.50,7.97,,,,
3084,09/05/2022 11:45:00,23.42,-66.19,7.98,,,,
3085,09/05/2022 12:00:00,24.19,-67.52,8.00,,,,
3086,09/05/2022 12:15:00,25.19,-70.56,8.06,,,,
3087,09/05/2022 12:30:00,25.50,-68.19,8.01,,,,
3088,09/05/2022 12:45:00,25.84,-69.80,8.04,,,,
3089,09/05/2022 13:00:00,26.26,-69.77,8.04,,,,
3090,09/05/2022 13:15:00,26.82,-71.38,8.06,,,,
3091,09/05/2022 13:30:00,27.46,-74.85,8.12,,,,
3092,09/05/2022 13:45:00,27.38,-74.05,8.11,,,,
3093,09/05/2022 14:00:00,27.48,-71.49,8.06,,,,
3094,09/05/2022 14:15:00,26.70,-72.72,8.09,,,,
3095,09/05/2022 14:30:00,26.38,-72.74,8.09,,,,
3096,09/05/2022 14:45:00,24.77,-67.36,8.00,,,,
3097,09/05/2022 15:00:00,24.48,-68.22,8.02,,,,
3098,09/05/2022 15:15:00,23.88,-66.35,7.98,,,,
3099,09/05/2022 15:30:00,24.10,-67.52,8.00,,,,
3100,09/05/2022 15:45:00,23.93,-66.44,7.99,,,,
3101,09/05/2022 16:00:00,23.54,-66.44,7.99,,,,
3102,09/05/2022 16:15:00,23.50,-66.55,7.99,,,,
3103,09/05/2022 16:30:00,23.69,-67.14,8.00,,,,
3104,09/05/2022 16:45:00,24.12,-68.75,8.03,,,,
3105,09/05/2022 17:00:00,23.74,-66.61,7.99,,,,
3106,09/05/2022 17:15:00,22.99,-65.42,7.97,,,,
3107,09/05/2022 17:30:00,22.66,-64.80,7.96,,,,
3108,09/05/2022 17:45:00,22.35,-64.22,7.95,,,,
3109,09/05/2022 18:00:00,22.27,-64.17,7.95,,,,
3110,09/05/2022 18:15:00,22.15,-63.94,7.95,,,,
3111,09/05/2022 18:30:00,22.11,-63.36,7.94,,,,
3112,09/05/2022 18:45:00,22.13,-63.66,7.94,,,,
3113,09/05/2022 19:00:00,22.15,-63.36,7.94,,,,
3114,09/05/2022 19:15:00,22.18,-63.61,7.94,,,,
3115,09/05/2022 19:30:00,22.13,-63.52,7.94,,,,
3116,09/05/2022 19:45:00,22.08,-63.83,7.95,,,,
3117,09/05/2022 20:00:00,22.11,-64.06,7.95,,,,
3118,09/05/2022 20:15:00,22.03,-63.78,7.95,,,,
3119,09/05/2022 20:30:00,22.03,-63.42,7.94,,,,
3120,09/05/2022 20:45:00,22.13,-63.85,7.95,,,,
3121,09/05/2022 21:00:00,22.18,-63.83,7.95,,,,
3122,09/05/2022 21:15:00,22.32,-64.00,7.95,,,,
3123,09/05/2022 21:30:00,22.37,-62.78,7.93,,,,
3124,09/05/2022 21:45:00,22.54,-63.05,7.93,,,,
3125,09/05/2022 22:00:00,22.80,-63.31,7.93,,,,
3126,09/05/2022 22:15:00,22.70,-63.11,7.93,,,,
3127,09/05/2022 22:30:00,22.51,-62.10,7.91,,,,
3128,09/05/2022 22:45:00,22.39,-62.33,7.92,,,,
3129,09/05/2022 23:00:00,22.18,-62.06,7.91,,,,
3130,09/05/2022 23:15:00,22.13,-61.35,7.90,,,,
3131,09/05/2022 23:30:00,22.15,-61.56,7.91,,,,
3132,09/05/2022 23:45:00,22.15,-60.89,7.89,,,,
3133,09/06/2022 00:00:00,22.13,-59.94,7.88,,,,
3134,09/06/2022 00:15:00,22.08,-58.22,7.85,,,,
3135,09/06/2022 00:30:00,21.82,-52.42,7.74,,,,
3136,09/06/2022 00:45:00,21.70,-48.27,7.67,,,,
3137,09/06/2022 01:00:00,21.58,-42.64,7.57,,,,
3138,09/06/2022 01:15:00,21.53,-37.38,7.47,,,,
3139,09/06/2022 01:30:00,21.34,-36.08,7.45,,,,
3140,09/06/2022 01:45:00,21.08,-31.92,7.38,,,,
3141,09/06/2022 02:00:00,20.89,-31.16,7.36,,,,
3142,09/06/2022 02:15:00,20.72,-27.74,7.30,,,,
3143,09/06/2022 02:30:00,20.63,-26.19,7.27,,,,
3144,09/06/2022 02:45:00,20.39,-25.09,7.25,,,,
3145,09/06/2022 03:00:00,20.32,-27.08,7.29,,,,
3146,09/06/2022 03:15:00,20.32,-25.33,7.26,,,,
3147,09/06/2022 03:30:00,20.44,-24.97,7.25,,,,
3148,09/06/2022 03:45:00,20.86,-32.36,7.38,,,,
3149,09/06/2022 04:00:00,20.91,-44.74,7.61,,,,
3150,09/06/2022 04:15:00,21.25,-57.86,7.84,,,,
3151,09/06/2022 04:30:00,21.27,-59.70,7.87,,,,
3152,09/06/2022 04:45:00,21.49,-61.75,7.91,,,,
3153,09/06/2022 05:00:00,21.37,-61.05,7.90,,,,
3154,09/06/2022 05:15:00,21.37,-61.05,7.90,,,,
3155,09/06/2022 05:30:00,21.44,-61.36,7.90,,,,
3156,09/06/2022 05:45:00,21.46,-61.56,7.91,,,,
3157,09/06/2022 06:00:00,21.46,-61.14,7.90,,,,
3158,09/06/2022 06:15:00,21.41,-61.25,7.90,,,,
3159,09/06/2022 06:30:00,21.41,-61.53,7.91,,,,
3160,09/06/2022 06:45:00,21.41,-61.63,7.91,,,,
3161,09/06/2022 07:00:00,21.44,-62.14,7.92,,,,
3162,09/06/2022 07:15:00,21.44,-62.02,7.92,,,,
3163,09/06/2022 07:30:00,21.37,-61.19,7.90,,,,
3164,09/06/2022 07:45:00,21.22,-60.66,7.89,,,,
3165,09/06/2022 08:00:00,21.25,-60.61,7.89,,,,
3166,09/06/2022 08:15:00,21.25,-60.19,7.88,,,,
3167,09/06/2022 08:30:00,21.03,-56.03,7.81,,,,
3168,09/06/2022 08:45:00,21.17,-57.30,7.83,,,,
3169,09/06/2022 09:00:00,21.49,-59.05,7.86,,,,
3170,09/06/2022 09:15:00,21.53,-59.36,7.87,,,,
3171,09/06/2022 09:30:00,21.44,-58.56,7.85,,,,
3172,09/06/2022 09:45:00,21.25,-56.16,7.81,,,,
3173,09/06/2022 10:00:00,21.32,-58.10,7.85,,,,
3174,09/06/2022 10:15:00,21.39,-58.05,7.84,,,,
3175,09/06/2022 10:30:00,21.44,-56.47,7.82,,,,
3176,09/06/2022 10:45:00,21.49,-53.22,7.76,,,,
3177,09/06/2022 11:00:00,21.13,-54.41,7.78,,,,
3178,09/06/2022 11:15:00,21.06,-54.02,7.77,,,,
3179,09/06/2022 11:30:00,21.17,-55.14,7.79,,,,
3180,09/06/2022 11:45:00,21.15,-51.94,7.74,,,,
3181,09/06/2022 12:00:00,21.25,-57.03,7.83,,,,
3182,09/06/2022 12:15:00,21.29,-59.14,7.86,,,,
3183,09/06/2022 12:30:00,21.32,-60.36,7.89,,,,
3184,09/06/2022 12:45:00,21.34,-60.92,7.90,,,,
3185,09/06/2022 13:00:00,21.39,-59.94,7.88,,,,
3186,09/06/2022 13:15:00,21.39,-67.31,8.01,,,,
3187,09/06/2022 13:30:00,21.29,-72.66,8.11,,,,
3188,09/06/2022 13:45:00,21.25,-72.35,8.10,,,,
3189,09/06/2022 14:00:00,21.17,-72.25,8.10,,,,
3190,09/06/2022 14:15:00,21.08,-71.61,8.09,,,,
3191,09/06/2022 14:30:00,21.06,-71.06,8.08,,,,
3192,09/06/2022 14:45:00,20.98,-68.94,8.04,,,,
3193,09/06/2022 15:00:00,20.96,-66.77,8.00,,,,
3194,09/06/2022 15:15:00,20.96,-63.80,7.95,,,,
3195,09/06/2022 15:30:00,21.03,-64.00,7.95,,,,
3196,09/06/2022 15:45:00,21.10,-64.24,7.96,,,,
3197,09/06/2022 16:00:00,21.13,-61.28,7.90,,,,
3198,09/06/2022 16:15:00,20.51,-57.86,7.84,,,,
3199,09/06/2022 16:30:00,20.48,-57.95,7.85,,,,
3200,09/06/2022 16:45:00,20.17,-56.35,7.82,,,,
3201,09/06/2022 17:00:00,20.20,-56.69,7.82,,,,
3202,09/06/2022 17:15:00,20.22,-56.67,7.82,,,,
3203,09/06/2022 17:30:00,20.13,-56.70,7.82,,,,
3204,09/06/2022 17:45:00,20.01,-55.99,7.81,,,,
3205,09/06/2022 18:00:00,19.82,-55.13,7.80,,,,
3206,09/06/2022 18:15:00,19.70,-54.38,7.78,,,,
3207,09/06/2022 18:30:00,19.56,-53.64,7.77,,,,
3208,09/06/2022 18:45:00,19.46,-52.30,7.75,,,,
3209,09/06/2022 19:00:00,19.34,-51.86,7.74,,,,
3210,09/06/2022 19:15:00,19.27,-51.30,7.73,,,,
3211,09/06/2022 19:30:00,19.17,-50.86,7.72,,,,
3212,09/06/2022 19:45:00,19.13,-50.67,7.72,,,,
3213,09/06/2022 20:00:00,19.13,-50.53,7.71,,,,
3214,09/06/2022 20:15:00,19.20,-50.99,7.72,,,,
3215,09/06/2022 20:30:00,19.32,-52.33,7.75,,,,
3216,09/06/2022 20:45:00,19.37,-52.58,7.75,,,,
3217,09/06/2022 21:00:00,19.56,-53.49,7.77,,,,
3218,09/06/2022 21:15:00,19.94,-55.47,7.80,,,,
3219,09/06/2022 21:30:00,20.15,-55.81,7.81,,,,
3220,09/06/2022 21:45:00,20.34,-56.88,7.83,,,,
3221,09/06/2022 22:00:00,20.46,-56.95,7.83,,,,
3222,09/06/2022 22:15:00,20.72,-57.49,7.84,,,,
3223,09/06/2022 22:30:00,20.79,-57.61,7.84,,,,
3224,09/06/2022 22:45:00,20.94,-55.56,7.80,,,,
3225,09/06/2022 23:00:00,20.98,-54.69,7.79,,,,
3226,09/06/2022 23:15:00,20.82,-55.97,7.81,,,,
3227,09/06/2022 23:30:00,20.86,-55.19,7.79,,,,
3228,09/06/2022 23:45:00,20.79,-55.91,7.81,,,,
3229,09/07/2022 00:00:00,20.75,-55.75,7.80,,,,
3230,09/07/2022 00:15:00,20.67,-55.30,7.80,,,,
3231,09/07/2022 00:30:00,20.58,-55.39,7.80,,,,
3232,09/07/2022 00:45:00,20.53,-54.83,7.79,,,,
3233,09/07/2022 01:00:00,20.48,-54.02,7.77,,,,
3234,09/07/2022 01:15:00,20.39,-53.03,7.76,,,,
3235,09/07/2022 01:30:00,20.34,-49.94,7.70,,,,
3236,09/07/2022 01:45:00,20.15,-47.13,7.65,,,,
3237,09/07/2022 02:00:00,20.06,-43.52,7.59,,,,
3238,09/07/2022 02:15:00,19.84,-40.13,7.53,,,,
3239,09/07/2022 02:30:00,19.75,-39.06,7.51,,,,
3240,09/07/2022 02:45:00,19.65,-38.86,7.50,,,,
3241,09/07/2022 03:00:00,19.56,-36.42,7.46,,,,
3242,09/07/2022 03:15:00,19.51,-35.20,7.44,,,,
3243,09/07/2022 03:30:00,19.44,-34.14,7.42,,,,
3244,09/07/2022 03:45:00,19.37,-32.36,7.39,,,,
3245,09/07/2022 04:00:00,19.34,-31.61,7.37,,,,
3246,09/07/2022 04:15:00,19.29,-33.05,7.40,,,,
3247,09/07/2022 04:30:00,19.34,-32.16,7.38,,,,
3248,09/07/2022 04:45:00,19.41,-31.42,7.37,,,,
3249,09/07/2022 05:00:00,19.46,-37.45,7.48,,,,
3250,09/07/2022 05:15:00,20.03,-54.49,7.78,,,,
3251,09/07/2022 05:30:00,20.32,-55.99,7.81,,,,
3252,09/07/2022 05:45:00,20.08,-54.33,7.78,,,,
3253,09/07/2022 06:00:00,19.53,-52.56,7.75,,,,
3254,09/07/2022 06:15:00,19.20,-51.45,7.73,,,,
3255,09/07/2022 06:30:00,19.10,-51.61,7.73,,,,
3256,09/07/2022 06:45:00,19.06,-51.89,7.74,,,,
3257,09/07/2022 07:00:00,19.03,-51.77,7.74,,,,
3258,09/07/2022 07:15:00,18.98,-51.72,7.74,,,,
3259,09/07/2022 07:30:00,19.01,-51.92,7.74,,,,
3260,09/07/2022 07:45:00,19.06,-52.05,7.74,,,,
3261,09/07/2022 08:00:00,19.10,-52.27,7.75,,,,
3262,09/07/2022 08:15:00,19.17,-52.67,7.75,,,,
3263,09/07/2022 08:30:00,19.22,-52.88,7.76,,,,
3264,09/07/2022 08:45:00,19.27,-52.67,7.75,,,,
3265,09/07/2022 09:00:00,19.39,-52.36,7.75,,,,
3266,09/07/2022 09:15:00,19.39,-52.16,7.74,,,,
3267,09/07/2022 09:30:00,19.58,-52.94,7.76,,,,
3268,09/07/2022 09:45:00,19.94,-54.28,7.78,,,,
3269,09/07/2022 10:00:00,19.86,-55.39,7.80,,,,
3270,09/07/2022 10:15:00,20.03,-56.53,7.82,,,,
3271,09/07/2022 10:30:00,20.22,-56.85,7.83,,,,
3272,09/07/2022 10:45:00,20.44,-56.50,7.82,,,,
3273,09/07/2022 11:00:00,20.75,-57.83,7.84,,,,
3274,09/07/2022 11:15:00,20.96,-58.33,7.85,,,,
3275,09/07/2022 11:30:00,21.01,-58.20,7.85,,,,
3276,09/07/2022 11:45:00,20.96,-57.67,7.84,,,,
3277,09/07/2022 12:00:00,20.51,-55.81,7.81,,,,
3278,09/07/2022 12:15:00,20.41,-55.11,7.79,,,,
3279,09/07/2022 12:30:00,20.36,-55.60,7.80,,,,
3280,09/07/2022 12:45:00,20.58,-57.19,7.83,,,,
3281,09/07/2022 13:00:00,20.79,-58.25,7.85,,,,
3282,09/07/2022 13:15:00,20.82,-58.47,7.85,,,,
3283,09/07/2022 13:30:00,20.94,-59.39,7.87,,,,
3284,09/07/2022 13:45:00,21.06,-60.05,7.88,,,,
3285,09/07/2022 14:00:00,21.20,-60.36,7.89,,,,
3286,09/07/2022 14:15:00,21.65,-65.00,7.97,,,,
3287,09/07/2022 14:30:00,21.99,-68.64,8.03,,,,
3288,09/07/2022 14:45:00,22.18,-74.27,8.13,,,,
3289,09/07/2022 15:00:00,22.15,-76.72,8.18,,,,
3290,09/07/2022 15:15:00,21.91,-75.25,8.15,,,,
3291,09/07/2022 15:30:00,21.72,-75.02,8.15,,,,
3292,09/07/2022 15:45:00,21.51,-74.33,8.14,,,,
3293,09/07/2022 16:00:00,21.22,-71.36,8.08,,,,
3294,09/07/2022 16:15:00,20.98,-69.03,8.04,,,,
3295,09/07/2022 16:30:00,20.98,-68.08,8.03,,,,
3296,09/07/2022 16:45:00,21.32,-69.03,8.04,,,,
3297,09/07/2022 17:00:00,21.46,-65.94,7.99,,,,
3298,09/07/2022 17:15:00,21.27,-65.67,7.98,,,,
3299,09/07/2022 17:30:00,19.63,-57.60,7.84,,,,
3300,09/07/2022 17:45:00,18.63,-53.99,7.78,,,,
3301,09/07/2022 18:00:00,18.20,-51.85,7.74,,,,
3302,09/07/2022 18:15:00,17.94,-51.03,7.73,,,,
3303,09/07/2022 18:30:00,17.89,-50.64,7.72,,,,
3304,09/07/2022 18:45:00,17.70,-49.31,7.70,,,,
3305,09/07/2022 19:00:00,17.46,-48.08,7.67,,,,
3306,09/07/2022 19:15:00,17.49,-48.06,7.67,,,,
3307,09/07/2022 19:30:00,17.53,-48.14,7.68,,,,
3308,09/07/2022 19:45:00,17.53,-48.35,7.68,,,,
3309,09/07/2022 20:00:00,17.58,-48.38,7.68,,,,
3310,09/07/2022 20:15:00,17.68,-49.03,7.69,,,,
3311,09/07/2022 20:30:00,17.77,-49.33,7.70,,,,
3312,09/07/2022 20:45:00,17.82,-49.94,7.71,,,,
3313,09/07/2022 21:00:00,17.84,-49.88,7.71,,,,
3314,09/07/2022 21:15:00,17.75,-49.74,7.70,,,,
3315,09/07/2022 21:30:00,17.65,-49.14,7.69,,,,
3316,09/07/2022 21:45:00,17.91,-50.10,7.71,,,,
3317,09/07/2022 22:00:00,18.34,-51.28,7.73,,,,
3318,09/07/2022 22:15:00,18.46,-50.58,7.72,,,,
3319,09/07/2022 22:30:00,17.96,-48.91,7.69,,,,
3320,09/07/2022 22:45:00,18.37,-49.78,7.70,,,,
3321,09/07/2022 23:00:00,19.25,-55.06,7.80,,,,
3322,09/07/2022 23:15:00,19.67,-57.42,7.84,,,,
3323,09/07/2022 23:30:00,20.13,-59.94,7.88,,,,
3324,09/07/2022 23:45:00,20.56,-59.06,7.86,,,,
3325,09/08/2022 00:00:00,19.77,-52.38,7.75,,,,
3326,09/08/2022 00:15:00,19.77,-52.31,7.75,,,,
3327,09/08/2022 00:30:00,19.65,-53.06,7.76,,,,
3328,09/08/2022 00:45:00,19.53,-54.16,7.78,,,,
3329,09/08/2022 01:00:00,19.48,-53.66,7.77,,,,
3330,09/08/2022 01:15:00,19.51,-52.45,7.75,,,,
3331,09/08/2022 01:30:00,19.79,-54.08,7.78,,,,
3332,09/08/2022 01:45:00,19.98,-54.30,7.78,,,,
3333,09/08/2022 02:00:00,19.91,-53.35,7.76,,,,
3334,09/08/2022 02:15:00,19.82,-52.45,7.75,,,,
3335,09/08/2022 02:30:00,19.75,-50.06,7.70,,,,
3336,09/08/2022 02:45:00,19.25,-46.55,7.64,,,,
3337,09/08/2022 03:00:00,18.94,-44.63,7.61,,,,
3338,09/08/2022 03:15:00,18.82,-39.77,7.52,,,,
3339,09/08/2022 03:30:00,18.65,-38.44,7.50,,,,
3340,09/08/2022 03:45:00,18.46,-37.09,7.47,,,,
3341,09/08/2022 04:00:00,18.15,-36.02,7.45,,,,
3342,09/08/2022 04:15:00,17.96,-34.55,7.43,,,,
3343,09/08/2022 04:30:00,17.82,-31.16,7.37,,,,
3344,09/08/2022 04:45:00,17.61,-27.44,7.30,,,,
3345,09/08/2022 05:00:00,17.42,-30.33,7.35,,,,
3346,09/08/2022 05:15:00,17.27,-28.58,7.32,,,,
3347,09/08/2022 05:30:00,17.25,-28.74,7.32,,,,
3348,09/08/2022 05:45:00,17.34,-28.72,7.32,,,,
3349,09/08/2022 06:00:00,17.65,-34.33,7.42,,,,
3350,09/08/2022 06:15:00,18.60,-48.08,7.67,,,,
3351,09/08/2022 06:30:00,17.89,-42.30,7.57,,,,
3352,09/08/2022 06:45:00,17.56,-41.41,7.55,,,,
3353,09/08/2022 07:00:00,17.39,-42.85,7.58,,,,
3354,09/08/2022 07:15:00,17.22,-43.44,7.59,,,,
3355,09/08/2022 07:30:00,17.20,-44.06,7.60,,,,
3356,09/08/2022 07:45:00,17.25,-44.53,7.61,,,,
3357,09/08/2022 08:00:00,17.25,-44.92,7.62,,,,
3358,09/08/2022 08:15:00,17.18,-44.53,7.61,,,,
3359,09/08/2022 08:30:00,17.08,-44.66,7.61,,,,
3360,09/08/2022 08:45:00,17.15,-45.42,7.63,,,,
3361,09/08/2022 09:00:00,17.25,-46.30,7.64,,,,
3362,09/08/2022 09:15:00,17.37,-47.22,7.66,,,,
3363,09/08/2022 09:30:00,17.39,-47.69,7.67,,,,
3364,09/08/2022 09:45:00,17.34,-47.89,7.67,,,,
3365,09/08/2022 10:00:00,17.30,-47.92,7.67,,,,
3366,09/08/2022 10:15:00,17.37,-47.70,7.67,,,,
3367,09/08/2022 10:30:00,17.46,-48.56,7.68,,,,
3368,09/08/2022 10:45:00,17.80,-50.13,7.71,,,,
3369,09/08/2022 11:00:00,17.39,-48.69,7.69,,,,
3370,09/08/2022 11:15:00,17.75,-50.10,7.71,,,,
3371,09/08/2022 11:30:00,18.22,-51.14,7.73,,,,
3372,09/08/2022 11:45:00,18.49,-52.24,7.75,,,,
3373,09/08/2022 12:00:00,19.20,-54.28,7.78,,,,
3374,09/08/2022 12:15:00,19.96,-57.16,7.83,,,,
3375,09/08/2022 12:30:00,19.98,-56.19,7.81,,,,
3376,09/08/2022 12:45:00,19.58,-55.33,7.80,,,,
3377,09/08/2022 13:00:00,19.67,-55.38,7.80,,,,
3378,09/08/2022 13:15:00,19.84,-54.74,7.79,,,,
3379,09/08/2022 13:30:00,19.72,-55.20,7.80,,,,
3380,09/08/2022 13:45:00,19.53,-54.49,7.79,,,,
3381,09/08/2022 14:00:00,19.56,-54.25,7.78,,,,
3382,09/08/2022 14:15:00,19.72,-54.80,7.79,,,,
3383,09/08/2022 14:30:00,19.91,-56.00,7.81,,,,
3384,09/08/2022 14:45:00,19.96,-56.67,7.82,,,,
3385,09/08/2022 15:00:00,20.25,-57.74,7.84,,,,
3386,09/08/2022 15:15:00,21.25,-62.99,7.93,,,,
3387,09/08/2022 15:30:00,21.58,-63.67,7.94,,,,
3388,09/08/2022 15:45:00,21.84,-63.96,7.95,,,,
3389,09/08/2022 16:00:00,22.11,-68.88,8.04,,,,
3390,09/08/2022 16:15:00,21.99,-70.39,8.06,,,,
3391,09/08/2022 16:30:00,22.13,-70.02,8.06,,,,
3392,09/08/2022 16:45:00,22.01,-71.14,8.08,,,,
3393,09/08/2022 17:00:00,21.84,-70.71,8.07,,,,
3394,09/08/2022 17:15:00,21.72,-70.56,8.07,,,,
3395,09/08/2022 17:30:00,21.56,-69.58,8.05,,,,
