#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,Start pH Calibration,pH Calibration Values,pH Calibration Buffers,End pH Calibration,End of File
2954,06/17/2022 23:30:00,17.77,-80.03,8.16,,,,,,,,
2955,06/17/2022 23:45:00,17.32,-80.22,8.16,,,,,,,,
2956,06/18/2022 00:00:00,17.11,-80.30,8.17,,,,,,,,
2957,06/18/2022 00:15:00,17.13,-80.22,8.16,,,,,,,,
2958,06/18/2022 00:30:00,16.92,-80.31,8.17,,,,,,,,
2959,06/18/2022 00:45:00,16.94,-79.91,8.16,,,,,,,,
2960,06/18/2022 01:00:00,16.77,-80.14,8.16,,,,,,,,
2961,06/18/2022 01:15:00,16.75,-80.24,8.17,,,,,,,,
2962,06/18/2022 01:30:00,16.70,-80.19,8.17,,,,,,,,
2963,06/18/2022 01:45:00,16.70,-79.91,8.16,,,,,,,,
2964,06/18/2022 02:00:00,16.68,-80.10,8.16,,,,,,,,
2965,06/18/2022 02:15:00,16.68,-80.03,8.16,,,,,,,,
2966,06/18/2022 02:30:00,16.65,-79.85,8.16,,,,,,,,
2967,06/18/2022 02:45:00,16.63,-79.64,8.16,,,,,,,,
2968,06/18/2022 03:00:00,16.61,-79.97,8.16,,,,,,,,
2969,06/18/2022 03:15:00,16.61,-79.81,8.16,,,,,,,,
2970,06/18/2022 03:30:00,16.63,-79.83,8.16,,,,,,,,
2971,06/18/2022 03:45:00,16.65,-79.92,8.16,,,,,,,,
2972,06/18/2022 04:00:00,16.68,-79.92,8.16,,,,,,,,
2973,06/18/2022 04:15:00,16.72,-79.86,8.16,,,,,,,,
2974,06/18/2022 04:30:00,16.70,-79.96,8.16,,,,,,,,
2975,06/18/2022 04:45:00,16.70,-79.80,8.16,,,,,,,,
2976,06/18/2022 05:00:00,16.80,-78.83,8.14,,,,,,,,
2977,06/18/2022 05:15:00,16.84,-77.42,8.12,,,,,,,,
2978,06/18/2022 05:30:00,16.84,-76.92,8.11,,,,,,,,
2979,06/18/2022 05:45:00,16.87,-78.36,8.13,,,,,,,,
2980,06/18/2022 06:00:00,16.84,-77.49,8.12,,,,,,,,
2981,06/18/2022 06:15:00,16.80,-78.08,8.13,,,,,,,,
2982,06/18/2022 06:30:00,16.70,-79.27,8.15,,,,,,,,
2983,06/18/2022 06:45:00,16.70,-78.94,8.14,,,,,,,,
2984,06/18/2022 07:00:00,16.77,-78.38,8.13,,,,,,,,
2985,06/18/2022 07:15:00,16.84,-78.13,8.13,,,,,,,,
2986,06/18/2022 07:30:00,16.96,-78.44,8.13,,,,,,,,
2987,06/18/2022 07:45:00,17.08,-78.11,8.13,,,,,,,,
2988,06/18/2022 08:00:00,17.13,-78.31,8.13,,,,,,,,
2989,06/18/2022 08:15:00,17.25,-79.21,8.15,,,,,,,,
2990,06/18/2022 08:30:00,17.51,-79.69,8.15,,,,,,,,
2991,06/18/2022 08:45:00,17.77,-80.42,8.16,,,,,,,,
2992,06/18/2022 09:00:00,18.18,-80.14,8.16,,,,,,,,
2993,06/18/2022 09:15:00,18.44,-80.83,8.17,,,,,,,,
2994,06/18/2022 09:30:00,18.98,-81.60,8.18,,,,,,,,
2995,06/18/2022 09:45:00,19.25,-83.10,8.21,,,,,,,,
2996,06/18/2022 10:00:00,19.60,-83.71,8.22,,,,,,,,
2997,06/18/2022 10:15:00,19.94,-84.47,8.23,,,,,,,,
2998,06/18/2022 10:30:00,20.13,-85.69,8.25,,,,,,,,
2999,06/18/2022 10:45:00,17.70,-51.61,7.65,,,,,,,,
3000,06/18/2022 11:00:00,16.56,-47.92,7.59,,,,,,,,
3001,06/18/2022 11:15:00,17.32,-77.39,8.11,,,,,,,,
3002,06/18/2022 11:30:00,18.37,-81.85,8.19,,,,,,,,
3003,06/18/2022 11:45:00,17.56,-70.81,7.99,,,,,,,,
3004,06/18/2022 12:00:00,19.29,153.36,4.01,,,,,,,,
3005,06/18/2022 12:15:00,20.15,150.49,4.07,,,,,,,,
3006,06/18/2022 12:30:00,21.56,150.33,4.09,,,,,,,,
3007,06/18/2022 12:45:00,22.82,151.15,4.08,,,,,,,,
3008,06/18/2022 13:00:00,23.91,151.22,4.09,,,,,,,,
3009,06/18/2022 13:15:00,25.11,150.66,4.12,,,,,,,,
3010,06/18/2022 13:30:00,25.99,150.52,4.13,,,,,,,,
3011,06/18/2022 13:45:00,26.48,150.65,4.13,,,,,,,,
3012,06/18/2022 14:00:00,26.72,150.43,4.14,,,,,,,,
3013,06/18/2022 14:15:00,26.67,150.15,4.14,,,,,,,,
3014,06/18/2022 14:30:00,26.67,150.00,4.14,,,,,,,,
3015,06/18/2022 14:45:00,26.65,149.79,4.15,,,,,,,,
3016,06/18/2022 15:00:00,26.60,149.65,4.15,,,,,,,,
3017,06/18/2022 15:15:00,26.48,149.47,4.15,,,,,,,,
3018,06/18/2022 15:30:00,26.30,149.27,4.15,,,,,,,,
3019,06/18/2022 15:45:00,26.01,149.04,4.15,,,,,,,,
3020,06/18/2022 16:00:00,25.67,148.74,4.15,,,,,,,,
3021,06/18/2022 16:15:00,25.36,148.46,4.16,,,,,,,,
3022,06/18/2022 16:30:00,25.04,148.19,4.16,,,,,,,,
3023,06/18/2022 16:45:00,24.75,147.93,4.16,,,,,,,,
3024,06/18/2022 17:00:00,24.48,147.69,4.16,,,,,,,,
3025,06/18/2022 17:15:00,24.27,147.38,4.16,,,,,,,,
3026,06/18/2022 17:30:00,23.93,147.18,4.17,,,,,,,,
3027,06/18/2022 17:45:00,24.03,147.02,4.17,,,,,,,,
3028,06/18/2022 18:00:00,24.05,146.91,4.17,,,,,,,,
3029,06/18/2022 18:15:00,24.05,146.85,4.17,,,,,,,,
3030,06/18/2022 18:30:00,24.03,146.80,4.17,,,,,,,,
3031,06/18/2022 18:45:00,23.98,146.74,4.17,,,,,,,,
3032,06/18/2022 19:00:00,23.93,146.69,4.17,,,,,,,,
3033,06/18/2022 19:15:00,23.88,146.63,4.17,,,,,,,,
3034,06/18/2022 19:30:00,23.81,146.57,4.17,,,,,,,,
3035,06/18/2022 19:45:00,23.74,146.50,4.17,,,,,,,,
3036,06/18/2022 20:00:00,23.66,146.47,4.17,,,,,,,,
3037,06/18/2022 20:15:00,23.62,146.41,4.18,,,,,,,,
3038,06/18/2022 20:30:00,23.57,146.35,4.18,,,,,,,,
3039,06/18/2022 20:45:00,23.52,146.30,4.18,,,,,,,,
3040,06/18/2022 21:00:00,23.45,146.27,4.18,,,,,,,,
3041,06/18/2022 21:15:00,23.38,146.21,4.18,,,,,,,,
3042,06/18/2022 21:30:00,23.30,146.16,4.18,,,,,,,,
3043,06/18/2022 21:45:00,23.28,146.11,4.18,,,,,,,,
3044,06/18/2022 22:00:00,23.23,146.08,4.18,,,,,,,,
3045,06/18/2022 22:15:00,23.16,146.05,4.18,,,,,,,,
3046,06/18/2022 22:30:00,23.09,146.02,4.18,,,,,,,,
3047,06/18/2022 22:45:00,23.04,145.99,4.18,,,,,,,,
3048,06/18/2022 23:00:00,22.99,145.93,4.18,,,,,,,,
3049,06/18/2022 23:15:00,22.94,145.91,4.18,,,,,,,,
3050,06/18/2022 23:30:00,22.85,145.86,4.18,,,,,,,,
3051,06/18/2022 23:45:00,22.78,145.82,4.18,,,,,,,,
3052,06/19/2022 00:00:00,22.70,145.79,4.18,,,,,,,,
3053,06/19/2022 00:15:00,22.66,145.75,4.18,,,,,,,,
3054,06/19/2022 00:30:00,22.58,145.72,4.18,,,,,,,,
3055,06/19/2022 00:45:00,22.56,145.69,4.18,,,,,,,,
3056,06/19/2022 01:00:00,22.51,145.68,4.18,,,,,,,,
3057,06/19/2022 01:15:00,22.47,145.66,4.18,,,,,,,,
3058,06/19/2022 01:30:00,22.42,145.63,4.18,,,,,,,,
3059,06/19/2022 01:45:00,22.39,145.61,4.18,,,,,,,,
3060,06/19/2022 02:00:00,22.35,145.58,4.18,,,,,,,,
3061,06/19/2022 02:15:00,22.30,145.55,4.18,,,,,,,,
3062,06/19/2022 02:30:00,22.25,145.54,4.18,,,,,,,,
3063,06/19/2022 02:45:00,22.20,145.50,4.18,,,,,,,,
3064,06/19/2022 03:00:00,22.15,145.49,4.18,,,,,,,,
3065,06/19/2022 03:15:00,22.13,145.49,4.18,,,,,,,,
3066,06/19/2022 03:30:00,22.11,145.47,4.18,,,,,,,,
3067,06/19/2022 03:45:00,22.03,145.46,4.18,,,,,,,,
3068,06/19/2022 04:00:00,21.99,145.43,4.18,,,,,,,,
3069,06/19/2022 04:15:00,21.94,145.40,4.18,,,,,,,,
3070,06/19/2022 04:30:00,21.89,145.36,4.18,,,,,,,,
3071,06/19/2022 04:45:00,21.84,145.35,4.18,,,,,,,,
3072,06/19/2022 05:00:00,21.80,145.33,4.18,,,,,,,,
3073,06/19/2022 05:15:00,21.75,145.32,4.18,,,,,,,,
3074,06/19/2022 05:30:00,21.70,145.30,4.18,,,,,,,,
3075,06/19/2022 05:45:00,21.65,145.29,4.18,,,,,,,,
3076,06/19/2022 06:00:00,21.60,145.27,4.18,,,,,,,,
3077,06/19/2022 06:15:00,21.58,145.24,4.18,,,,,,,,
3078,06/19/2022 06:30:00,21.56,145.22,4.18,,,,,,,,
3079,06/19/2022 06:45:00,21.53,145.21,4.18,,,,,,,,
3080,06/19/2022 07:00:00,21.51,145.19,4.18,,,,,,,,
3081,06/19/2022 07:15:00,21.51,145.19,4.18,,,,,,,,
3082,06/19/2022 07:30:00,21.53,145.19,4.18,,,,,,,,
3083,06/19/2022 07:45:00,21.53,145.19,4.18,,,,,,,,
3084,06/19/2022 08:00:00,21.56,145.18,4.18,,,,,,,,
3085,06/19/2022 08:15:00,21.63,145.21,4.18,,,,,,,,
3086,06/19/2022 08:30:00,21.75,145.24,4.18,,,,,,,,
3087,06/19/2022 08:45:00,21.94,145.30,4.18,,,,,,,,
3088,06/19/2022 09:00:00,22.11,145.36,4.18,,,,,,,,
3089,06/19/2022 09:15:00,22.30,145.46,4.18,,,,,,,,
3090,06/19/2022 09:30:00,22.47,145.55,4.18,,,,,,,,
3091,06/19/2022 09:45:00,22.61,145.65,4.18,,,,,,,,
3092,06/19/2022 10:00:00,22.68,145.71,4.18,,,,,,,,
3093,06/19/2022 10:15:00,22.73,145.75,4.18,,,,,,,,
3094,06/19/2022 10:30:00,22.85,145.82,4.18,,,,,,,,
3095,06/19/2022 10:45:00,22.94,145.91,4.18,,,,,,,,
3096,06/19/2022 11:00:00,23.02,145.97,4.18,,,,,,,,
3097,06/19/2022 11:15:00,23.04,146.02,4.18,,,,,,,,
3098,06/19/2022 11:30:00,23.06,146.05,4.18,,,,,,,,
3099,06/19/2022 11:45:00,23.11,146.08,4.18,,,,,,,,
3100,06/19/2022 12:00:00,23.16,146.11,4.18,,,,,,,,
3101,06/19/2022 12:15:00,23.16,146.16,4.18,,,,,,,,
3102,06/19/2022 12:30:00,23.16,146.16,4.18,,,,,,,,
3103,06/19/2022 12:45:00,23.14,146.16,4.18,,,,,,,,
3104,06/19/2022 13:00:00,23.11,146.15,4.18,,,,,,,,
3105,06/19/2022 13:15:00,23.11,146.16,4.17,,,,,,,,
3106,06/19/2022 13:30:00,23.09,146.16,4.17,,,,,,,,
3107,06/19/2022 13:45:00,23.04,146.15,4.17,,,,,,,,
3108,06/19/2022 14:00:00,22.85,146.11,4.17,,,,,,,,
3109,06/19/2022 14:15:00,22.73,146.07,4.17,,,,,,,,
3110,06/19/2022 14:30:00,22.75,146.02,4.17,,,,,,,,
3111,06/19/2022 14:45:00,22.75,146.02,4.17,,,,,,,,
3112,06/19/2022 15:00:00,22.56,146.02,4.17,,,,,,,,
3113,06/19/2022 15:15:00,22.49,145.96,4.17,,,,,,,,
3114,06/19/2022 15:30:00,22.44,145.93,4.17,,,,,,,,
3115,06/19/2022 15:45:00,22.37,145.91,4.17,,,,,,,,
3116,06/19/2022 16:00:00,22.44,145.90,4.17,,,,,,,,
3117,06/19/2022 16:15:00,22.35,145.91,4.17,,,,,,,,
3118,06/19/2022 16:30:00,22.30,145.88,4.17,,,,,,,,
3119,06/19/2022 16:45:00,22.23,145.86,4.17,,,,,,,,
3120,06/19/2022 17:00:00,22.30,145.82,4.17,,,,,,,,
3121,06/19/2022 17:15:00,22.27,145.83,4.17,,,,,,,,
3122,06/19/2022 17:30:00,22.30,145.85,4.17,,,,,,,,
3123,06/19/2022 17:45:00,22.35,145.86,4.17,,,,,,,,
3124,06/19/2022 18:00:00,22.37,145.86,4.17,,,,,,,,
3125,06/19/2022 18:15:00,22.39,145.86,4.17,,,,,,,,
3126,06/19/2022 18:30:00,22.49,145.88,4.17,,,,,,,,
3127,06/19/2022 18:45:00,22.56,145.91,4.17,,,,,,,,
3128,06/19/2022 19:00:00,22.63,145.93,4.17,,,,,,,,
3129,06/19/2022 19:15:00,22.70,145.96,4.17,,,,,,,,
3130,06/19/2022 19:30:00,22.75,145.99,4.17,,,,,,,,
3131,06/19/2022 19:45:00,22.78,146.00,4.17,,,,,,,,
3132,06/19/2022 20:00:00,22.80,146.02,4.17,,,,,,,,
3133,06/19/2022 20:15:00,22.80,146.04,4.17,,,,,,,,
3134,06/19/2022 20:30:00,22.78,146.04,4.17,,,,,,,,
3135,06/19/2022 20:45:00,22.73,146.02,4.17,,,,,,,,
3136,06/19/2022 21:00:00,22.70,146.02,4.17,,,,,,,,
3137,06/19/2022 21:15:00,22.70,146.02,4.17,,,,,,,,
3138,06/19/2022 21:30:00,22.66,146.02,4.17,,,,,,,,
3139,06/19/2022 21:45:00,22.63,146.02,4.17,,,,,,,,
3140,06/19/2022 22:00:00,22.61,146.02,4.17,,,,,,,,
3141,06/19/2022 22:15:00,22.58,146.02,4.17,,,,,,,,
3142,06/19/2022 22:30:00,22.56,146.02,4.17,,,,,,,,
3143,06/19/2022 22:45:00,22.54,146.02,4.17,,,,,,,,
3144,06/19/2022 23:00:00,22.51,146.00,4.17,,,,,,,,
3145,06/19/2022 23:15:00,22.47,146.00,4.17,,,,,,,,
3146,06/19/2022 23:30:00,22.44,145.99,4.17,,,,,,,,
3147,06/19/2022 23:45:00,22.42,145.99,4.17,,,,,,,,
3148,06/20/2022 00:00:00,22.39,145.99,4.17,,,,,,,,
3149,06/20/2022 00:15:00,22.37,145.99,4.17,,,,,,,,
3150,06/20/2022 00:30:00,22.32,145.97,4.17,,,,,,,,
3151,06/20/2022 00:45:00,22.30,145.97,4.17,,,,,,,,
3152,06/20/2022 01:00:00,22.27,145.96,4.17,,,,,,,,
3153,06/20/2022 01:15:00,22.25,145.94,4.17,,,,,,,,
3154,06/20/2022 01:30:00,22.20,145.94,4.17,,,,,,,,
3155,06/20/2022 01:45:00,22.15,145.93,4.17,,,,,,,,
3156,06/20/2022 02:00:00,22.11,145.91,4.17,,,,,,,,
3157,06/20/2022 02:15:00,22.08,145.90,4.17,,,,,,,,
3158,06/20/2022 02:30:00,22.06,145.88,4.17,,,,,,,,
3159,06/20/2022 02:45:00,22.01,145.88,4.17,,,,,,,,
3160,06/20/2022 03:00:00,21.94,145.85,4.17,,,,,,,,
3161,06/20/2022 03:15:00,21.89,145.85,4.17,,,,,,,,
3162,06/20/2022 03:30:00,21.84,145.82,4.17,,,,,,,,
3163,06/20/2022 03:45:00,21.80,145.80,4.17,,,,,,,,
3164,06/20/2022 04:00:00,21.77,145.79,4.17,,,,,,,,
3165,06/20/2022 04:15:00,21.72,145.75,4.17,,,,,,,,
3166,06/20/2022 04:30:00,21.70,145.74,4.17,,,,,,,,
3167,06/20/2022 04:45:00,21.65,145.74,4.17,,,,,,,,
3168,06/20/2022 05:00:00,21.63,145.71,4.17,,,,,,,,
3169,06/20/2022 05:15:00,21.63,145.69,4.17,,,,,,,,
3170,06/20/2022 05:30:00,21.60,145.69,4.17,,,,,,,,
3171,06/20/2022 05:45:00,21.58,145.66,4.17,,,,,,,,
3172,06/20/2022 06:00:00,21.56,145.66,4.17,,,,,,,,
3173,06/20/2022 06:15:00,21.58,145.65,4.17,,,,,,,,
3174,06/20/2022 06:30:00,21.65,145.66,4.17,,,,,,,,
3175,06/20/2022 06:45:00,21.80,145.71,4.17,,,,,,,,
3176,06/20/2022 07:00:00,21.94,145.74,4.17,,,,,,,,
3177,06/20/2022 07:15:00,22.08,145.79,4.17,,,,,,,,
3178,06/20/2022 07:30:00,22.27,145.88,4.17,,,,,,,,
3179,06/20/2022 07:45:00,22.42,145.96,4.17,,,,,,,,
3180,06/20/2022 08:00:00,22.54,146.04,4.17,,,,,,,,
3181,06/20/2022 08:15:00,22.63,146.11,4.17,,,,,,,,
3182,06/20/2022 08:30:00,22.66,146.15,4.17,,,,,,,,
3183,06/20/2022 08:45:00,22.63,146.18,4.17,,,,,,,,
3184,06/20/2022 09:00:00,22.66,146.18,4.17,,,,,,,,
3185,06/20/2022 09:15:00,22.80,146.22,4.17,,,,,,,,
3186,06/20/2022 09:30:00,22.94,146.32,4.17,,,,,,,,
3187,06/20/2022 09:45:00,23.04,146.41,4.17,,,,,,,,
3188,06/20/2022 10:00:00,23.16,146.50,4.17,,,,,,,,
3189,06/20/2022 10:15:00,23.28,146.60,4.17,,,,,,,,
3190,06/20/2022 10:30:00,23.40,146.69,4.17,,,,,,,,
3191,06/20/2022 10:45:00,23.54,146.79,4.17,,,,,,,,
3192,06/20/2022 11:00:00,23.59,146.88,4.17,,,,,,,,
3193,06/20/2022 11:15:00,23.66,146.94,4.17,,,,,,,,
3194,06/20/2022 11:30:00,23.50,146.90,4.17,,,,,,,,
3195,06/20/2022 11:45:00,23.21,146.77,4.17,,,,,,,,
3196,06/20/2022 12:00:00,23.06,146.71,4.16,,,,,,,,
3197,06/20/2022 12:15:00,22.58,146.57,4.16,,,,,,,,
3198,06/20/2022 12:30:00,22.35,146.40,4.16,,,,,,,,
3199,06/20/2022 12:45:00,22.25,146.29,4.16,,,,,,,,
3200,06/20/2022 13:00:00,22.25,146.27,4.16,,,,,,,,
3201,06/20/2022 13:15:00,22.23,146.25,4.16,,,,,,,,
3202,06/20/2022 13:30:00,22.15,146.22,4.16,,,,,,,,
3203,06/20/2022 13:45:00,21.89,146.11,4.16,,,,,,,,
3204,06/20/2022 14:00:00,21.34,145.93,4.16,,,,,,,,
3205,06/20/2022 14:15:00,21.37,145.85,4.16,,,,,,,,
3206,06/20/2022 14:30:00,21.29,145.85,4.16,,,,,,,,
3207,06/20/2022 14:45:00,21.15,145.77,4.16,,,,,,,,
3208,06/20/2022 15:00:00,21.15,145.75,4.16,,,,,,,,
3209,06/20/2022 15:15:00,21.10,145.72,4.16,,,,,,,,
3210,06/20/2022 15:30:00,21.22,145.74,4.16,,,,,,,,
3211,06/20/2022 15:45:00,20.96,145.65,4.16,,,,,,,,
3212,06/20/2022 16:00:00,21.01,145.60,4.16,,,,,,,,
3213,06/20/2022 16:15:00,20.82,145.60,4.16,,,,,,,,
3214,06/20/2022 16:30:00,20.67,145.50,4.16,,,,,,,,
3215,06/20/2022 16:45:00,20.91,145.55,4.16,,,,,,,,
3216,06/20/2022 17:00:00,21.13,145.60,4.17,,,,,,,,
3217,06/20/2022 17:15:00,21.37,145.66,4.17,,,,,,,,
3218,06/20/2022 17:30:00,21.46,145.68,4.17,,,,,,,,
3219,06/20/2022 17:45:00,21.60,145.74,4.17,,,,,,,,
3220,06/20/2022 18:00:00,21.56,145.72,4.17,,,,,,,,
3221,06/20/2022 18:15:00,21.63,145.74,4.17,,,,,,,,
3222,06/20/2022 18:30:00,21.53,145.74,4.17,,,,,,,,
3223,06/20/2022 18:45:00,21.53,145.74,4.17,,,,,,,,
3224,06/20/2022 19:00:00,21.58,145.75,4.17,,,,,,,,
3225,06/20/2022 19:15:00,21.60,145.77,4.17,,,,,,,,
3226,06/20/2022 19:30:00,21.80,145.80,4.17,,,,,,,,
3227,06/20/2022 19:45:00,21.87,145.83,4.17,,,,,,,,
3228,06/20/2022 20:00:00,21.94,145.88,4.17,,,,,,,,
3229,06/20/2022 20:15:00,22.01,145.91,4.17,,,,,,,,
3230,06/20/2022 20:30:00,22.11,145.96,4.17,,,,,,,,
3231,06/20/2022 20:45:00,22.18,145.99,4.17,,,,,,,,
3232,06/20/2022 21:00:00,22.25,146.02,4.17,,,,,,,,
3233,06/20/2022 21:15:00,22.35,146.07,4.17,,,,,,,,
3234,06/20/2022 21:30:00,22.42,146.11,4.17,,,,,,,,
3235,06/20/2022 21:45:00,22.49,146.18,4.17,,,,,,,,
3236,06/20/2022 22:00:00,22.54,146.22,4.17,,,,,,,,
3237,06/20/2022 22:15:00,22.58,146.24,4.17,,,,,,,,
3238,06/20/2022 22:30:00,22.61,146.29,4.17,,,,,,,,
3239,06/20/2022 22:45:00,22.63,146.32,4.17,,,,,,,,
3240,06/20/2022 23:00:00,22.63,146.33,4.17,,,,,,,,
3241,06/20/2022 23:15:00,22.66,146.35,4.17,,,,,,,,
3242,06/20/2022 23:30:00,22.68,146.36,4.17,,,,,,,,
3243,06/20/2022 23:45:00,22.70,146.40,4.17,,,,,,,,
3244,06/21/2022 00:00:00,22.75,146.41,4.17,,,,,,,,
3245,06/21/2022 00:15:00,22.75,146.44,4.17,,,,,,,,
3246,06/21/2022 00:30:00,22.75,146.44,4.17,,,,,,,,
3247,06/21/2022 00:45:00,22.75,146.46,4.17,,,,,,,,
3248,06/21/2022 01:00:00,22.75,146.46,4.17,,,,,,,,
3249,06/21/2022 01:15:00,22.75,146.47,4.17,,,,,,,,
3250,06/21/2022 01:30:00,22.73,146.47,4.17,,,,,,,,
3251,06/21/2022 01:45:00,22.70,146.47,4.17,,,,,,,,
3252,06/21/2022 02:00:00,22.68,146.47,4.17,,,,,,,,
3253,06/21/2022 02:15:00,22.68,146.47,4.17,,,,,,,,
3254,06/21/2022 02:30:00,22.66,146.46,4.17,,,,,,,,
3255,06/21/2022 02:45:00,22.63,146.46,4.17,,,,,,,,
3256,06/21/2022 03:00:00,22.61,146.46,4.17,,,,,,,,
3257,06/21/2022 03:15:00,22.58,146.44,4.16,,,,,,,,
3258,06/21/2022 03:30:00,22.56,146.44,4.16,,,,,,,,
3259,06/21/2022 03:45:00,22.54,146.43,4.16,,,,,,,,
3260,06/21/2022 04:00:00,22.51,146.41,4.16,,,,,,,,
3261,06/21/2022 04:15:00,22.47,146.40,4.16,,,,,,,,
3262,06/21/2022 04:30:00,22.42,146.38,4.16,,,,,,,,
3263,06/21/2022 04:45:00,22.42,146.36,4.16,,,,,,,,
3264,06/21/2022 05:00:00,22.39,146.36,4.16,,,,,,,,
3265,06/21/2022 05:15:00,22.37,146.35,4.16,,,,,,,,
3266,06/21/2022 05:30:00,22.32,146.33,4.16,,,,,,,,
3267,06/21/2022 05:45:00,22.30,146.30,4.16,,,,,,,,
3268,06/21/2022 06:00:00,22.27,146.30,4.16,,,,,,,,
3269,06/21/2022 06:15:00,22.30,146.30,4.16,,,,,,,,
3270,06/21/2022 06:30:00,22.32,146.32,4.16,,,,,,,,
3271,06/21/2022 06:45:00,22.37,146.33,4.16,,,,,,,,
3272,06/21/2022 07:00:00,22.39,146.33,4.17,,,,,,,,
3273,06/21/2022 07:15:00,22.44,146.35,4.17,,,,,,,,
3274,06/21/2022 07:30:00,22.51,146.36,4.17,,,,,,,,
3275,06/21/2022 07:45:00,22.66,146.41,4.17,,,,,,,,
3276,06/21/2022 08:00:00,22.80,146.47,4.17,,,,,,,,
3277,06/21/2022 08:15:00,22.97,146.55,4.17,,,,,,,,
3278,06/21/2022 08:30:00,23.14,146.68,4.17,,,,,,,,
3279,06/21/2022 08:45:00,23.26,146.77,4.17,,,,,,,,
3280,06/21/2022 09:00:00,23.42,146.91,4.16,,,,,,,,
3281,06/21/2022 09:15:00,23.38,146.90,4.16,,,,,,,,
3282,06/21/2022 09:30:00,23.45,146.91,4.17,,,,,,,,
3283,06/21/2022 09:45:00,23.45,146.93,4.16,,,,,,,,
3284,06/21/2022 10:00:00,23.47,146.94,4.16,,,,,,,,
3285,06/21/2022 10:15:00,23.62,146.97,4.17,,,,,,,,
3286,06/21/2022 10:30:00,23.69,147.04,4.17,,,,,,,,
3287,06/21/2022 10:45:00,23.76,147.10,4.16,,,,,,,,
3288,06/21/2022 11:00:00,23.86,147.15,4.16,,,,,,,,
3289,06/21/2022 11:15:00,23.88,147.19,4.16,,,,,,,,
3290,06/21/2022 11:30:00,23.88,147.24,4.16,,,,,,,,
3291,06/21/2022 11:45:00,23.83,147.24,4.16,,,,,,,,
3292,06/21/2022 12:00:00,23.76,147.22,4.16,,,,,,,,
3293,06/21/2022 12:15:00,23.76,147.21,4.16,,,,,,,,
3294,06/21/2022 12:30:00,23.76,147.22,4.16,,,,,,,,
3295,06/21/2022 12:45:00,23.74,147.22,4.16,,,,,,,,
3296,06/21/2022 13:00:00,23.71,147.22,4.16,,,,,,,,
3297,06/21/2022 13:15:00,23.69,147.22,4.16,,,,,,,,
3298,06/21/2022 13:30:00,23.74,147.22,4.16,,,,,,,,
3299,06/21/2022 13:45:00,23.83,147.27,4.16,,,,,,,,
3300,06/21/2022 14:00:00,23.88,147.30,4.16,,,,,,,,
3301,06/21/2022 14:15:00,23.93,147.33,4.16,,,,,,,,
3302,06/21/2022 14:30:00,23.95,147.38,4.16,,,,,,,,
3303,06/21/2022 14:45:00,23.95,147.40,4.16,,,,,,,,
3304,06/21/2022 15:00:00,23.95,147.40,4.16,,,,,,,,
3305,06/21/2022 15:15:00,23.95,147.40,4.16,,,,,,,,
3306,06/21/2022 15:30:00,24.00,147.43,4.16,,,,,,,,
3307,06/21/2022 15:45:00,23.98,147.43,4.16,,,,,,,,
3308,06/21/2022 16:00:00,24.03,147.44,4.16,,,,,,,,
3309,06/21/2022 16:15:00,24.10,147.49,4.16,,,,,,,,
3310,06/21/2022 16:30:00,24.07,147.50,4.16,,,,,,,,
3311,06/21/2022 16:45:00,24.00,147.49,4.16,,,,,,,,
3312,06/21/2022 17:00:00,23.95,147.46,4.16,,,,,,,,
3313,06/21/2022 17:15:00,23.88,147.44,4.16,,,,,,,,
3314,06/21/2022 17:30:00,23.83,147.41,4.16,,,,,,,,
3315,06/21/2022 17:45:00,23.81,147.41,4.16,,,,,,,,
3316,06/21/2022 18:00:00,23.81,147.40,4.16,,,,,,,,
3317,06/21/2022 18:15:00,23.79,147.38,4.16,,,,,,,,
3318,06/21/2022 18:30:00,23.76,147.36,4.16,,,,,,,,
3319,06/21/2022 18:45:00,23.79,147.38,4.16,,,,,,,,
3320,06/21/2022 19:00:00,23.76,147.36,4.16,,,,,,,,
3321,06/21/2022 19:15:00,23.74,147.36,4.16,,,,,,,,
3322,06/21/2022 19:30:00,23.71,147.38,4.16,,,,,,,,
3323,06/21/2022 19:45:00,23.71,147.36,4.16,,,,,,,,
3324,06/21/2022 20:00:00,23.69,147.36,4.16,,,,,,,,
3325,06/21/2022 20:15:00,23.66,147.33,4.16,,,,,,,,
3326,06/21/2022 20:30:00,23.64,147.33,4.16,,,,,,,,
3327,06/21/2022 20:45:00,23.62,147.30,4.16,,,,,,,,
3328,06/21/2022 21:00:00,23.62,147.30,4.16,,,,,,,,
3329,06/21/2022 21:15:00,23.59,147.29,4.16,,,,,,,,
3330,06/21/2022 21:30:00,23.59,147.29,4.16,,,,,,,,
3331,06/21/2022 21:45:00,23.54,147.27,4.16,,,,,,,,
3332,06/21/2022 22:00:00,23.52,147.25,4.16,,,,,,,,
3333,06/21/2022 22:15:00,23.52,147.24,4.16,,,,,,,,
3334,06/21/2022 22:30:00,23.52,147.24,4.16,,,,,,,,
3335,06/21/2022 22:45:00,23.52,147.22,4.16,,,,,,,,
3336,06/21/2022 23:00:00,23.50,147.22,4.16,,,,,,,,
3337,06/21/2022 23:15:00,23.47,147.22,4.16,,,,,,,,
