#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
1294,05/23/2023 18:30:00,15.46,-94.42,8.31,,,,
1295,05/23/2023 18:45:00,15.41,-93.86,8.30,,,,
1296,05/23/2023 19:00:00,15.32,-94.36,8.31,,,,
1297,05/23/2023 19:15:00,15.29,-94.46,8.31,,,,
1298,05/23/2023 19:30:00,15.25,-94.27,8.31,,,,
1299,05/23/2023 19:45:00,15.20,-94.89,8.32,,,,
1300,05/23/2023 20:00:00,15.15,-94.58,8.31,,,,
1301,05/23/2023 20:15:00,15.08,-94.49,8.31,,,,
1302,05/23/2023 20:30:00,15.01,-94.44,8.31,,,,
1303,05/23/2023 20:45:00,14.91,-94.91,8.32,,,,
1304,05/23/2023 21:00:00,14.86,-95.05,8.32,,,,
1305,05/23/2023 21:15:00,14.82,-94.97,8.32,,,,
1306,05/23/2023 21:30:00,14.74,-95.02,8.32,,,,
1307,05/23/2023 21:45:00,14.72,-95.46,8.33,,,,
1308,05/23/2023 22:00:00,14.67,-94.96,8.32,,,,
1309,05/23/2023 22:15:00,14.62,-93.80,8.30,,,,
1310,05/23/2023 22:30:00,14.58,-92.74,8.28,,,,
1311,05/23/2023 22:45:00,14.53,-93.17,8.29,,,,
1312,05/23/2023 23:00:00,14.51,-93.60,8.30,,,,
1313,05/23/2023 23:15:00,14.48,-93.89,8.30,,,,
1314,05/23/2023 23:30:00,14.48,-93.78,8.30,,,,
1315,05/23/2023 23:45:00,14.51,-93.27,8.29,,,,
1316,05/24/2023 00:00:00,14.48,-93.00,8.29,,,,
1317,05/24/2023 00:15:00,14.48,-92.17,8.27,,,,
1318,05/24/2023 00:30:00,14.48,-91.77,8.27,,,,
1319,05/24/2023 00:45:00,14.46,-91.46,8.26,,,,
1320,05/24/2023 01:00:00,14.43,-89.92,8.23,,,,
1321,05/24/2023 01:15:00,14.41,-92.05,8.27,,,,
1322,05/24/2023 01:30:00,14.41,-90.82,8.25,,,,
1323,05/24/2023 01:45:00,14.41,-91.41,8.26,,,,
1324,05/24/2023 02:00:00,14.39,-91.78,8.27,,,,
1325,05/24/2023 02:15:00,14.36,-91.52,8.26,,,,
1326,05/24/2023 02:30:00,14.36,-90.42,8.24,,,,
1327,05/24/2023 02:45:00,14.34,-89.28,8.22,,,,
1328,05/24/2023 03:00:00,14.31,-89.10,8.22,,,,
1329,05/24/2023 03:15:00,14.31,-89.17,8.22,,,,
1330,05/24/2023 03:30:00,14.31,-89.44,8.22,,,,
1331,05/24/2023 03:45:00,14.29,-90.00,8.23,,,,
1332,05/24/2023 04:00:00,14.19,-89.25,8.22,,,,
1333,05/24/2023 04:15:00,14.19,-91.21,8.26,,,,
1334,05/24/2023 04:30:00,14.17,-90.21,8.24,,,,
1335,05/24/2023 04:45:00,14.17,-90.36,8.24,,,,
1336,05/24/2023 05:00:00,14.15,-90.28,8.24,,,,
1337,05/24/2023 05:15:00,14.15,-89.96,8.23,,,,
1338,05/24/2023 05:30:00,14.10,-90.36,8.24,,,,
1339,05/24/2023 05:45:00,14.07,-90.11,8.24,,,,
1340,05/24/2023 06:00:00,14.05,-91.58,8.26,,,,
1341,05/24/2023 06:15:00,14.05,-90.71,8.25,,,,
1342,05/24/2023 06:30:00,14.03,-91.02,8.25,,,,
1343,05/24/2023 06:45:00,13.95,-92.47,8.28,,,,
1344,05/24/2023 07:00:00,13.95,-92.60,8.28,,,,
1345,05/24/2023 07:15:00,13.95,-92.86,8.29,,,,
1346,05/24/2023 07:30:00,13.91,-92.63,8.28,,,,
1347,05/24/2023 07:45:00,13.88,-91.94,8.27,,,,
1348,05/24/2023 08:00:00,13.91,-92.52,8.28,,,,
1349,05/24/2023 08:15:00,13.98,-92.53,8.28,,,,
1350,05/24/2023 08:30:00,14.12,-92.30,8.28,,,,
1351,05/24/2023 08:45:00,14.36,-92.80,8.28,,,,
1352,05/24/2023 09:00:00,14.62,-92.27,8.27,,,,
1353,05/24/2023 09:15:00,15.10,-93.10,8.29,,,,
1354,05/24/2023 09:30:00,15.56,-93.00,8.28,,,,
1355,05/24/2023 09:45:00,16.01,-93.50,8.29,,,,
1356,05/24/2023 10:00:00,16.22,-93.99,8.30,,,,
1357,05/24/2023 10:15:00,16.53,-94.16,8.30,,,,
1358,05/24/2023 10:30:00,16.42,-95.88,8.33,,,,
1359,05/24/2023 10:45:00,16.27,-95.66,8.33,,,,
1360,05/24/2023 11:00:00,15.99,-94.55,8.31,,,,
1361,05/24/2023 11:15:00,16.08,-95.21,8.32,,,,
1362,05/24/2023 11:30:00,16.06,-95.86,8.33,,,,
1363,05/24/2023 11:45:00,15.87,-95.74,8.33,,,,
1364,05/24/2023 12:00:00,15.82,-95.99,8.33,,,,
1365,05/24/2023 12:15:00,15.82,-95.89,8.33,,,,
1366,05/24/2023 12:30:00,15.84,-95.74,8.33,,,,
1367,05/24/2023 12:45:00,15.89,-95.96,8.33,,,,
1368,05/24/2023 13:00:00,15.94,-96.39,8.34,,,,
1369,05/24/2023 13:15:00,16.06,-97.39,8.36,,,,
1370,05/24/2023 13:30:00,16.08,-97.13,8.35,,,,
1371,05/24/2023 13:45:00,16.15,-97.25,8.36,,,,
1372,05/24/2023 14:00:00,16.22,-97.07,8.35,,,,
1373,05/24/2023 14:15:00,16.32,-97.07,8.35,,,,
1374,05/24/2023 14:30:00,16.03,-96.02,8.33,,,,
1375,05/24/2023 14:45:00,15.96,-95.67,8.33,,,,
1376,05/24/2023 15:00:00,16.01,-95.63,8.33,,,,
1377,05/24/2023 15:15:00,16.01,-95.41,8.32,,,,
1378,05/24/2023 15:30:00,16.06,-95.39,8.32,,,,
1379,05/24/2023 15:45:00,16.01,-95.16,8.32,,,,
1380,05/24/2023 16:00:00,16.06,-95.83,8.33,,,,
1381,05/24/2023 16:15:00,16.03,-95.60,8.33,,,,
1382,05/24/2023 16:30:00,16.20,-96.28,8.34,,,,
1383,05/24/2023 16:45:00,16.39,-96.10,8.33,,,,
1384,05/24/2023 17:00:00,16.42,-95.53,8.32,,,,
1385,05/24/2023 17:15:00,16.32,-95.22,8.32,,,,
1386,05/24/2023 17:30:00,16.42,-96.00,8.33,,,,
1387,05/24/2023 17:45:00,16.58,-96.99,8.35,,,,
1388,05/24/2023 18:00:00,16.72,-97.66,8.36,,,,
1389,05/24/2023 18:15:00,16.75,-97.71,8.36,,,,
1390,05/24/2023 18:30:00,16.56,-96.92,8.35,,,,
1391,05/24/2023 18:45:00,16.56,-97.10,8.35,,,,
1392,05/24/2023 19:00:00,16.58,-96.52,8.34,,,,
1393,05/24/2023 19:15:00,16.46,-96.50,8.34,,,,
1394,05/24/2023 19:30:00,16.46,-96.57,8.34,,,,
1395,05/24/2023 19:45:00,16.46,-96.47,8.34,,,,
1396,05/24/2023 20:00:00,16.53,-95.97,8.33,,,,
1397,05/24/2023 20:15:00,16.56,-95.02,8.31,,,,
1398,05/24/2023 20:30:00,16.61,-92.67,8.27,,,,
1399,05/24/2023 20:45:00,16.56,-92.14,8.26,,,,
1400,05/24/2023 21:00:00,16.46,-91.64,8.25,,,,
1401,05/24/2023 21:15:00,16.80,-88.80,8.20,,,,
1402,05/24/2023 21:30:00,16.87,-88.91,8.20,,,,
1403,05/24/2023 21:45:00,16.89,-89.57,8.22,,,,
1404,05/24/2023 22:00:00,16.68,-89.53,8.22,,,,
1405,05/24/2023 22:15:00,16.56,-90.14,8.23,,,,
1406,05/24/2023 22:30:00,16.70,-91.92,8.26,,,,
1407,05/24/2023 22:45:00,16.84,-92.35,8.27,,,,
1408,05/24/2023 23:00:00,16.94,-90.05,8.22,,,,
1409,05/24/2023 23:15:00,17.01,-90.05,8.22,,,,
1410,05/24/2023 23:30:00,16.96,-90.42,8.23,,,,
1411,05/24/2023 23:45:00,16.89,-91.49,8.25,,,,
1412,05/25/2023 00:00:00,16.94,-91.53,8.25,,,,
1413,05/25/2023 00:15:00,16.99,-90.85,8.24,,,,
1414,05/25/2023 00:30:00,16.87,-90.46,8.23,,,,
1415,05/25/2023 00:45:00,16.68,-91.50,8.25,,,,
1416,05/25/2023 01:00:00,16.53,-90.82,8.24,,,,
1417,05/25/2023 01:15:00,16.39,-91.10,8.25,,,,
1418,05/25/2023 01:30:00,16.32,-91.00,8.24,,,,
1419,05/25/2023 01:45:00,16.18,-90.63,8.24,,,,
1420,05/25/2023 02:00:00,15.96,-90.49,8.24,,,,
1421,05/25/2023 02:15:00,15.84,-89.66,8.22,,,,
1422,05/25/2023 02:30:00,15.77,-89.71,8.22,,,,
1423,05/25/2023 02:45:00,15.70,-89.50,8.22,,,,
1424,05/25/2023 03:00:00,15.65,-90.21,8.23,,,,
1425,05/25/2023 03:15:00,15.60,-90.07,8.23,,,,
1426,05/25/2023 03:30:00,15.51,-89.99,8.23,,,,
1427,05/25/2023 03:45:00,15.41,-89.57,8.22,,,,
1428,05/25/2023 04:00:00,15.34,-89.49,8.22,,,,
1429,05/25/2023 04:15:00,15.25,-88.64,8.21,,,,
1430,05/25/2023 04:30:00,15.22,-88.91,8.21,,,,
1431,05/25/2023 04:45:00,15.27,-89.32,8.22,,,,
1432,05/25/2023 05:00:00,15.17,-89.64,8.22,,,,
1433,05/25/2023 05:15:00,15.06,-88.99,8.21,,,,
1434,05/25/2023 05:30:00,15.03,-89.35,8.22,,,,
1435,05/25/2023 05:45:00,14.94,-88.85,8.21,,,,
1436,05/25/2023 06:00:00,14.84,-89.25,8.22,,,,
1437,05/25/2023 06:15:00,14.79,-89.38,8.22,,,,
1438,05/25/2023 06:30:00,14.79,-88.82,8.21,,,,
1439,05/25/2023 06:45:00,14.84,-88.75,8.21,,,,
1440,05/25/2023 07:00:00,14.84,-88.16,8.20,,,,
1441,05/25/2023 07:15:00,14.79,-88.03,8.20,,,,
1442,05/25/2023 07:30:00,14.70,-87.88,8.19,,,,
1443,05/25/2023 07:45:00,14.65,-87.61,8.19,,,,
1444,05/25/2023 08:00:00,14.62,-87.30,8.18,,,,
1445,05/25/2023 08:15:00,14.67,-86.99,8.18,,,,
1446,05/25/2023 08:30:00,14.72,-86.83,8.18,,,,
1447,05/25/2023 08:45:00,14.79,-87.35,8.18,,,,
1448,05/25/2023 09:00:00,14.84,-87.94,8.20,,,,
1449,05/25/2023 09:15:00,14.94,-88.10,8.20,,,,
1450,05/25/2023 09:30:00,15.13,-88.82,8.21,,,,
1451,05/25/2023 09:45:00,15.32,-89.16,8.22,,,,
1452,05/25/2023 10:00:00,15.49,-89.36,8.22,,,,
1453,05/25/2023 10:15:00,15.49,-89.66,8.22,,,,
1454,05/25/2023 10:30:00,15.51,-89.77,8.23,,,,
1455,05/25/2023 10:45:00,15.70,-90.49,8.24,,,,
1456,05/25/2023 11:00:00,15.91,-89.82,8.22,,,,
1457,05/25/2023 11:15:00,16.13,-90.08,8.23,,,,
1458,05/25/2023 11:30:00,16.15,-90.14,8.23,,,,
1459,05/25/2023 11:45:00,16.13,-90.28,8.23,,,,
1460,05/25/2023 12:00:00,16.08,-90.22,8.23,,,,
1461,05/25/2023 12:15:00,16.32,-89.58,8.22,,,,
1462,05/25/2023 12:30:00,16.27,-88.44,8.20,,,,
1463,05/25/2023 12:45:00,16.37,-88.33,8.20,,,,
1464,05/25/2023 13:00:00,16.56,-88.21,8.19,,,,
1465,05/25/2023 13:15:00,16.53,-87.75,8.18,,,,
1466,05/25/2023 13:30:00,16.53,-88.05,8.19,,,,
1467,05/25/2023 13:45:00,16.18,-89.44,8.22,,,,
1468,05/25/2023 14:00:00,15.75,-88.83,8.21,,,,
1469,05/25/2023 14:15:00,15.58,-88.41,8.20,,,,
1470,05/25/2023 14:30:00,15.25,-88.60,8.21,,,,
1471,05/25/2023 14:45:00,14.91,-87.57,8.19,,,,
1472,05/25/2023 15:00:00,13.18,-82.11,8.10,,,,
1473,05/25/2023 15:15:00,12.03,-77.31,8.02,,,,
1474,05/25/2023 15:30:00,11.35,-74.69,7.97,,,,
1475,05/25/2023 15:45:00,10.74,-73.00,7.94,,,,
1476,05/25/2023 16:00:00,10.61,-72.89,7.94,,,,
1477,05/25/2023 16:15:00,10.59,-71.24,7.91,,,,
1478,05/25/2023 16:30:00,10.64,-70.46,7.90,,,,
1479,05/25/2023 16:45:00,10.69,-70.02,7.89,,,,
1480,05/25/2023 17:00:00,10.81,-73.35,7.95,,,,
1481,05/25/2023 17:15:00,10.93,-73.30,7.95,,,,
1482,05/25/2023 17:30:00,10.98,-72.03,7.92,,,,
1483,05/25/2023 17:45:00,11.08,-73.17,7.94,,,,
1484,05/25/2023 18:00:00,11.15,-74.60,7.97,,,,
1485,05/25/2023 18:15:00,11.25,-73.56,7.95,,,,
1486,05/25/2023 18:30:00,11.35,-73.25,7.94,,,,
1487,05/25/2023 18:45:00,11.42,-72.94,7.94,,,,
1488,05/25/2023 19:00:00,11.49,-74.46,7.97,,,,
1489,05/25/2023 19:15:00,11.54,-76.56,8.00,,,,
1490,05/25/2023 19:30:00,11.64,-76.49,8.00,,,,
1491,05/25/2023 19:45:00,11.86,-76.13,7.99,,,,
1492,05/25/2023 20:00:00,12.07,-76.58,8.00,,,,
1493,05/25/2023 20:15:00,12.07,-75.88,7.99,,,,
1494,05/25/2023 20:30:00,12.12,-75.28,7.98,,,,
1495,05/25/2023 20:45:00,12.22,-75.74,7.99,,,,
1496,05/25/2023 21:00:00,12.27,-75.24,7.98,,,,
1497,05/25/2023 21:15:00,12.34,-75.46,7.98,,,,
1498,05/25/2023 21:30:00,12.34,-74.88,7.97,,,,
1499,05/25/2023 21:45:00,12.34,-74.35,7.96,,,,
1500,05/25/2023 22:00:00,12.32,-74.99,7.97,,,,
1501,05/25/2023 22:15:00,12.34,-75.03,7.97,,,,
1502,05/25/2023 22:30:00,12.36,-77.41,8.02,,,,
1503,05/25/2023 22:45:00,12.36,-76.58,8.00,,,,
1504,05/25/2023 23:00:00,12.36,-77.78,8.02,,,,
1505,05/25/2023 23:15:00,12.39,-76.89,8.01,,,,
1506,05/25/2023 23:30:00,12.41,-76.33,8.00,,,,
1507,05/25/2023 23:45:00,12.49,-75.74,7.99,,,,
1508,05/26/2023 00:00:00,12.61,-78.17,8.03,,,,
1509,05/26/2023 00:15:00,12.73,-78.56,8.04,,,,
1510,05/26/2023 00:30:00,12.70,-76.17,7.99,,,,
1511,05/26/2023 00:45:00,12.70,-74.47,7.96,,,,
1512,05/26/2023 01:00:00,12.70,-76.14,7.99,,,,
1513,05/26/2023 01:15:00,12.75,-75.41,7.98,,,,
1514,05/26/2023 01:30:00,12.80,-75.67,7.98,,,,
1515,05/26/2023 01:45:00,12.82,-74.39,7.96,,,,
1516,05/26/2023 02:00:00,12.87,-75.14,7.97,,,,
1517,05/26/2023 02:15:00,12.82,-78.44,8.03,,,,
1518,05/26/2023 02:30:00,12.82,-78.30,8.03,,,,
1519,05/26/2023 02:45:00,12.90,-79.71,8.06,,,,
1520,05/26/2023 03:00:00,12.90,-79.21,8.05,,,,
1521,05/26/2023 03:15:00,12.92,-80.06,8.06,,,,
1522,05/26/2023 03:30:00,12.90,-80.74,8.07,,,,
1523,05/26/2023 03:45:00,12.77,-80.05,8.06,,,,
1524,05/26/2023 04:00:00,12.82,-79.97,8.06,,,,
1525,05/26/2023 04:15:00,12.87,-79.85,8.06,,,,
1526,05/26/2023 04:30:00,12.92,-81.61,8.09,,,,
1527,05/26/2023 04:45:00,12.92,-81.38,8.09,,,,
1528,05/26/2023 05:00:00,12.99,-82.46,8.10,,,,
1529,05/26/2023 05:15:00,13.02,-83.17,8.12,,,,
1530,05/26/2023 05:30:00,13.02,-83.35,8.12,,,,
1531,05/26/2023 05:45:00,13.04,-83.55,8.12,,,,
1532,05/26/2023 06:00:00,12.94,-82.30,8.10,,,,
1533,05/26/2023 06:15:00,12.85,-78.33,8.03,,,,
1534,05/26/2023 06:30:00,12.85,-77.63,8.02,,,,
1535,05/26/2023 06:45:00,12.85,-77.86,8.02,,,,
1536,05/26/2023 07:00:00,12.75,-81.10,8.08,,,,
1537,05/26/2023 07:15:00,12.73,-81.02,8.08,,,,
1538,05/26/2023 07:30:00,12.73,-81.14,8.08,,,,
1539,05/26/2023 07:45:00,12.77,-81.17,8.08,,,,
1540,05/26/2023 08:00:00,12.85,-80.64,8.07,,,,
1541,05/26/2023 08:15:00,12.97,-82.88,8.11,,,,
1542,05/26/2023 08:30:00,13.04,-82.85,8.11,,,,
1543,05/26/2023 08:45:00,13.14,-83.21,8.12,,,,
1544,05/26/2023 09:00:00,13.26,-83.64,8.12,,,,
1545,05/26/2023 09:15:00,13.38,-83.17,8.12,,,,
1546,05/26/2023 09:30:00,13.52,-82.96,8.11,,,,
1547,05/26/2023 09:45:00,13.71,-82.88,8.11,,,,
1548,05/26/2023 10:00:00,13.98,-83.46,8.12,,,,
1549,05/26/2023 10:15:00,14.29,-84.38,8.13,,,,
1550,05/26/2023 10:30:00,14.51,-82.69,8.10,,,,
1551,05/26/2023 10:45:00,14.72,-85.10,8.14,,,,
1552,05/26/2023 11:00:00,15.77,-86.25,8.16,,,,
1553,05/26/2023 11:15:00,16.13,-87.05,8.17,,,,
1554,05/26/2023 11:30:00,16.39,-85.83,8.15,,,,
1555,05/26/2023 11:45:00,16.42,-86.80,8.17,,,,
1556,05/26/2023 12:00:00,16.37,-88.22,8.19,,,,
1557,05/26/2023 12:15:00,16.39,-87.97,8.19,,,,
1558,05/26/2023 12:30:00,16.42,-87.89,8.19,,,,
1559,05/26/2023 12:45:00,16.44,-87.22,8.18,,,,
1560,05/26/2023 13:00:00,16.25,-86.63,8.17,,,,
1561,05/26/2023 13:15:00,16.03,-86.82,8.17,,,,
1562,05/26/2023 13:30:00,15.77,-85.67,8.15,,,,
1563,05/26/2023 13:45:00,15.68,-85.88,8.16,,,,
1564,05/26/2023 14:00:00,15.58,-86.19,8.16,,,,
1565,05/26/2023 14:15:00,15.51,-86.92,8.17,,,,
1566,05/26/2023 14:30:00,15.25,-87.39,8.18,,,,
1567,05/26/2023 14:45:00,15.17,-87.74,8.19,,,,
1568,05/26/2023 15:00:00,15.15,-87.88,8.19,,,,
1569,05/26/2023 15:15:00,15.08,-87.99,8.20,,,,
1570,05/26/2023 15:30:00,15.03,-87.60,8.19,,,,
1571,05/26/2023 15:45:00,15.03,-87.80,8.19,,,,
1572,05/26/2023 16:00:00,14.84,-87.94,8.20,,,,
1573,05/26/2023 16:15:00,14.74,-87.94,8.20,,,,
1574,05/26/2023 16:30:00,14.60,-87.80,8.19,,,,
1575,05/26/2023 16:45:00,14.51,-87.64,8.19,,,,
1576,05/26/2023 17:00:00,14.39,-87.25,8.18,,,,
1577,05/26/2023 17:15:00,14.31,-85.63,8.16,,,,
1578,05/26/2023 17:30:00,14.19,-85.52,8.15,,,,
1579,05/26/2023 17:45:00,14.10,-86.89,8.18,,,,
1580,05/26/2023 18:00:00,14.15,-86.53,8.17,,,,
1581,05/26/2023 18:15:00,14.22,-86.52,8.17,,,,
1582,05/26/2023 18:30:00,14.39,-87.57,8.19,,,,
1583,05/26/2023 18:45:00,14.46,-87.21,8.18,,,,
1584,05/26/2023 19:00:00,14.55,-88.00,8.20,,,,
1585,05/26/2023 19:15:00,14.51,-88.47,8.21,,,,
1586,05/26/2023 19:30:00,14.39,-88.22,8.20,,,,
1587,05/26/2023 19:45:00,14.53,-88.60,8.21,,,,
1588,05/26/2023 20:00:00,14.55,-88.41,8.20,,,,
1589,05/26/2023 20:15:00,14.41,-88.10,8.20,,,,
1590,05/26/2023 20:30:00,14.34,-87.86,8.20,,,,
1591,05/26/2023 20:45:00,14.43,-87.97,8.20,,,,
1592,05/26/2023 21:00:00,14.53,-87.97,8.20,,,,
1593,05/26/2023 21:15:00,14.51,-88.00,8.20,,,,
1594,05/26/2023 21:30:00,14.48,-87.96,8.20,,,,
1595,05/26/2023 21:45:00,14.41,-87.91,8.20,,,,
1596,05/26/2023 22:00:00,14.51,-87.86,8.20,,,,
1597,05/26/2023 22:15:00,14.51,-87.53,8.19,,,,
1598,05/26/2023 22:30:00,14.46,-87.25,8.18,,,,
1599,05/26/2023 22:45:00,14.41,-86.99,8.18,,,,
1600,05/26/2023 23:00:00,14.19,-86.94,8.18,,,,
1601,05/26/2023 23:15:00,14.03,-86.66,8.18,,,,
1602,05/26/2023 23:30:00,14.15,-86.22,8.17,,,,
1603,05/26/2023 23:45:00,14.07,-86.07,8.16,,,,
1604,05/27/2023 00:00:00,14.05,-85.99,8.16,,,,
1605,05/27/2023 00:15:00,13.98,-85.89,8.16,,,,
1606,05/27/2023 00:30:00,14.05,-85.28,8.15,,,,
1607,05/27/2023 00:45:00,13.93,-85.86,8.16,,,,
1608,05/27/2023 01:00:00,13.91,-86.08,8.17,,,,
1609,05/27/2023 01:15:00,13.93,-85.97,8.16,,,,
1610,05/27/2023 01:30:00,13.88,-85.92,8.16,,,,
1611,05/27/2023 01:45:00,13.88,-85.88,8.16,,,,
1612,05/27/2023 02:00:00,13.83,-85.97,8.16,,,,
1613,05/27/2023 02:15:00,13.76,-85.78,8.16,,,,
1614,05/27/2023 02:30:00,13.69,-85.42,8.15,,,,
1615,05/27/2023 02:45:00,13.76,-85.49,8.16,,,,
1616,05/27/2023 03:00:00,13.79,-85.47,8.16,,,,
1617,05/27/2023 03:15:00,13.79,-85.39,8.15,,,,
1618,05/27/2023 03:30:00,13.79,-85.11,8.15,,,,
1619,05/27/2023 03:45:00,13.74,-84.69,8.14,,,,
1620,05/27/2023 04:00:00,13.74,-84.61,8.14,,,,
1621,05/27/2023 04:15:00,13.74,-84.55,8.14,,,,
1622,05/27/2023 04:30:00,13.69,-83.97,8.13,,,,
1623,05/27/2023 04:45:00,13.67,-84.46,8.14,,,,
1624,05/27/2023 05:00:00,13.67,-84.41,8.14,,,,
1625,05/27/2023 05:15:00,13.62,-84.21,8.13,,,,
1626,05/27/2023 05:30:00,13.62,-84.07,8.13,,,,
1627,05/27/2023 05:45:00,13.59,-84.46,8.14,,,,
1628,05/27/2023 06:00:00,13.47,-84.74,8.14,,,,
1629,05/27/2023 06:15:00,13.47,-84.63,8.14,,,,
1630,05/27/2023 06:30:00,13.62,-84.61,8.14,,,,
1631,05/27/2023 06:45:00,13.69,-84.92,8.15,,,,
1632,05/27/2023 07:00:00,13.76,-85.21,8.15,,,,
1633,05/27/2023 07:15:00,13.83,-85.24,8.15,,,,
1634,05/27/2023 07:30:00,13.91,-85.44,8.15,,,,
1635,05/27/2023 07:45:00,13.98,-85.41,8.15,,,,
1636,05/27/2023 08:00:00,14.03,-85.36,8.15,,,,
1637,05/27/2023 08:15:00,14.10,-85.36,8.15,,,,
1638,05/27/2023 08:30:00,14.19,-85.10,8.15,,,,
1639,05/27/2023 08:45:00,14.27,-85.22,8.15,,,,
1640,05/27/2023 09:00:00,14.29,-85.89,8.16,,,,
1641,05/27/2023 09:15:00,14.43,-86.00,8.16,,,,
1642,05/27/2023 09:30:00,14.65,-84.08,8.13,,,,
1643,05/27/2023 09:45:00,14.82,-84.05,8.13,,,,
1644,05/27/2023 10:00:00,15.01,-84.33,8.13,,,,
1645,05/27/2023 10:15:00,15.27,-84.77,8.14,,,,
1646,05/27/2023 10:30:00,15.60,-84.63,8.13,,,,
1647,05/27/2023 10:45:00,16.08,-83.83,8.12,,,,
1648,05/27/2023 11:00:00,16.92,-83.21,8.10,,,,
1649,05/27/2023 11:15:00,17.68,-83.66,8.11,,,,
1650,05/27/2023 11:30:00,17.96,-83.41,8.10,,,,
1651,05/27/2023 11:45:00,18.51,-84.63,8.12,,,,
1652,05/27/2023 12:00:00,18.82,-85.22,8.13,,,,
1653,05/27/2023 12:15:00,19.06,-85.50,8.14,,,,
1654,05/27/2023 12:30:00,19.37,-86.39,8.15,,,,
1655,05/27/2023 12:45:00,19.34,-87.67,8.17,,,,
1656,05/27/2023 13:00:00,19.32,-87.96,8.18,,,,
1657,05/27/2023 13:15:00,19.20,-88.22,8.18,,,,
1658,05/27/2023 13:30:00,18.72,-86.57,8.16,,,,
1659,05/27/2023 13:45:00,18.39,-86.05,8.15,,,,
1660,05/27/2023 14:00:00,18.10,-86.50,8.16,,,,
1661,05/27/2023 14:15:00,17.91,-86.64,8.16,,,,
1662,05/27/2023 14:30:00,17.72,-87.50,8.18,,,,
1663,05/27/2023 14:45:00,17.65,-87.60,8.18,,,,
1664,05/27/2023 15:00:00,17.56,-87.60,8.18,,,,
1665,05/27/2023 15:15:00,17.44,-87.78,8.18,,,,
1666,05/27/2023 15:30:00,17.30,-86.83,8.17,,,,
1667,05/27/2023 15:45:00,17.15,-87.57,8.18,,,,
1668,05/27/2023 16:00:00,16.94,-86.50,8.16,,,,
1669,05/27/2023 16:15:00,16.87,-86.46,8.16,,,,
1670,05/27/2023 16:30:00,16.89,-87.64,8.18,,,,
1671,05/27/2023 16:45:00,16.77,-87.50,8.18,,,,
1672,05/27/2023 17:00:00,16.70,-86.89,8.17,,,,
1673,05/27/2023 17:15:00,16.68,-87.67,8.18,,,,
1674,05/27/2023 17:30:00,16.68,-87.11,8.17,,,,
1675,05/27/2023 17:45:00,16.63,-87.82,8.19,,,,
1676,05/27/2023 18:00:00,16.56,-88.02,8.19,,,,
1677,05/27/2023 18:15:00,16.53,-87.61,8.18,,,,
1678,05/27/2023 18:30:00,16.53,-87.53,8.18,,,,
1679,05/27/2023 18:45:00,16.68,-87.10,8.17,,,,
1680,05/27/2023 19:00:00,16.77,-86.30,8.16,,,,
1681,05/27/2023 19:15:00,16.77,-87.97,8.19,,,,
1682,05/27/2023 19:30:00,16.80,-86.67,8.16,,,,
1683,05/27/2023 19:45:00,16.82,-87.16,8.17,,,,
1684,05/27/2023 20:00:00,16.87,-87.39,8.18,,,,
1685,05/27/2023 20:15:00,16.94,-87.80,8.18,,,,
1686,05/27/2023 20:30:00,17.06,-87.44,8.18,,,,
1687,05/27/2023 20:45:00,17.46,-87.19,8.17,,,,
1688,05/27/2023 21:00:00,17.65,-87.17,8.17,,,,
1689,05/27/2023 21:15:00,17.84,-86.75,8.16,,,,
1690,05/27/2023 21:30:00,18.15,-87.10,8.17,,,,
1691,05/27/2023 21:45:00,18.39,-87.83,8.18,,,,
1692,05/27/2023 22:00:00,18.51,-88.08,8.18,,,,
1693,05/27/2023 22:15:00,18.65,-88.00,8.18,,,,
1694,05/27/2023 22:30:00,18.60,-87.99,8.18,,,,
1695,05/27/2023 22:45:00,18.75,-87.75,8.18,,,,
1696,05/27/2023 23:00:00,18.82,-87.55,8.17,,,,
1697,05/27/2023 23:15:00,18.63,-86.64,8.16,,,,
1698,05/27/2023 23:30:00,18.41,-86.16,8.15,,,,
1699,05/27/2023 23:45:00,18.18,-85.33,8.14,,,,
1700,05/28/2023 00:00:00,17.87,-84.83,8.13,,,,
1701,05/28/2023 00:15:00,17.70,-84.25,8.12,,,,
1702,05/28/2023 00:30:00,17.42,-84.60,8.13,,,,
1703,05/28/2023 00:45:00,17.30,-85.36,8.14,,,,
1704,05/28/2023 01:00:00,17.15,-85.57,8.14,,,,
1705,05/28/2023 01:15:00,17.06,-85.47,8.14,,,,
1706,05/28/2023 01:30:00,17.01,-85.10,8.14,,,,
1707,05/28/2023 01:45:00,17.03,-85.57,8.14,,,,
1708,05/28/2023 02:00:00,17.03,-84.80,8.13,,,,
1709,05/28/2023 02:15:00,16.94,-84.63,8.13,,,,
1710,05/28/2023 02:30:00,16.82,-84.99,8.13,,,,
1711,05/28/2023 02:45:00,16.80,-85.02,8.14,,,,
1712,05/28/2023 03:00:00,16.80,-85.61,8.15,,,,
1713,05/28/2023 03:15:00,16.82,-85.64,8.15,,,,
1714,05/28/2023 03:30:00,16.80,-85.71,8.15,,,,
